Return_Type,Reporting_Quarter,Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,Currency,Gross_Premium_Written,Net_Premium_Written,Cumulative_Paid_Claims,Case_Reserves,IBNR_Reserve,Total_Incurred,Number_of_Claims,Number_of_Claims_Closed,As_At_Date,Calendar_Period
RRA,N/A,623,2023,0,E1,GBP,14364596,12209906,2360246,5664592,3776394,11801232,163,17,2024-12-31,2023
RRA,N/A,623,2023,1,E1,GBP,19923297,16934802,3808659,4243934,2829289,10881882,437,71,2024-12-31,2024
RRA,N/A,623,2024,0,A1,GBP,19138265,16267525,2230342,5352822,3568548,11151712,396,76,2024-12-31,2024
RRA,N/A,623,2024,0,A2,GBP,5695962,4841567,872848,2094836,1396557,4364241,362,75,2024-12-31,2024
RRA,N/A,623,2024,0,D1,GBP,3631596,3086856,472337,1133610,755740,2361687,187,6,2024-12-31,2024
RRA,N/A,623,2024,0,D2,GBP,4277791,3636122,534582,1282999,855332,2672913,439,8,2024-12-31,2024
RRA,N/A,623,2024,0,E1,GBP,12428396,10564136,1720257,4128618,2752412,8601287,324,61,2024-12-31,2024
RRA,N/A,4242,2018,0,A1,GBP,14311145,12164473,2397312,5753548,3835699,11986559,177,4,2024-12-31,2018
RRA,N/A,4242,2018,1,A1,GBP,10171333,8645633,2717747,3028346,2018897,7764990,240,89,2024-12-31,2019
RRA,N/A,4242,2018,2,A1,GBP,8655054,7356795,2563300,1537980,1025320,5126600,491,98,2024-12-31,2020
RRA,N/A,4242,2018,3,A1,GBP,15490412,13166850,5279006,1705525,1137016,8121547,309,222,2024-12-31,2021
RRA,N/A,4242,2018,4,A1,GBP,13753124,11690155,5328264,799239,532826,6660329,326,124,2024-12-31,2022
RRA,N/A,4242,2018,5,A1,GBP,9269482,7879059,6474559,204459,136306,6815324,52,134,2024-12-31,2023
RRA,N/A,4242,2018,6,A1,GBP,6174796,5248576,3717227,0,0,3717227,411,329,2024-12-31,2024
RRA,N/A,4242,2018,0,A2,GBP,6176673,5250172,921389,2211334,1474222,4606945,172,37,2024-12-31,2018
RRA,N/A,4242,2018,1,A2,GBP,4575255,3888966,779224,868279,578852,2226355,492,56,2024-12-31,2019
RRA,N/A,4242,2018,2,A2,GBP,15922859,13534430,4728826,2837295,1891530,9457651,148,28,2024-12-31,2020
RRA,N/A,4242,2018,3,A2,GBP,5446197,4629267,1716626,554602,369734,2640962,230,152,2024-12-31,2021
RRA,N/A,4242,2018,4,A2,GBP,19689316,16735918,10583338,1587500,1058333,13229171,218,45,2024-12-31,2022
RRA,N/A,4242,2018,5,A2,GBP,1881203,1599022,868278,27419,18279,913976,293,49,2024-12-31,2023
RRA,N/A,4242,2018,6,A2,GBP,11886075,10103163,9455221,0,0,9455221,16,154,2024-12-31,2024
RRA,N/A,4242,2018,0,D1,GBP,14885161,12652386,1801461,4323506,2882337,9007304,53,75,2024-12-31,2018
RRA,N/A,4242,2018,1,D1,GBP,19774930,16808690,5620609,6262965,4175310,16058884,134,103,2024-12-31,2019
RRA,N/A,4242,2018,2,D1,GBP,18485366,15712561,4786167,2871700,1914467,9572334,204,45,2024-12-31,2020
RRA,N/A,4242,2018,3,D1,GBP,5658699,4809894,2050819,662572,441714,3155105,147,167,2024-12-31,2021
RRA,N/A,4242,2018,4,D1,GBP,5896760,5012246,2242216,336332,224221,2802769,232,116,2024-12-31,2022
RRA,N/A,4242,2018,5,D1,GBP,15129849,12860371,8191388,258675,172450,8622513,410,41,2024-12-31,2023
RRA,N/A,4242,2018,6,D1,GBP,13117341,11149739,7223455,0,0,7223455,136,374,2024-12-31,2024
RRA,N/A,4242,2018,0,D2,GBP,17636369,14990913,2425080,5820192,3880128,12125400,110,47,2024-12-31,2018
RRA,N/A,4242,2018,1,D2,GBP,4589397,3900987,809884,902442,601628,2313954,13,72,2024-12-31,2019
RRA,N/A,4242,2018,2,D2,GBP,12147359,10325255,4777831,2866699,1911132,9555662,204,86,2024-12-31,2020
RRA,N/A,4242,2018,3,D2,GBP,15771430,13405715,5985753,1933858,1289239,9208850,427,219,2024-12-31,2021
RRA,N/A,4242,2018,4,D2,GBP,5567579,4732442,2539591,380938,253959,3174488,318,288,2024-12-31,2022
RRA,N/A,4242,2018,5,D2,GBP,7739457,6578538,4717382,148969,99313,4965664,100,197,2024-12-31,2023
RRA,N/A,4242,2018,6,D2,GBP,11708483,9952210,6633783,0,0,6633783,365,329,2024-12-31,2024
RRA,N/A,4242,2018,0,E1,GBP,17475471,14854150,2925761,7021827,4681218,14628806,410,25,2024-12-31,2018
RRA,N/A,4242,2018,1,E1,GBP,11934927,10144687,2508097,2794737,1863158,7165992,428,72,2024-12-31,2019
RRA,N/A,4242,2018,2,E1,GBP,13247889,11260705,3282529,1969517,1313011,6565057,298,53,2024-12-31,2020
RRA,N/A,4242,2018,3,E1,GBP,19308274,16412032,6550931,2116454,1410969,10078354,403,185,2024-12-31,2021
RRA,N/A,4242,2018,4,E1,GBP,1903154,1617680,1265524,189828,126552,1581904,246,293,2024-12-31,2022
RRA,N/A,4242,2018,5,E1,GBP,8034632,6829437,4773478,150741,100494,5024713,159,341,2024-12-31,2023
RRA,N/A,4242,2018,6,E1,GBP,3320579,2822492,2582036,0,0,2582036,417,214,2024-12-31,2024
RRA,N/A,4242,2019,0,A1,GBP,17753835,15090759,1795522,4309253,2872835,8977610,165,25,2024-12-31,2019
RRA,N/A,4242,2019,1,A1,GBP,9478590,8056801,2366925,2637431,1758287,6762643,376,77,2024-12-31,2020
RRA,N/A,4242,2019,2,A1,GBP,13649712,11602255,3273105,1963863,1309242,6546210,316,125,2024-12-31,2021
RRA,N/A,4242,2019,3,A1,GBP,14448787,12281468,6233719,2013971,1342647,9590337,482,233,2024-12-31,2022
RRA,N/A,4242,2019,4,A1,GBP,15035842,12780465,8028635,1204295,802863,10035793,414,151,2024-12-31,2023
RRA,N/A,4242,2019,5,A1,GBP,19015575,16163238,12420052,392212,261474,13073738,478,45,2024-12-31,2024
RRA,N/A,4242,2019,0,A2,GBP,4669828,3969353,707555,1698132,1132088,3537775,346,69,2024-12-31,2019
RRA,N/A,4242,2019,1,A2,GBP,12912119,10975301,2334348,2601130,1734087,6669565,323,9,2024-12-31,2020
RRA,N/A,4242,2019,2,A2,GBP,19898536,16913755,8391643,5034985,3356657,16783285,356,168,2024-12-31,2021
RRA,N/A,4242,2019,3,A2,GBP,14408946,12247604,7836606,2531826,1687884,12056316,179,146,2024-12-31,2022
RRA,N/A,4242,2019,4,A2,GBP,4554909,3871672,1655141,248271,165514,2068926,142,94,2024-12-31,2023
RRA,N/A,4242,2019,5,A2,GBP,18135451,15415133,12899821,407362,271575,13578758,295,286,2024-12-31,2024
RRA,N/A,4242,2019,0,D1,GBP,8416594,7154104,1057648,2538356,1692237,5288241,210,48,2024-12-31,2019
RRA,N/A,4242,2019,1,D1,GBP,17792845,15123918,3177878,3541064,2360709,9079651,22,88,2024-12-31,2020
RRA,N/A,4242,2019,2,D1,GBP,4508094,3831879,1280688,768413,512275,2561376,481,24,2024-12-31,2021
RRA,N/A,4242,2019,3,D1,GBP,4894640,4160444,2489622,804339,536226,3830187,383,50,2024-12-31,2022
RRA,N/A,4242,2019,4,D1,GBP,12687970,10784774,5833990,875098,583399,7292487,243,88,2024-12-31,2023
RRA,N/A,4242,2019,5,D1,GBP,18485712,15712855,11294989,356683,237789,11889461,253,51,2024-12-31,2024
RRA,N/A,4242,2019,0,D2,GBP,15702409,13347047,2320180,5568432,3712288,11600900,241,33,2024-12-31,2019
RRA,N/A,4242,2019,1,D2,GBP,3253996,2765896,649292,723497,482331,1855120,424,128,2024-12-31,2020
RRA,N/A,4242,2019,2,D2,GBP,4861620,4132377,1115824,669494,446329,2231647,185,168,2024-12-31,2021
RRA,N/A,4242,2019,3,D2,GBP,4669602,3969161,2187971,706882,471255,3366108,94,249,2024-12-31,2022
RRA,N/A,4242,2019,4,D2,GBP,9184360,7806706,4822873,723430,482287,6028590,292,68,2024-12-31,2023
RRA,N/A,4242,2019,5,D2,GBP,12106169,10290243,7750885,244764,163176,8158825,500,228,2024-12-31,2024
RRA,N/A,4242,2019,0,E1,GBP,8779781,7462813,1350509,3241223,2160815,6752547,332,19,2024-12-31,2019
RRA,N/A,4242,2019,1,E1,GBP,7254107,6165990,1792976,1997887,1331925,5122788,231,72,2024-12-31,2020
RRA,N/A,4242,2019,2,E1,GBP,1979530,1682600,737330,442398,294932,1474660,462,53,2024-12-31,2021
RRA,N/A,4242,2019,3,E1,GBP,16085234,13672448,7181619,2320215,1546810,11048644,209,4,2024-12-31,2022
RRA,N/A,4242,2019,4,E1,GBP,8207361,6976256,3495113,524266,349511,4368890,395,292,2024-12-31,2023
RRA,N/A,4242,2019,5,E1,GBP,3099291,2634397,2004907,63312,42208,2110427,419,265,2024-12-31,2024
RRA,N/A,4242,2020,0,A1,GBP,7273331,6182331,867442,2081861,1387907,4337210,110,47,2024-12-31,2020
RRA,N/A,4242,2020,1,A1,GBP,4823694,4100139,936903,1043978,695985,2676866,451,89,2024-12-31,2021
RRA,N/A,4242,2020,2,A1,GBP,18707177,15901100,7823028,4693817,3129211,15646056,170,155,2024-12-31,2022
RRA,N/A,4242,2020,3,A1,GBP,14040569,11934483,6338477,2047815,1365210,9751502,310,40,2024-12-31,2023
RRA,N/A,4242,2020,4,A1,GBP,12674413,10773251,5990373,898556,599037,7487966,244,256,2024-12-31,2024
RRA,N/A,4242,2020,0,A2,GBP,6789062,5770702,1052977,2527145,1684763,5264885,371,31,2024-12-31,2020
RRA,N/A,4242,2020,1,A2,GBP,3843804,3267233,967083,1077607,718404,2763094,170,22,2024-12-31,2021
RRA,N/A,4242,2020,2,A2,GBP,9005172,7654396,2576163,1545698,1030465,5152326,103,98,2024-12-31,2022
RRA,N/A,4242,2020,3,A2,GBP,5743205,4881724,2442668,789169,526113,3757950,224,201,2024-12-31,2023
RRA,N/A,4242,2020,4,A2,GBP,5626058,4782149,3060226,459033,306022,3825281,226,80,2024-12-31,2024
RRA,N/A,4242,2020,0,D1,GBP,17329942,14730450,2440751,5857803,3905202,12203756,365,67,2024-12-31,2020
RRA,N/A,4242,2020,1,D1,GBP,6812795,5790875,1602285,1785404,1190269,4577958,260,53,2024-12-31,2021
RRA,N/A,4242,2020,2,D1,GBP,5707570,4851434,1497778,898667,599111,2995556,441,117,2024-12-31,2022
RRA,N/A,4242,2020,3,D1,GBP,2798895,2379060,1448528,467986,311990,2228504,497,5,2024-12-31,2023
RRA,N/A,4242,2020,4,D1,GBP,17260777,14671660,6968022,1045203,696802,8710027,427,160,2024-12-31,2024
RRA,N/A,4242,2020,0,D2,GBP,19843567,16867031,2588296,6211911,4141274,12941481,263,42,2024-12-31,2020
RRA,N/A,4242,2020,1,D2,GBP,17499582,14874644,3774454,4205820,2803880,10784154,440,81,2024-12-31,2021
RRA,N/A,4242,2020,2,D2,GBP,17398034,14788328,4496534,2697920,1798613,8993067,299,10,2024-12-31,2022
RRA,N/A,4242,2020,3,D2,GBP,8399742,7139780,3094829,999867,666578,4761274,150,77,2024-12-31,2023
RRA,N/A,4242,2020,4,D2,GBP,19039151,16183278,8612826,1291923,861282,10766031,409,191,2024-12-31,2024
RRA,N/A,4242,2020,0,E1,GBP,19980079,16983067,2985052,7164127,4776084,14925263,402,51,2024-12-31,2020
RRA,N/A,4242,2020,1,E1,GBP,19445749,16528886,4453326,4962277,3308185,12723788,303,22,2024-12-31,2021
RRA,N/A,4242,2020,2,E1,GBP,9988860,8490531,3795992,2277595,1518397,7591984,431,96,2024-12-31,2022
RRA,N/A,4242,2020,3,E1,GBP,19187957,16309763,9716375,3139136,2092757,14948268,31,256,2024-12-31,2023
RRA,N/A,4242,2020,4,E1,GBP,15809804,13438333,8455605,1268340,845560,10569505,227,45,2024-12-31,2024
RRA,N/A,4242,2021,0,A1,GBP,9305783,7909915,1059153,2541968,1694645,5295766,26,47,2024-12-31,2021
RRA,N/A,4242,2021,1,A1,GBP,9818615,8345822,2025587,2257083,1504722,5787392,428,17,2024-12-31,2022
RRA,N/A,4242,2021,2,A1,GBP,15732741,13372829,6262544,3757526,2505017,12525087,70,63,2024-12-31,2023
RRA,N/A,4242,2021,3,A1,GBP,8042342,6835990,4047571,1307676,871784,6227031,311,232,2024-12-31,2024
RRA,N/A,4242,2021,0,A2,GBP,12765218,10850435,2028187,4867650,3245100,10140937,322,65,2024-12-31,2021
RRA,N/A,4242,2021,1,A2,GBP,15366902,13061866,2777374,3094788,2063192,7935354,81,38,2024-12-31,2022
RRA,N/A,4242,2021,2,A2,GBP,7943845,6752268,3067024,1840214,1226809,6134047,301,92,2024-12-31,2023
RRA,N/A,4242,2021,3,A2,GBP,18860379,16031322,6895017,2227620,1485080,10607717,285,59,2024-12-31,2024
RRA,N/A,4242,2021,0,D1,GBP,11860013,10081011,1996277,4791066,3194044,9981387,159,30,2024-12-31,2021
RRA,N/A,4242,2021,1,D1,GBP,9970544,8474962,2899789,3231193,2154129,8285111,273,123,2024-12-31,2022
RRA,N/A,4242,2021,2,D1,GBP,4195226,3565942,1057691,634614,423076,2115381,394,107,2024-12-31,2023
RRA,N/A,4242,2021,3,D1,GBP,2989304,2540908,1645750,531704,354469,2531923,453,220,2024-12-31,2024
RRA,N/A,4242,2021,0,D2,GBP,5257660,4469011,768218,1843724,1229149,3841091,77,26,2024-12-31,2021
RRA,N/A,4242,2021,1,D2,GBP,5907115,5021047,1518691,1692256,1128170,4339117,434,45,2024-12-31,2022
RRA,N/A,4242,2021,2,D2,GBP,14176850,12050322,4577587,2746552,1831035,9155174,305,164,2024-12-31,2023
RRA,N/A,4242,2021,3,D2,GBP,10016651,8514153,4564901,1474814,983209,7022924,202,153,2024-12-31,2024
RRA,N/A,4242,2021,0,E1,GBP,3533905,3003819,497185,1193246,795497,2485928,460,79,2024-12-31,2021
RRA,N/A,4242,2021,1,E1,GBP,4123742,3505180,882064,982872,655248,2520184,393,51,2024-12-31,2022
RRA,N/A,4242,2021,2,E1,GBP,13383973,11376377,4228520,2537112,1691408,8457040,259,86,2024-12-31,2023
RRA,N/A,4242,2021,3,E1,GBP,1082982,920534,561435,181386,120924,863745,443,246,2024-12-31,2024
RRA,N/A,4242,2022,0,A1,GBP,4125315,3506517,612504,1470010,980006,3062520,244,66,2024-12-31,2022
RRA,N/A,4242,2022,1,A1,GBP,13019960,11066966,3600212,4011665,2674443,10286320,417,97,2024-12-31,2023
RRA,N/A,4242,2022,2,A1,GBP,14345130,12193360,3852613,2311568,1541045,7705226,229,56,2024-12-31,2024
RRA,N/A,4242,2022,0,A2,GBP,17599879,14959897,1962086,4709007,3139338,9810431,434,30,2024-12-31,2022
RRA,N/A,4242,2022,1,A2,GBP,12333182,10483204,2887487,3217485,2144990,8249962,76,102,2024-12-31,2023
RRA,N/A,4242,2022,2,A2,GBP,17285237,14692451,6614381,3968628,2645752,13228761,467,177,2024-12-31,2024
RRA,N/A,4242,2022,0,D1,GBP,2624345,2230693,245836,590007,393338,1229181,330,48,2024-12-31,2022
RRA,N/A,4242,2022,1,D1,GBP,1546311,1314364,270439,301346,200897,772682,449,29,2024-12-31,2023
RRA,N/A,4242,2022,2,D1,GBP,15807099,13436034,4999842,2999905,1999937,9999684,500,112,2024-12-31,2024
RRA,N/A,4242,2022,0,D2,GBP,7788672,6620371,1321391,3171338,2114225,6606954,475,14,2024-12-31,2022
RRA,N/A,4242,2022,1,D2,GBP,11128925,9459586,2000500,2229129,1486086,5715715,487,50,2024-12-31,2023
RRA,N/A,4242,2022,2,D2,GBP,4131970,3512174,1470640,882384,588256,2941280,138,23,2024-12-31,2024
RRA,N/A,4242,2022,0,E1,GBP,13477006,11455455,1929377,4630506,3087004,9646887,342,17,2024-12-31,2022
RRA,N/A,4242,2022,1,E1,GBP,2737692,2327038,583095,649734,433156,1665985,166,131,2024-12-31,2023
RRA,N/A,4242,2022,2,E1,GBP,8856563,7528078,2753028,1651817,1101211,5506056,56,182,2024-12-31,2024
RRA,N/A,4242,2023,0,A1,GBP,4193834,3564758,377809,906742,604495,1889046,254,8,2024-12-31,2023
RRA,N/A,4242,2023,1,A1,GBP,5452666,4634766,1311993,1461936,974624,3748553,275,123,2024-12-31,2024
RRA,N/A,4242,2023,0,A2,GBP,15933966,13543871,1445895,3470148,2313432,7229475,366,36,2024-12-31,2023
RRA,N/A,4242,2023,1,A2,GBP,5046455,4289486,1492951,1663574,1109049,4265574,226,125,2024-12-31,2024
RRA,N/A,4242,2023,0,D1,GBP,5435062,4619802,696862,1672468,1114979,3484309,127,40,2024-12-31,2023
RRA,N/A,4242,2023,1,D1,GBP,3997453,3397835,1038565,1157258,771505,2967328,62,19,2024-12-31,2024
RRA,N/A,4242,2023,0,D2,GBP,11514330,9787180,1374867,3299682,2199788,6874337,163,15,2024-12-31,2023
RRA,N/A,4242,2023,1,D2,GBP,13841987,11765688,3678985,4099440,2732960,10511385,395,25,2024-12-31,2024
RRA,N/A,4242,2023,0,E1,GBP,5793353,4924350,553108,1327460,884973,2765541,298,1,2024-12-31,2023
RRA,N/A,4242,2023,1,E1,GBP,6506837,5530811,1425738,1588680,1059120,4073538,379,39,2024-12-31,2024
RRA,N/A,4242,2024,0,A1,GBP,6079272,5167381,994517,2386841,1591227,4972585,325,71,2024-12-31,2024
RRA,N/A,4242,2024,0,A2,GBP,15843939,13467348,2515970,6038328,4025552,12579850,54,11,2024-12-31,2024
RRA,N/A,4242,2024,0,D1,GBP,5698061,4843351,855823,2053977,1369318,4279118,311,75,2024-12-31,2024
RRA,N/A,4242,2024,0,D2,GBP,13885972,11803076,1640250,3936601,2624400,8201251,229,33,2024-12-31,2024
RRA,N/A,4242,2024,0,E1,GBP,5691922,4838133,625103,1500248,1000165,3125516,340,9,2024-12-31,2024
RRA,N/A,5000,2018,0,A1,GBP,9327103,7928037,1252366,3005679,2003786,6261831,317,74,2024-12-31,2018
RRA,N/A,5000,2018,1,A1,GBP,10560355,8976301,2814923,3136628,2091085,8042636,363,6,2024-12-31,2019
RRA,N/A,5000,2018,2,A1,GBP,11121672,9453421,2959356,1775613,1183742,5918711,320,132,2024-12-31,2020
RRA,N/A,5000,2018,3,A1,GBP,7329926,6230437,3569229,1153135,768757,5491121,161,217,2024-12-31,2021
RRA,N/A,5000,2018,4,A1,GBP,2831036,2406380,1729243,259386,172924,2161553,416,101,2024-12-31,2022
RRA,N/A,5000,2018,5,A1,GBP,17605676,14964824,10108061,319201,212801,10640063,133,247,2024-12-31,2023
RRA,N/A,5000,2018,6,A1,GBP,3382767,2875351,2237073,0,0,2237073,16,189,2024-12-31,2024
RRA,N/A,5000,2018,0,A2,GBP,11619060,9876201,1168396,2804152,1869434,5841982,450,59,2024-12-31,2018
RRA,N/A,5000,2018,1,A2,GBP,15121836,12853560,3155288,3515892,2343928,9015108,359,32,2024-12-31,2019
RRA,N/A,5000,2018,2,A2,GBP,16804628,14283933,6988886,4193332,2795554,13977772,404,21,2024-12-31,2020
RRA,N/A,5000,2018,3,A2,GBP,1560003,1326002,694535,224388,149592,1068515,17,90,2024-12-31,2021
RRA,N/A,5000,2018,4,A2,GBP,8239131,7003261,3071091,460663,307109,3838863,40,166,2024-12-31,2022
RRA,N/A,5000,2018,5,A2,GBP,17999031,15299176,9654056,304864,203243,10162163,374,247,2024-12-31,2023
RRA,N/A,5000,2018,6,A2,GBP,14939584,12698646,9254027,0,0,9254027,215,47,2024-12-31,2024
RRA,N/A,5000,2018,0,D1,GBP,19004127,16153507,2527785,6066684,4044456,12638925,88,29,2024-12-31,2018
RRA,N/A,5000,2018,1,D1,GBP,3805052,3234294,764385,851743,567829,2183957,271,38,2024-12-31,2019
RRA,N/A,5000,2018,2,D1,GBP,6213591,5281552,2064639,1238783,825855,4129277,210,152,2024-12-31,2020
RRA,N/A,5000,2018,3,D1,GBP,3218454,2735685,1200947,387998,258665,1847610,233,245,2024-12-31,2021
RRA,N/A,5000,2018,4,D1,GBP,9007342,7656240,3409548,511432,340954,4261934,54,181,2024-12-31,2022
RRA,N/A,5000,2018,5,D1,GBP,4891863,4158083,2934047,92654,61769,3088470,321,31,2024-12-31,2023
RRA,N/A,5000,2018,6,D1,GBP,11378052,9671344,8151598,0,0,8151598,346,384,2024-12-31,2024
RRA,N/A,5000,2018,0,D2,GBP,6893698,5859643,686305,1647132,1098088,3431525,372,15,2024-12-31,2018
RRA,N/A,5000,2018,1,D2,GBP,1380863,1173733,249158,277633,185088,711879,497,63,2024-12-31,2019
RRA,N/A,5000,2018,2,D2,GBP,18549147,15766774,6092366,3655419,2436946,12184731,431,187,2024-12-31,2020
RRA,N/A,5000,2018,3,D2,GBP,9698884,8244051,3257955,1052570,701713,5012238,74,252,2024-12-31,2021
RRA,N/A,5000,2018,4,D2,GBP,10018239,8515503,5956238,893435,595623,7445296,70,319,2024-12-31,2022
RRA,N/A,5000,2018,5,D2,GBP,1985032,1687277,1101304,34778,23185,1159267,229,136,2024-12-31,2023
RRA,N/A,5000,2018,6,D2,GBP,18577630,15790985,8834569,0,0,8834569,374,300,2024-12-31,2024
RRA,N/A,5000,2018,0,E1,GBP,3586041,3048134,465080,1116192,744128,2325400,271,37,2024-12-31,2018
RRA,N/A,5000,2018,1,E1,GBP,2860227,2431192,650545,724893,483262,1858700,300,31,2024-12-31,2019
RRA,N/A,5000,2018,2,E1,GBP,13337554,11336920,3420575,2052345,1368230,6841150,405,28,2024-12-31,2020
RRA,N/A,5000,2018,3,E1,GBP,4869953,4139460,1713664,553645,369096,2636405,270,3,2024-12-31,2021
RRA,N/A,5000,2018,4,E1,GBP,2477666,2106016,1572774,235916,157277,1965967,16,104,2024-12-31,2022
RRA,N/A,5000,2018,5,E1,GBP,2542884,2161451,1542947,48724,32483,1624154,206,76,2024-12-31,2023
RRA,N/A,5000,2018,6,E1,GBP,7004932,5954192,5761304,0,0,5761304,449,23,2024-12-31,2024
RRA,N/A,5000,2019,0,A1,GBP,19551063,16618403,3015736,7237767,4825178,15078681,375,76,2024-12-31,2019
RRA,N/A,5000,2019,1,A1,GBP,15071698,12810943,2847528,3172960,2115306,8135794,137,76,2024-12-31,2020
RRA,N/A,5000,2019,2,A1,GBP,11735241,9974954,3277084,1966250,1310833,6554167,49,148,2024-12-31,2021
RRA,N/A,5000,2019,3,A1,GBP,13509366,11482961,4370877,1412129,941419,6724425,354,20,2024-12-31,2022
RRA,N/A,5000,2019,4,A1,GBP,7017797,5965127,3027612,454141,302761,3784514,274,22,2024-12-31,2023
RRA,N/A,5000,2019,5,A1,GBP,14452805,12284884,6557122,207067,138044,6902233,248,141,2024-12-31,2024
RRA,N/A,5000,2019,0,A2,GBP,11425287,9711493,1327436,3185847,2123898,6637181,293,47,2024-12-31,2019
RRA,N/A,5000,2019,1,A2,GBP,1267401,1077290,265075,295369,196913,757357,159,102,2024-12-31,2020
RRA,N/A,5000,2019,2,A2,GBP,11197504,9517878,4175719,2505431,1670287,8351437,134,121,2024-12-31,2021
RRA,N/A,5000,2019,3,A2,GBP,13357212,11353630,5961853,1926137,1284091,9172081,262,259,2024-12-31,2022
RRA,N/A,5000,2019,4,A2,GBP,7557288,6423694,4491963,673794,449196,5614953,289,315,2024-12-31,2023
RRA,N/A,5000,2019,5,A2,GBP,9225093,7841329,4471543,141206,94137,4706886,487,203,2024-12-31,2024
RRA,N/A,5000,2019,0,D1,GBP,1802295,1531950,195801,469922,313281,979004,187,66,2024-12-31,2019
RRA,N/A,5000,2019,1,D1,GBP,1321948,1123655,384209,428118,285412,1097739,10,137,2024-12-31,2020
RRA,N/A,5000,2019,2,D1,GBP,13625688,11581834,5379437,3227662,2151775,10758874,382,81,2024-12-31,2021
RRA,N/A,5000,2019,3,D1,GBP,4487950,3814757,1552159,501467,334311,2387937,131,142,2024-12-31,2022
RRA,N/A,5000,2019,4,D1,GBP,17509749,14883286,11689144,1753371,1168914,14611429,82,295,2024-12-31,2023
RRA,N/A,5000,2019,5,D1,GBP,10389378,8830971,4808724,151854,101236,5061814,481,116,2024-12-31,2024
RRA,N/A,5000,2019,0,D2,GBP,18440225,15674191,2268969,5445525,3630350,11344844,468,39,2024-12-31,2019
RRA,N/A,5000,2019,1,D2,GBP,16383298,13925803,4815668,5366030,3577353,13759051,53,105,2024-12-31,2020
RRA,N/A,5000,2019,2,D2,GBP,4207032,3575977,1371852,823111,548740,2743703,336,103,2024-12-31,2021
RRA,N/A,5000,2019,3,D2,GBP,3510894,2984259,1567238,506338,337558,2411134,41,147,2024-12-31,2022
RRA,N/A,5000,2019,4,D2,GBP,5385842,4577965,2346971,352045,234697,2933713,143,132,2024-12-31,2023
RRA,N/A,5000,2019,5,D2,GBP,14185303,12057507,9841418,310781,207187,10359386,386,163,2024-12-31,2024
RRA,N/A,5000,2019,0,E1,GBP,11672246,9921409,1473278,3535867,2357245,7366390,129,8,2024-12-31,2019
RRA,N/A,5000,2019,1,E1,GBP,7801907,6631620,1377470,1534896,1023264,3935630,404,106,2024-12-31,2020
RRA,N/A,5000,2019,2,E1,GBP,4656521,3958042,1192451,715471,476980,2384902,94,117,2024-12-31,2021
RRA,N/A,5000,2019,3,E1,GBP,16638214,14142481,6225165,2011207,1340804,9577176,71,181,2024-12-31,2022
RRA,N/A,5000,2019,4,E1,GBP,13022131,11068811,8707679,1306151,870767,10884597,116,188,2024-12-31,2023
RRA,N/A,5000,2019,5,E1,GBP,11345090,9643326,6847575,216239,144159,7207973,446,62,2024-12-31,2024
RRA,N/A,5000,2020,0,A1,GBP,4034021,3428917,413927,993426,662284,2069637,361,32,2024-12-31,2020
RRA,N/A,5000,2020,1,A1,GBP,2353243,2000256,441475,491929,327953,1261357,448,60,2024-12-31,2021
RRA,N/A,5000,2020,2,A1,GBP,5976920,5080382,1453841,872304,581536,2907681,137,93,2024-12-31,2022
RRA,N/A,5000,2020,3,A1,GBP,14295757,12151393,6089985,1967533,1311689,9369207,356,102,2024-12-31,2023
RRA,N/A,5000,2020,4,A1,GBP,9729748,8270285,6056074,908411,605607,7570092,99,16,2024-12-31,2024
RRA,N/A,5000,2020,0,A2,GBP,14569151,12383778,2307288,5537493,3691662,11536443,294,77,2024-12-31,2020
RRA,N/A,5000,2020,1,A2,GBP,19458994,16540144,3745454,4173506,2782337,10701297,246,19,2024-12-31,2021
RRA,N/A,5000,2020,2,A2,GBP,5690676,4837074,1418632,851179,567452,2837263,41,59,2024-12-31,2022
RRA,N/A,5000,2020,3,A2,GBP,5386075,4578163,1852888,598625,399083,2850596,215,126,2024-12-31,2023
RRA,N/A,5000,2020,4,A2,GBP,3819895,3246910,2086975,313046,208697,2608718,142,34,2024-12-31,2024
RRA,N/A,5000,2020,0,D1,GBP,1731492,1471768,293960,705505,470336,1469801,111,67,2024-12-31,2020
RRA,N/A,5000,2020,1,D1,GBP,15879086,13497223,4300085,4791523,3194349,12285957,57,60,2024-12-31,2021
RRA,N/A,5000,2020,2,D1,GBP,5111346,4344644,1193699,716219,477479,2387397,246,15,2024-12-31,2022
RRA,N/A,5000,2020,3,D1,GBP,6636782,5641264,3535906,1142369,761579,5439854,231,243,2024-12-31,2023
RRA,N/A,5000,2020,4,D1,GBP,14253956,12115862,7394388,1109158,739438,9242984,205,283,2024-12-31,2024
RRA,N/A,5000,2020,0,D2,GBP,15316468,13018997,1590225,3816541,2544361,7951127,119,20,2024-12-31,2020
RRA,N/A,5000,2020,1,D2,GBP,10226857,8692828,2011414,2241290,1494193,5746897,462,28,2024-12-31,2021
RRA,N/A,5000,2020,2,D2,GBP,2162642,1838245,752212,451327,300885,1504424,325,65,2024-12-31,2022
RRA,N/A,5000,2020,3,D2,GBP,10902086,9266773,4602989,1487119,991413,7081521,461,185,2024-12-31,2023
