Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Reins_Claims_Reported,Reins_Claims_Paid,Reins_Claims_Outstanding,Net_Claims_Reported,Net_Claims_Paid,Net_Claims_Outstanding,Gross_Ultimate_Estimate,Net_Ultimate_Estimate
0033,2024-12-31,Credit and suretyship insurance,2018,0,13279169.718848132,1152386.3747478,12126783.344100332,4148478.6849744404,543483.4082047167,3604995.2767697237,9130691.033873692,608902.9665430832,8521788.067330608,,
0033,2024-12-31,Credit and suretyship insurance,2018,1,13183437.239337593,5273374.8957350375,7910062.343602556,4471066.276321922,2126289.9604576416,2344776.315864281,8712370.963015672,3147084.935277396,5565286.027738276,,
0033,2024-12-31,Credit and suretyship insurance,2018,2,15626446.304530963,7813223.152265482,7813223.152265482,4824029.543442405,3540646.5918201413,1283382.9516222635,10802416.761088558,4272576.56044534,6529840.200643217,,
0033,2024-12-31,Credit and suretyship insurance,2018,3,16980769.008356832,10188461.405014101,6792307.603342731,6539121.337102227,4572745.398902262,1966375.9381999653,10441647.671254605,5615716.00611184,4825931.665142765,,
0033,2024-12-31,Credit and suretyship insurance,2018,4,19187021.7711255,13430915.239787849,5756106.5313376505,6635663.444068798,4415137.688876854,2220525.7551919436,12551358.327056702,9015777.550910994,3535580.776145708,,
0033,2024-12-31,Credit and suretyship insurance,2018,5,20873224.636053372,16698579.708842698,4174644.9272106737,9054608.962165114,6472322.811135086,2582286.1510300273,11818615.673888259,10226256.897707611,1592358.7761806473,,
0033,2024-12-31,Credit and suretyship insurance,2018,6,22225370.39067198,20002833.351604786,2222537.039067194,9981920.159397075,9093415.654538454,888504.5048586205,12243450.231274905,10909417.697066331,1334032.5342085734,38842111.751263745,23305267.050758246
0033,2024-12-31,Credit and suretyship insurance,2019,0,13239742.194932895,1165405.4417512328,12074336.753181662,5665720.6552015245,446519.9437470045,5219200.71145452,7574021.53973137,718885.4980042283,6855136.041727142,,
0033,2024-12-31,Credit and suretyship insurance,2019,1,16138024.691164654,6455209.876465862,9682814.814698793,6196955.644433521,2134086.945584282,4062868.698849239,9941069.046731133,4321122.93088158,5619946.115849553,,
0033,2024-12-31,Credit and suretyship insurance,2019,2,18051589.279250834,9025794.639625417,9025794.639625417,7909909.733254067,4150572.693244838,3759337.0400092285,10141679.545996767,4875221.946380579,5266457.599616188,,
0033,2024-12-31,Credit and suretyship insurance,2019,3,20172639.72021272,12103583.832127634,8069055.888085086,6718448.801532312,4634916.64121727,2083532.1603150424,13454190.918680407,7468667.1909103645,5985523.727770043,,
0033,2024-12-31,Credit and suretyship insurance,2019,4,22668194.555862013,15867736.189103408,6800458.366758605,8672213.220866421,6970794.232830749,1701418.9880356723,13995981.334995592,8896941.956272658,5099039.378722934,,
0033,2024-12-31,Credit and suretyship insurance,2019,5,24367540.436226986,19494032.34898159,4873508.087245397,8485864.98191935,8952246.456306463,-466381.474387113,15881675.454307636,10541785.892675126,5339889.56163251,46395238.136853404,27837142.88211204
0033,2024-12-31,Credit and suretyship insurance,2020,0,2680636.7828618917,167988.2970008803,2512648.4858610113,840146.7530053202,67293.89221917666,772852.8607861436,1840490.0298565715,100694.40478170363,1739795.6250748679,,
0033,2024-12-31,Credit and suretyship insurance,2020,1,3032298.4201502176,1212919.368060087,1819379.0520901305,1338396.4235158758,544540.3184137918,793856.105102084,1693901.9966343418,668379.0496462953,1025522.9469880465,,
0033,2024-12-31,Credit and suretyship insurance,2020,2,3488012.038139981,1744006.0190699906,1744006.0190699906,1332112.7695897943,743535.9639426306,588576.8056471638,2155899.268550187,1000470.05512736,1155429.213422827,,
0033,2024-12-31,Credit and suretyship insurance,2020,3,3843767.913117722,2306260.747870634,1537507.1652470883,1477207.4842472714,967343.8633074351,509863.6209398364,2366560.4288704507,1338916.8845631988,1027643.5443072519,,
0033,2024-12-31,Credit and suretyship insurance,2020,4,4336944.57893912,3035861.205257384,1301083.3736817362,1468397.2688757805,1460718.0348572063,7679.234018574236,2868547.31006334,1575143.1704001778,1293404.139663162,8789605.433180917,5273763.2599085495
0033,2024-12-31,Credit and suretyship insurance,2021,0,1937854.7736932368,167515.09366166234,1770339.6800315743,824117.3549843495,54650.96011604268,769466.3948683068,1113737.4187088874,112864.13354561965,1000873.2851632677,,
0033,2024-12-31,Credit and suretyship insurance,2021,1,2639841.09031516,1055936.436126064,1583904.6541890958,1229401.137795451,454488.94238943775,774912.1954060134,1410439.9525197088,601447.4937366263,808992.4587830824,,
0033,2024-12-31,Credit and suretyship insurance,2021,2,2878905.281679172,1439452.640839586,1439452.640839586,1400849.9999632167,670999.8566640542,729850.1432991625,1478055.2817159554,768452.7841755318,709602.4975404235,,
0033,2024-12-31,Credit and suretyship insurance,2021,3,3221239.536133013,1932743.721679808,1288495.814453205,1418552.3005852094,798969.1776454463,619583.1229397631,1802687.2355478038,1133774.5440343618,668912.691513442,7405498.129243927,4443298.877546356
0033,2024-12-31,Credit and suretyship insurance,2022,0,8373809.514994002,1160822.5376820606,7212986.977311941,2642977.650592622,431210.4443237095,2211767.206268912,5730831.86440138,729612.0933583512,5001219.771043029,,
0033,2024-12-31,Credit and suretyship insurance,2022,1,11037610.933426198,4415044.373370479,6622566.560055719,5415528.8160743,2174907.470461025,3240621.3456132747,5622082.117351898,2240136.902909454,3381945.214442444,,
0033,2024-12-31,Credit and suretyship insurance,2022,2,12320973.182426428,6160486.591213214,6160486.591213214,5191127.254009726,2076972.5519605505,3114154.702049176,7129845.928416702,4083514.039252664,3046331.889164038,31457400.727471903,18874440.43648314
0033,2024-12-31,Credit and suretyship insurance,2023,0,7770598.448607567,663653.4445241835,7106945.004083383,3369896.1724867537,240283.7108911729,3129612.461595581,4400702.276120814,423369.73363301065,3977332.542487803,,
0033,2024-12-31,Credit and suretyship insurance,2023,1,12029591.999548208,4811836.799819283,7217755.199728925,5610289.924062312,1742202.509629439,3868087.4144328726,6419302.075485896,3069634.290189844,3349667.785296052,36288864.86420888,21773318.918525323
0033,2024-12-31,Credit and suretyship insurance,2024,0,1685210.9036704614,127280.0018441356,1557930.9018263258,565562.1541581267,57894.58463703508,507667.5695210916,1119648.7495123348,69385.41720710052,1050263.3323052344,7839735.118640529,4703841.071184317
0033,2024-12-31,Fire and other damage to property insurance,2015,0,7029572.373250817,366618.90704935696,6662953.46620146,2801817.684749969,160435.1564973312,2641382.5282526375,4227754.688500848,206183.75055202577,4021570.937948822,,
0033,2024-12-31,Fire and other damage to property insurance,2015,1,6807949.047038315,2723179.618815326,4084769.4282229887,2860876.39280779,1320644.9531284182,1540231.439679372,3947072.654230525,1402534.665686908,2544537.9885436166,,
0033,2024-12-31,Fire and other damage to property insurance,2015,2,7436939.466939525,3718469.7334697624,3718469.7334697624,2965433.8075319007,1772960.8284523298,1192472.9790795709,4471505.659407624,1945508.9050174325,2525996.7543901913,,
0033,2024-12-31,Fire and other damage to property insurance,2015,3,8225339.742177381,4935203.845306429,3290135.896870952,2559541.9214499127,1710840.022927222,848701.8985226906,5665797.8207274685,3224363.8223792072,2441433.998348261,,
0033,2024-12-31,Fire and other damage to property insurance,2015,4,9426096.17659997,6598267.3236199785,2827828.8529799916,3317758.9236309417,2230530.9188829656,1087228.004747976,6108337.252969028,4367736.404737012,1740600.848232016,,
0033,2024-12-31,Fire and other damage to property insurance,2015,5,10200714.888635475,8160571.9109083805,2040142.9777270947,4312042.257737464,2853846.1816966357,1458196.0760408286,5888672.630898011,5306725.729211745,581946.9016862661,,
0033,2024-12-31,Fire and other damage to property insurance,2015,6,10984744.946469992,9886270.451822994,1098474.4946469981,4643381.978518582,4835846.298840504,-192464.3203219222,6341362.96795141,5050424.15298249,1290938.8149689203,,
0033,2024-12-31,Fire and other damage to property insurance,2015,7,12079702.945731118,11475717.798444562,603985.1472865567,5515360.781616037,4284597.166140263,1230763.6154757738,6564342.164115082,7191120.632304299,-626778.4681892172,,
0033,2024-12-31,Fire and other damage to property insurance,2015,8,12720950.451885218,12084902.929290956,636047.5225942619,4972028.626199622,5576295.255992207,-604266.629792585,7748921.825685596,6508607.673298749,1240314.152386847,,
0033,2024-12-31,Fire and other damage to property insurance,2015,9,13704893.42088627,13019648.749841956,685244.6710443143,6432324.323110161,6480587.4014198,-48263.078309638426,7272569.097776109,6539061.348422157,733507.7493539527,19475782.10001655,11685469.26000993
0033,2024-12-31,Fire and other damage to property insurance,2016,0,1723086.8268537608,77326.81395689442,1645760.0128968663,649386.5130361089,25224.659492486186,624161.8535436228,1073700.313817652,52102.15446440823,1021598.1593532437,,
0033,2024-12-31,Fire and other damage to property insurance,2016,1,2934855.587783485,1173942.2351133942,1760913.352670091,894042.8571676491,426327.1519835794,467715.7051840697,2040812.730615836,747615.0831298148,1293197.6474860213,,
0033,2024-12-31,Fire and other damage to property insurance,2016,2,3136113.145383593,1568056.5726917966,1568056.5726917966,1525116.4913648507,680373.7898095624,844742.7015552883,1610996.6540187425,887682.7828822342,723313.8711365083,,
0033,2024-12-31,Fire and other damage to property insurance,2016,3,3686790.6936345208,2212074.4161807126,1474716.277453808,1822991.696155559,883545.9862876286,939445.7098679304,1863798.9974789617,1328528.4298930839,535270.5675858778,,
0033,2024-12-31,Fire and other damage to property insurance,2016,4,3890090.09910846,2723063.069375922,1167027.029732538,1317751.5163516684,938323.3447575829,379428.1715940855,2572338.5827567913,1784739.724618339,787598.8581384523,,
0033,2024-12-31,Fire and other damage to property insurance,2016,5,4378201.752618758,3502561.402095007,875640.3505237512,1348876.4373364402,1086747.483023416,262128.95431302418,3029325.315282318,2415813.9190715905,613511.3962107273,,
0033,2024-12-31,Fire and other damage to property insurance,2016,6,4724220.80434947,4251798.723914524,472422.08043494634,2023910.1873444645,1841252.427714733,182657.75962973153,2700310.6170050055,2410546.2961997907,289764.3208052148,,
0033,2024-12-31,Fire and other damage to property insurance,2016,7,5036662.222681471,4784829.111547397,251833.1111340737,2322853.101714401,1946109.225862579,376743.8758518221,2713809.12096707,2838719.8856848185,-124910.76471774839,,
0033,2024-12-31,Fire and other damage to property insurance,2016,8,5341648.873190708,5074566.429531173,267082.4436595356,2454059.585040688,2489651.087514484,-35591.50247379579,2887589.2881500204,2584915.342016689,302673.9461333314,8241199.957865136,4944719.974719081
0033,2024-12-31,Fire and other damage to property insurance,2017,0,2143135.7788988887,313443.92354178673,1829691.8553571021,705722.0789669377,148428.7964796121,557293.2824873256,1437413.699931951,165015.12706217464,1272398.5728697763,,
0033,2024-12-31,Fire and other damage to property insurance,2017,1,2607191.745795705,1042876.698318282,1564315.0474774227,1190448.204181575,452815.9114969798,737632.2926845951,1416743.54161413,590060.7868213023,826682.7547928276,,
0033,2024-12-31,Fire and other damage to property insurance,2017,2,3026290.684637823,1513145.3423189116,1513145.3423189116,1024183.2280173785,520734.90352667135,503448.32449070713,2002107.4566204445,992410.4387922402,1009697.0178282043,,
0033,2024-12-31,Fire and other damage to property insurance,2017,3,3245626.118380726,1947375.6710284357,1298250.4473522902,1129940.3453382598,718754.3974636615,411185.9478745983,2115685.773042466,1228621.273564774,887064.499477692,,
0033,2024-12-31,Fire and other damage to property insurance,2017,4,3773757.257676544,2641630.0803735806,1132127.1773029636,1408662.5743378552,1191175.3442438268,217487.2300940284,2365094.6833386887,1450454.7361297538,914639.9472089349,,
0033,2024-12-31,Fire and other damage to property insurance,2017,5,4029366.0929659954,3223492.8743727966,805873.2185931988,1841314.1806481245,1596448.7718041039,244865.40884402068,2188051.912317871,1627044.1025686928,561007.8097491784,,
0033,2024-12-31,Fire and other damage to property insurance,2017,6,4329822.074790744,3896839.8673116704,432982.20747907367,2045703.7719355884,1653681.7381877003,392022.03374788817,2284118.3028551554,2243158.12912397,40960.173731185496,,
0033,2024-12-31,Fire and other damage to property insurance,2017,7,4809815.491342069,4569324.716774965,240490.77456710394,2069746.2407361784,1758230.0074829578,311516.23325322056,2740069.2506058905,2811094.7092920067,-71025.45868611615,7701634.08510614,4620980.451063683
0033,2024-12-31,Fire and other damage to property insurance,2018,0,3266469.198293057,524776.2727893621,2741692.9255036945,1626914.69629549,234894.2473564263,1392020.4489390638,1639554.5019975668,289882.0254329358,1349672.4765646309,,
0033,2024-12-31,Fire and other damage to property insurance,2018,1,5186804.756537452,2074721.902614981,3112082.8539224714,2414151.385305334,941502.1603697889,1472649.2249355451,2772653.3712321185,1133219.7422451922,1639433.6289869263,,
0033,2024-12-31,Fire and other damage to property insurance,2018,2,5852725.961876766,2926362.980938383,2926362.980938383,1772565.3519566306,947066.2485086655,825499.1034479651,4080160.6099201352,1979296.7324297174,2100863.877490418,,
0033,2024-12-31,Fire and other damage to property insurance,2018,3,6812335.884903542,4087401.5309421257,2724934.353961416,3183490.4425493036,1467548.0037102606,1715942.438839043,3628845.442354238,2619853.527231865,1008991.915122373,,
0033,2024-12-31,Fire and other damage to property insurance,2018,4,7228059.426693634,5059641.598685544,2168417.82800809,3314592.876832359,2466815.5818714653,847777.2949608937,3913466.549861275,2592826.0168140787,1320640.5330471965,,
0033,2024-12-31,Fire and other damage to property insurance,2018,5,8141087.720301017,6512870.176240814,1628217.5440602032,3428340.142340559,2269958.452913063,1158381.689427496,4712747.577960458,4242911.72332775,469835.8546327073,,
0033,2024-12-31,Fire and other damage to property insurance,2018,6,8711912.19662605,7840720.9769634465,871191.2196626039,3020440.6207749113,3619294.7113247933,-598854.090549882,5691471.575851139,4221426.265638653,1470045.3102124855,15263372.274880566,9158023.364928339
0033,2024-12-31,Fire and other damage to property insurance,2019,0,8219822.308364137,941027.9889155393,7278794.319448598,3820819.0257666614,345040.67532959563,3475778.3504370656,4399003.282597476,595987.3135859438,3803015.969011532,,
0033,2024-12-31,Fire and other damage to property insurance,2019,1,7692316.142319433,3076926.4569277735,4615389.68539166,3254601.1433998696,966331.9009189289,2288269.2424809407,4437714.998919563,2110594.5560088446,2327120.4429107187,,
0033,2024-12-31,Fire and other damage to property insurance,2019,2,9042540.23426685,4521270.117133425,4521270.117133425,3750132.750206606,1815579.3266007837,1934553.4236058223,5292407.484060243,2705690.790532641,2586716.6935276017,,
0033,2024-12-31,Fire and other damage to property insurance,2019,3,9977970.774780298,5986782.4648681795,3991188.309912118,4721102.275795,2421366.6258463087,2299735.649948691,5256868.498985298,3565415.839021871,1691452.659963427,,
0033,2024-12-31,Fire and other damage to property insurance,2019,4,11045649.419067765,7731954.593347435,3313694.82572033,3456708.959371214,2494677.714900671,962031.2444705428,7588940.459696551,5237276.878446763,2351663.5812497875,,
0033,2024-12-31,Fire and other damage to property insurance,2019,5,11832035.663369555,9465628.530695645,2366407.13267391,4387474.679795538,3718525.154758175,668949.5250373632,7444560.983574017,5747103.37593747,1697457.6076365467,22413248.578298178,13447949.146978905
0033,2024-12-31,Fire and other damage to property insurance,2020,0,5552475.945297809,1370317.2162050817,4182158.7290927274,2324795.248348899,684430.8461358196,1640364.4022130796,3227680.69694891,685886.3700692621,2541794.326879648,,
0033,2024-12-31,Fire and other damage to property insurance,2020,1,6988522.526376948,2795409.0105507793,4193113.5158261685,2479061.314213047,986413.2479628964,1492648.0662501506,4509461.212163901,1808995.762587883,2700465.449576018,,
0033,2024-12-31,Fire and other damage to property insurance,2020,2,7610493.218898785,3805246.6094493927,3805246.6094493927,3566672.077517987,1162341.2308583986,2404330.8466595886,4043821.141380798,2642905.378590994,1400915.762789804,,
0033,2024-12-31,Fire and other damage to property insurance,2020,3,8437173.296915116,5062303.97814907,3374869.3187660454,4058142.6954775862,2166561.2482422525,1891581.4472353337,4379030.60143753,2895742.729906818,1483287.8715307117,,
0033,2024-12-31,Fire and other damage to property insurance,2020,4,9324556.85268358,6527189.7968785055,2797367.055805074,3206052.9988579205,3084251.3535449235,121801.64531299705,6118503.853825659,3442938.443333582,2675565.4104920765,19763564.805372495,11858138.883223496
0033,2024-12-31,Fire and other damage to property insurance,2021,0,11360220.43631077,1433127.1090504145,9927093.327260356,5304304.44409789,650928.4650253943,4653375.979072495,6055915.99221288,782198.6440250202,5273717.34818786,,
0033,2024-12-31,Fire and other damage to property insurance,2021,1,16026435.316222982,6410574.126489193,9615861.189733788,6469545.609408976,3091882.786764956,3377662.8226440195,9556889.706814006,3318691.339724237,6238198.367089769,,
0033,2024-12-31,Fire and other damage to property insurance,2021,2,17399334.897422414,8699667.448711207,8699667.448711207,5764998.656148009,3843047.355306106,1921951.3008419028,11634336.241274405,4856620.093405101,6777716.147869304,,
0033,2024-12-31,Fire and other damage to property insurance,2021,3,19723690.348390747,11834214.20903445,7889476.1393562965,9288224.120545153,3742355.4505475885,5545868.669997564,10435466.227845594,8091858.758486861,2343607.469358733,45219087.87246709,27131452.723480254
0033,2024-12-31,Fire and other damage to property insurance,2022,0,11113580.522082994,2183337.3562247944,8930243.1658582,3423269.062359874,921185.5300425556,2502083.5323173185,7690311.45972312,1262151.8261822388,6428159.633540881,,
0033,2024-12-31,Fire and other damage to property insurance,2022,1,15103384.456180926,6041353.782472371,9062030.673708554,5644890.588449792,2072680.5905458059,3572209.997903986,9458493.867731135,3968673.191926565,5489820.67580457,,
0033,2024-12-31,Fire and other damage to property insurance,2022,2,16805307.048410576,8402653.524205288,8402653.524205288,7841997.574213822,3064527.327349319,4777470.246864503,8963309.474196754,5338126.196855969,3625183.2773407856,42966158.154713005,25779694.8928278
0033,2024-12-31,Fire and other damage to property insurance,2023,0,4184962.399159949,1191624.7115369914,2993337.6876229574,1556200.7964201523,358346.3937245355,1197854.4026956167,2628761.6027397965,833278.3178124559,1795483.2849273407,,
0033,2024-12-31,Fire and other damage to property insurance,2023,1,5782844.431754796,2313137.7727019186,3469706.659052877,2543612.800820786,753420.5536553481,1790192.2471654378,3239231.63093401,1559717.2190465704,1679514.4118874394,16361118.38845758,9816671.033074547
0033,2024-12-31,Fire and other damage to property insurance,2024,0,15862148.68434053,2383031.6230104547,13479117.061330074,5971208.375912967,1143222.605952355,4827985.769960612,9890940.308427561,1239809.0170580996,8651131.29136946,49320691.21107106,29592414.726642635
0033,2024-12-31,Motor vehicle liability insurance,2015,0,4108894.814996183,150891.93866818043,3958002.8763280027,1856496.5476610065,63240.29869902993,1793256.2489619765,2252398.2673351765,87651.6399691505,2164746.627366026,,
0033,2024-12-31,Motor vehicle liability insurance,2015,1,5564813.993592393,2225925.597436957,3338888.3961554356,1912593.6604223724,957668.1563510401,954925.5040713323,3652220.33317002,1268257.441085917,2383962.892084103,,
0033,2024-12-31,Motor vehicle liability insurance,2015,2,6358806.791381935,3179403.3956909673,3179403.3956909673,2362790.8413618235,1463382.1848351154,899408.656526708,3996015.950020111,1716021.2108558519,2279994.7391642593,,
0033,2024-12-31,Motor vehicle liability insurance,2015,3,6878102.811547456,4126861.6869284743,2751241.124618982,3106341.7001940957,1265898.4037111904,1840443.2964829053,3771761.1113533606,2860963.283217284,910797.8281360767,,
0033,2024-12-31,Motor vehicle liability insurance,2015,4,7694136.9861682365,5385895.890317765,2308241.0958504714,3800175.1297088377,2672745.0195376864,1127430.1101711513,3893961.8564593988,2713150.8707800787,1180810.98567932,,
0033,2024-12-31,Motor vehicle liability insurance,2015,5,8284020.1941870125,6627216.15534961,1656804.0388374021,3216517.855097195,2071638.4884527102,1144879.366644485,5067502.339089817,4555577.6668969,511924.6721929172,,
0033,2024-12-31,Motor vehicle liability insurance,2015,6,9286624.715493616,8357962.243944256,928662.4715493601,3842010.656626751,3151120.0601237044,690890.5965030468,5444614.058866864,5206842.183820551,237771.8750463128,,
0033,2024-12-31,Motor vehicle liability insurance,2015,7,9641070.644442795,9159017.112220654,482053.5322221406,4717891.249997408,3718962.2001097607,998929.0498876474,4923179.394445387,5440054.912110893,-516875.51766550634,,
0033,2024-12-31,Motor vehicle liability insurance,2015,8,10441661.749005208,9919578.661554947,522083.0874502603,3863864.1103449753,3512913.9943901673,350950.11595480796,6577797.638660233,6406664.66716478,171132.97149545234,,
0033,2024-12-31,Motor vehicle liability insurance,2015,9,11313544.05113773,10747866.848580843,565677.2025568876,5498299.991450591,5065886.240205896,432413.7512446949,5815244.0596871395,5681980.608374947,133263.45131219272,15978356.663835347,9587013.998301208
0033,2024-12-31,Motor vehicle liability insurance,2016,0,9394467.740731157,1192455.2384331033,8202012.502298054,3292398.5811419752,592272.2726806803,2700126.308461295,6102069.159589183,600182.965752423,5501886.19383676,,
0033,2024-12-31,Motor vehicle liability insurance,2016,1,8721109.568445584,3488443.827378234,5232665.74106735,3180979.768213198,1737030.7433395013,1443949.0248736967,5540129.800232386,1751413.0840387326,3788716.7161936536,,
0033,2024-12-31,Motor vehicle liability insurance,2016,2,9747254.233126953,4873627.116563477,4873627.116563477,4406799.896750971,2374248.6221225397,2032551.274628431,5340454.3363759825,2499378.494440937,2841075.8419350456,,
0033,2024-12-31,Motor vehicle liability insurance,2016,3,11196055.641821539,6717633.385092924,4478422.256728615,3364463.449414499,2519191.712398258,845271.7370162411,7831592.19240704,4198441.672694666,3633150.5197123736,,
0033,2024-12-31,Motor vehicle liability insurance,2016,4,12044546.878165407,8431182.814715784,3613364.063449623,4615922.421895604,3861526.855599534,754395.5662960694,7428624.456269803,4569655.95911625,2858968.497153553,,
0033,2024-12-31,Motor vehicle liability insurance,2016,5,13454213.272720478,10763370.618176384,2690842.6545440946,5198506.521902887,4427597.4847285375,770909.0371743497,8255706.750817591,6335773.133447846,1919933.617369745,,
0033,2024-12-31,Motor vehicle liability insurance,2016,6,14721794.89933074,13249615.40939767,1472179.4899330717,6937782.19603771,4792002.818655201,2145779.3773825085,7784012.703293031,8457612.590742469,-673599.8874494378,,
0033,2024-12-31,Motor vehicle liability insurance,2016,7,16064214.66975945,15261003.936271477,803210.733487973,6637520.646497984,5495577.709121298,1141942.9373766864,9426694.023261465,9765426.22715018,-338732.2038887143,,
0033,2024-12-31,Motor vehicle liability insurance,2016,8,16815248.837615613,15974486.395734832,840762.4418807812,6259098.0942309685,6781786.865310211,-522688.77107924223,10556150.743384644,9192699.530424621,1363451.2129600234,25717139.394168988,15430283.636501392
0033,2024-12-31,Motor vehicle liability insurance,2017,0,5909453.189096011,1019225.7012064566,4890227.487889554,2860193.9902063427,315227.0133443119,2544966.9768620306,3049259.1988896686,703998.6878621448,2345260.511027524,,
0033,2024-12-31,Motor vehicle liability insurance,2017,1,5235702.193124219,2094280.8772496877,3141421.315874531,1594593.48175371,742318.6172061455,852274.8645475644,3641108.711370509,1351962.2600435421,2289146.451326967,,
0033,2024-12-31,Motor vehicle liability insurance,2017,2,6167846.566054952,3083923.283027476,3083923.283027476,1895514.5918447988,1194185.824159258,701328.7676855407,4272331.974210153,1889737.4588682181,2382594.515341935,,
0033,2024-12-31,Motor vehicle liability insurance,2017,3,6516610.19304126,3909966.1158247567,2606644.0772165037,2498260.675714408,1828966.0888833532,669294.5868310549,4018349.5173268523,2081000.0269414035,1937349.4903854488,,
0033,2024-12-31,Motor vehicle liability insurance,2017,4,7442342.474090136,5209639.7318630945,2232702.742227041,3329341.3506101347,1926633.25363954,1402708.0969705947,4113001.123480001,3283006.478223555,829994.6452564462,,
0033,2024-12-31,Motor vehicle liability insurance,2017,5,8283059.279517161,6626447.423613729,1656611.8559034318,3659889.7773531596,2546939.7669503773,1112950.0104027824,4623169.502164001,4079507.6566633517,543661.845500649,,
0033,2024-12-31,Motor vehicle liability insurance,2017,6,8736377.367269836,7862739.630542854,873637.7367269825,4226107.542151495,3265245.894423928,960861.6477275668,4510269.8251183415,4597493.736118926,-87223.91100058425,,
0033,2024-12-31,Motor vehicle liability insurance,2017,7,9557978.449590513,9080079.527110988,477898.9224795252,3664596.2726005595,3130253.4768738835,534342.795726676,5893382.176989954,5949826.050237104,-56443.87324715033,15386527.91119771,9231916.746718626
0033,2024-12-31,Motor vehicle liability insurance,2018,0,12078026.244143153,1816569.7401254424,10261456.50401771,5130796.131272548,620643.9806273489,4510152.150645199,6947230.112870605,1195925.7594980935,5751304.353372511,,
0033,2024-12-31,Motor vehicle liability insurance,2018,1,13289469.625416964,5315787.850166786,7973681.775250178,6506957.04707859,2542119.4084524554,3964837.6386261345,6782512.578338374,2773668.441714331,4008844.1366240433,,
0033,2024-12-31,Motor vehicle liability insurance,2018,2,14447258.471601527,7223629.235800764,7223629.235800764,5507311.610994178,3335008.4681614763,2172303.1428327016,8939946.860607348,3888620.7676392873,5051326.092968062,,
0033,2024-12-31,Motor vehicle liability insurance,2018,3,16445851.603593023,9867510.962155815,6578340.641437208,6735939.407512187,4788983.243172726,1946956.1643394614,9709912.196080837,5078527.71898309,4631384.477097748,,
0033,2024-12-31,Motor vehicle liability insurance,2018,4,18069473.814825222,12648631.670377655,5420842.144447567,7281776.34185628,3900885.0379605624,3380891.303895718,10787697.472968942,8747746.632417092,2039950.8405518495,,
0033,2024-12-31,Motor vehicle liability insurance,2018,5,19233905.130363774,15387124.10429102,3846781.0260727536,5798715.838672034,7426577.679219294,-1627861.84054726,13435189.29169174,7960546.425071726,5474642.8666200135,,
0033,2024-12-31,Motor vehicle liability insurance,2018,6,21306065.466049463,19175458.91944452,2130606.5466049425,8388459.510766981,8994774.212752126,-606314.701985145,12917605.955282481,10180684.706692394,2736921.2485900875,37560168.13974884,22536100.883849304
0033,2024-12-31,Motor vehicle liability insurance,2019,0,10434747.778694557,928278.5934049762,9506469.18528958,4870749.0440971,309270.8614019573,4561478.182695143,5563998.734597457,619007.732003019,4944991.002594437,,
0033,2024-12-31,Motor vehicle liability insurance,2019,1,10748994.758360859,4299597.903344343,6449396.855016516,3636607.124638467,1520111.8479013757,2116495.276737091,7112387.633722392,2779486.0554429675,4332901.578279424,,
0033,2024-12-31,Motor vehicle liability insurance,2019,2,12430574.056276927,6215287.028138463,6215287.028138463,5396146.005557344,2135354.5748482053,3260791.430709139,7034428.0507195825,4079932.453290258,2954495.5974293244,,
0033,2024-12-31,Motor vehicle liability insurance,2019,3,14272793.638564695,8563676.183138818,5709117.455425877,4541980.232049399,2821221.6969823614,1720758.5350670377,9730813.406515297,5742454.486156456,3988358.9203588404,,
0033,2024-12-31,Motor vehicle liability insurance,2019,4,15568299.00856662,10897809.305996634,4670489.702569986,7540959.604421121,5142823.525494759,2398136.078926362,8027339.404145499,5754985.780501875,2272353.6236436237,,
0033,2024-12-31,Motor vehicle liability insurance,2019,5,17474298.611127876,13979438.888902301,3494859.722225575,7515622.668729982,6083334.1917257765,1432288.4770042058,9958675.942397892,7896104.697176524,2062571.245221368,32416083.96691001,19449650.380146004
0033,2024-12-31,Motor vehicle liability insurance,2020,0,10751511.271846635,474529.8144936309,10276981.457353005,4394656.48478171,178999.09331664664,4215657.391465064,6356854.787064925,295530.72117698425,6061324.065887941,,
0033,2024-12-31,Motor vehicle liability insurance,2020,1,11371376.632453538,4548550.652981415,6822825.979472123,4602224.85398108,1481368.4941127137,3120856.3598683667,6769151.778472458,3067182.1588687017,3701969.6196037563,,
0033,2024-12-31,Motor vehicle liability insurance,2020,2,12779515.204060052,6389757.602030026,6389757.602030026,3996025.4868007135,3168895.657375621,827129.8294250923,8783489.717259338,3220861.9446544047,5562627.772604933,,
0033,2024-12-31,Motor vehicle liability insurance,2020,3,14030725.588569518,8418435.353141712,5612290.235427806,4934675.609447043,4026188.982775518,908486.6266715252,9096049.979122475,4392246.370366193,4703803.608756281,,
0033,2024-12-31,Motor vehicle liability insurance,2020,4,15883314.348542253,11118320.043979576,4764994.304562677,5195867.966384425,4189895.631712263,1005972.3346721618,10687446.382157829,6928424.412267312,3759021.9698905163,33126034.95191714,19875620.971150286
0033,2024-12-31,Motor vehicle liability insurance,2021,0,2451815.57869186,38270.27679257496,2413545.301899285,950435.2732368751,17655.120567635462,932780.1526692396,1501380.3054549852,20615.156224939496,1480765.1492300457,,
