Syndicate,Reporting_Date,Asset_ID,Instrument_Type,Asset_Category,Issuer_Name,Issuer_Country,Issuer_Sector,Currency,Quantity,Unit_Solvency_II_Value,Total_Solvency_II_Value,Book_Value,Maturity_Date,Credit_Rating,External_Rating,Internal_Rating
0886,2024-12-31,0886-INV-0009,Mortgage loans,Property,Issuer_248,IT,Government,USD,87930.20108448596,300.55320991768457,26427704.184649725,27339779.36177889,2035-07-01,Not rated,Fitch,5
0886,2024-12-31,0886-INV-0010,Sovereign bonds,Cash and deposits,Issuer_351,DE,Government,JPY,796130.4607563589,128.80541305865896,102545912.84630328,104317543.35554987,2027-07-01,BBB,S&P,1
0886,2024-12-31,0886-INV-0011,Equities - Unlisted,Loans and mortgages,Issuer_161,GB,Industrial,AUD,221283.75917221146,148.1933905484775,32792790.545042776,34019476.27612374,2039-06-01,BB,S&P,4
0886,2024-12-31,0886-INV-0012,Other investments,Loans and mortgages,Issuer_128,CH,Utilities,AUD,250419.28378748993,168.46130593310505,42185959.5776734,40079417.99041419,2036-11-01,BBB,Moodys,5
0886,2024-12-31,0886-INV-0013,Real estate,Government bonds,Issuer_6,DE,Government,CAD,870798.3650913922,406.66766594411064,354125538.639664,358634581.4120041,2033-03-01,AAA,None,3
0886,2024-12-31,0886-INV-0014,Equities - Listed,Equities,Issuer_497,JP,Financial,CHF,750515.4981749034,118.42185534102131,88877437.75606295,88507028.54326904,2029-09-01,B,None,4
0886,2024-12-31,0886-INV-0015,Equities - Listed,Government bonds,Issuer_236,CH,Government,GBP,351868.16796143213,92.19943681565742,32442046.919401195,32397051.37446052,2039-08-01,BBB,Fitch,1
0886,2024-12-31,0886-INV-0016,Policy loans,Loans and mortgages,Issuer_335,GB,Financial,JPY,920818.9106922927,68.02660357281252,62640183.00001365,61333890.34587321,2032-01-01,BB,S&P,1
0886,2024-12-31,0886-INV-0017,Real estate,Property,Issuer_327,JP,Industrial,AUD,208333.39526949776,157.16599414956335,32742925.182084553,34080259.37948102,2036-08-01,A,Fitch,1
0886,2024-12-31,0886-INV-0018,Equities - Listed,Cash and deposits,Issuer_233,AU,Government,AUD,468600.98518005584,259.83473582291845,121758813.19061913,124931551.28779297,2036-06-01,B,None,1
0886,2024-12-31,0886-INV-0019,Corporate bonds - Investment grade,Cash and deposits,Issuer_338,FR,Financial,EUR,155337.71180092086,269.26940934502284,41827693.90564135,41534838.20238002,2031-11-01,Not rated,Fitch,5
0886,2024-12-31,0886-INV-0020,Deposits with credit institutions,Equities,Issuer_360,US,Financial,USD,597313.7798561095,499.8009664626974,298538004.4535704,306582077.967718,2033-03-01,Not rated,None,1
0886,2024-12-31,0886-INV-0021,Equities - Unlisted,Property,Issuer_101,FR,Financial,CAD,398467.8373144098,422.39887352332113,168312365.61688069,162769980.1820076,2032-04-01,BBB,Moodys,6
0886,2024-12-31,0886-INV-0022,Collective investment undertakings,Government bonds,Issuer_388,CA,Financial,AUD,31433.222622651167,142.00176760892288,4463573.174061248,4392339.704359391,2039-11-01,BB,S&P,4
0886,2024-12-31,0886-INV-0023,Policy loans,Loans and mortgages,Issuer_302,NL,Industrial,JPY,511070.1767021003,326.80811324353994,167021880.18305597,173879894.07336247,2026-09-01,B,S&P,5
0886,2024-12-31,0886-INV-0024,Mortgage loans,Cash and deposits,Issuer_300,CH,Industrial,AUD,510344.15554090723,275.57404008157823,140637600.77442917,134312326.37142673,2035-03-01,B,Moodys,1
0886,2024-12-31,0886-INV-0025,Mortgage loans,Loans and mortgages,Issuer_308,IT,Utilities,CHF,35876.641103567585,298.0219828623674,10692027.720126724,10625928.122042187,2040-07-01,BBB,Moodys,3
0886,2024-12-31,0886-INV-0026,Mortgage loans,Equities,Issuer_497,JP,Government,CAD,839341.2145853183,122.30581312033033,102656309.73526302,97779844.11658908,2028-03-01,BBB,Fitch,6
0099,2024-12-31,0099-INV-0001,Collective investment undertakings,Loans and mortgages,Issuer_378,NL,Industrial,USD,449589.72916219576,156.86535053851588,70525050.46354425,67348703.5587109,2029-10-01,B,Fitch,6
0099,2024-12-31,0099-INV-0002,Collective investment undertakings,Loans and mortgages,Issuer_68,DE,Utilities,AUD,724873.6885607813,100.21684998076137,72644557.70149696,73431439.91834815,2027-06-01,BB,None,5
0099,2024-12-31,0099-INV-0003,Real estate,Loans and mortgages,Issuer_364,CA,Utilities,CAD,281768.7004167223,128.0732226597599,36087025.50702205,35653084.52106294,2032-01-01,BB,S&P,1
0099,2024-12-31,0099-INV-0004,Mortgage loans,Corporate bonds,Issuer_28,GB,Industrial,EUR,801644.3304467307,226.44210960705772,181526033.340895,186078155.31125206,2038-03-01,A,Fitch,2
0099,2024-12-31,0099-INV-0005,Sovereign bonds,Loans and mortgages,Issuer_402,JP,Industrial,CAD,126360.81050235154,397.7471388492856,50259650.839987084,48937486.916204266,2034-01-01,A,None,1
0099,2024-12-31,0099-INV-0006,Real estate,Cash and deposits,Issuer_346,NL,Industrial,AUD,677715.7367589839,304.60169967844837,206433365.3156184,215292344.1337612,2036-09-01,BBB,Moodys,5
0099,2024-12-31,0099-INV-0007,Equities - Unlisted,Loans and mortgages,Issuer_341,GB,Government,JPY,387935.1954573387,79.7743349754982,30947272.231199108,29459189.622246694,2032-11-01,A,S&P,1
0099,2024-12-31,0099-INV-0008,Equities - Unlisted,Corporate bonds,Issuer_318,CH,Industrial,AUD,827031.7024117804,286.1310369476445,236639438.59965843,243152798.39007017,2037-12-01,B,Fitch,5
0099,2024-12-31,0099-INV-0009,Deposits with credit institutions,Loans and mortgages,Issuer_309,FR,Industrial,EUR,235191.17441150316,205.2876854809552,48281851.84048514,46013106.31825406,2033-03-01,B,S&P,2
0099,2024-12-31,0099-INV-0010,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_264,US,Government,GBP,961530.832249538,350.54055801536606,337055554.4857324,351656972.5918077,2032-05-01,BB,Fitch,2
0099,2024-12-31,0099-INV-0011,Corporate bonds - Non-investment grade,Property,Issuer_434,JP,Financial,EUR,266230.91102164326,325.1586250515474,86567276.97401838,88112502.59352261,2033-12-01,AA,S&P,2
0099,2024-12-31,0099-INV-0012,Collective investment undertakings,Property,Issuer_27,IT,Utilities,JPY,318232.15055733087,431.64915575703355,137364639.12281707,143507056.4209094,2038-10-01,BB,Fitch,1
0099,2024-12-31,0099-INV-0013,Collective investment undertakings,Property,Issuer_113,DE,Financial,CAD,884970.2625783083,382.5801391727176,338572046.2209257,331037622.34673053,2034-03-01,BBB,None,1
0099,2024-12-31,0099-INV-0014,Collective investment undertakings,Corporate bonds,Issuer_453,FR,Utilities,EUR,282334.42606352613,483.51214420071705,136512123.72765434,129826913.37943658,2031-05-01,AA,None,5
0099,2024-12-31,0099-INV-0015,Other investments,Government bonds,Issuer_59,AU,Government,USD,716333.9232689023,367.810773149868,263475334.1510132,266707900.93087146,2040-11-01,BB,Moodys,1
0099,2024-12-31,0099-INV-0016,Other investments,Equities,Issuer_196,US,Government,EUR,990118.7372407789,190.34574609367635,188464889.76142475,185448921.25653157,2034-12-01,A,S&P,5
0099,2024-12-31,0099-INV-0017,Collective investment undertakings,Property,Issuer_412,NL,Government,JPY,79860.46354360899,249.25916144468187,19905952.175463565,19430296.514560997,2026-05-01,B,Moodys,3
0099,2024-12-31,0099-INV-0018,Deposits with credit institutions,Government bonds,Issuer_486,US,Industrial,CAD,344043.3154754666,425.5573056150325,146410146.34860218,152786081.4844132,2034-09-01,AAA,S&P,2
0099,2024-12-31,0099-INV-0019,Other investments,Loans and mortgages,Issuer_397,FR,Government,CAD,186547.33893318044,217.62901919905966,40598114.40622261,42338273.66609904,2027-04-01,BB,None,6
0099,2024-12-31,0099-INV-0020,Corporate bonds - Investment grade,Loans and mortgages,Issuer_352,DE,Financial,JPY,62746.65222853341,91.56223765012032,5745223.883098428,5551489.756857592,2037-06-01,AAA,S&P,1
0099,2024-12-31,0099-INV-0021,Sovereign bonds,Corporate bonds,Issuer_407,JP,Financial,CHF,595617.6212927479,117.71252195269886,70111652.32183687,73393413.17347062,2039-04-01,A,None,4
0099,2024-12-31,0099-INV-0022,Policy loans,Loans and mortgages,Issuer_208,CA,Utilities,GBP,447267.81273126183,275.68308215757486,123304169.16363126,120180364.27434339,2032-11-01,AAA,S&P,6
0099,2024-12-31,0099-INV-0023,Real estate,Government bonds,Issuer_388,IT,Financial,AUD,471489.2921822988,347.8611346866552,164012800.17114237,168132426.7282227,2039-02-01,A,S&P,3
0099,2024-12-31,0099-INV-0024,Other investments,Equities,Issuer_311,US,Utilities,CAD,754114.2146272031,310.05100071233977,233813866.89656448,243268359.1574383,2040-08-01,BBB,None,6
0099,2024-12-31,0099-INV-0025,Sovereign bonds,Investment funds,Issuer_81,NL,Industrial,USD,817590.4394588033,390.67165161438146,319409407.3274986,305215029.6335329,2037-07-01,Not rated,Fitch,6
0099,2024-12-31,0099-INV-0026,Corporate bonds - Non-investment grade,Equities,Issuer_347,AU,Financial,CHF,7871.084257429665,145.60127473796285,1146039.901451671,1164780.3577970306,2039-09-01,AA,S&P,1
0099,2024-12-31,0099-INV-0027,Sovereign bonds,Property,Issuer_306,CA,Financial,EUR,411786.29139366327,231.08281668469027,95156736.08739033,98816339.38998394,2029-12-01,B,Fitch,2
0099,2024-12-31,0099-INV-0028,Mortgage loans,Loans and mortgages,Issuer_436,NL,Industrial,USD,895667.2852837068,459.12886882411357,411226707.5350729,403572876.9555909,2028-04-01,BB,Fitch,2
0099,2024-12-31,0099-INV-0029,Corporate bonds - Investment grade,Corporate bonds,Issuer_344,IT,Financial,CAD,691364.7569265225,172.23493157346633,119077161.60154578,115393031.31105348,2038-09-01,BBB,S&P,3
0099,2024-12-31,0099-INV-0030,Other investments,Government bonds,Issuer_129,US,Industrial,AUD,185447.82489002185,203.9484293886173,37821792.61985529,37556879.78192642,2035-08-01,A,Fitch,2
0099,2024-12-31,0099-INV-0031,Other investments,Loans and mortgages,Issuer_121,US,Utilities,CHF,831118.2218840133,103.95099206272045,86395563.6862474,88425218.78726251,2027-04-01,A,None,4
0099,2024-12-31,0099-INV-0032,Collective investment undertakings,Property,Issuer_338,JP,Industrial,CHF,531923.4592751161,179.57540420419662,95520370.2050235,95451782.61065845,2035-06-01,Not rated,Fitch,4
0099,2024-12-31,0099-INV-0033,Corporate bonds - Non-investment grade,Government bonds,Issuer_161,FR,Industrial,AUD,300642.12770724564,318.2368798572377,95675412.67519504,95042461.67701538,2037-11-01,BBB,Fitch,3
0099,2024-12-31,0099-INV-0034,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_376,AU,Government,JPY,165241.12354979984,102.46238355006352,16930999.379403025,17010059.83582143,2033-06-01,Not rated,Fitch,4
0099,2024-12-31,0099-INV-0035,Deposits with credit institutions,Government bonds,Issuer_90,IT,Financial,CAD,902510.6202528174,204.7809589509585,184816990.27879632,189123228.1339485,2030-03-01,BB,Moodys,3
0099,2024-12-31,0099-INV-0036,Other investments,Government bonds,Issuer_373,US,Financial,CAD,659002.6935848272,469.1997114392665,309203873.6677003,319128731.05996966,2034-11-01,AAA,None,5
0099,2024-12-31,0099-INV-0037,Equities - Listed,Government bonds,Issuer_283,JP,Government,AUD,567038.6536465575,345.6637242053483,196004692.78785565,203813254.48721996,2038-03-01,A,None,2
2488,2024-12-31,2488-INV-0001,Real estate,Loans and mortgages,Issuer_439,JP,Industrial,JPY,400119.26580234786,197.0576176359998,78846549.28927603,74989463.48868352,2034-09-01,AAA,None,3
2488,2024-12-31,2488-INV-0002,Deposits with credit institutions,Government bonds,Issuer_340,FR,Industrial,CAD,826724.5231172728,410.4413151815142,339321900.5610636,325900176.0934037,2034-03-01,BBB,Moodys,2
2488,2024-12-31,2488-INV-0003,Real estate,Property,Issuer_338,DE,Government,EUR,577280.5237515676,258.79176417509933,149395445.1655935,143699132.7241927,2026-04-01,Not rated,None,2
2488,2024-12-31,2488-INV-0004,Corporate bonds - Investment grade,Equities,Issuer_190,FR,Financial,AUD,980587.6588336629,146.61314935850993,143767044.8836914,137545298.5781866,2029-09-01,Not rated,Fitch,4
2488,2024-12-31,2488-INV-0005,Policy loans,Investment funds,Issuer_452,GB,Financial,AUD,595252.5321224077,382.4900047098647,227678143.81505862,217032902.98180443,2031-02-01,B,Fitch,6
2488,2024-12-31,2488-INV-0006,Equities - Unlisted,Property,Issuer_279,IT,Industrial,JPY,659058.9210882952,289.53134417815454,190818215.31529838,183247789.01933897,2036-07-01,A,S&P,5
2488,2024-12-31,2488-INV-0007,Equities - Unlisted,Investment funds,Issuer_499,FR,Government,EUR,173351.3530694157,305.58843379223623,52974168.480247706,51895389.87110103,2039-06-01,BBB,None,5
2488,2024-12-31,2488-INV-0008,Sovereign bonds,Property,Issuer_452,DE,Government,USD,938377.4129226648,418.43310326782284,392648172.9256618,411635350.9380975,2029-02-01,BB,Fitch,2
2488,2024-12-31,2488-INV-0009,Corporate bonds - Non-investment grade,Corporate bonds,Issuer_81,AU,Financial,AUD,260411.16811146357,486.3756347590897,126657647.18856911,125786671.56272271,2029-07-01,Not rated,Fitch,6
2488,2024-12-31,2488-INV-0010,Corporate bonds - Investment grade,Investment funds,Issuer_346,CH,Government,USD,348171.27651844086,72.65728713620896,25297180.41058077,24165802.61480025,2035-03-01,B,None,1
2488,2024-12-31,2488-INV-0011,Equities - Listed,Government bonds,Issuer_66,IT,Industrial,USD,692319.244690708,256.06804749531256,177280837.23137912,172432589.7212796,2036-09-01,AAA,Moodys,1
2488,2024-12-31,2488-INV-0012,Corporate bonds - Non-investment grade,Equities,Issuer_473,DE,Government,CHF,614356.3360189074,163.78615321255003,100623060.97829363,101404215.4534187,2035-11-01,AAA,Fitch,1
2488,2024-12-31,2488-INV-0013,Equities - Listed,Investment funds,Issuer_311,CH,Government,USD,359849.5382357077,420.5985019753186,151352176.7184488,156205982.91817898,2029-07-01,BB,Moodys,5
2488,2024-12-31,2488-INV-0014,Corporate bonds - Non-investment grade,Property,Issuer_338,NL,Utilities,USD,477873.04772427893,207.86859920075702,99334801.02624238,97969541.50006151,2037-11-01,A,None,5
2488,2024-12-31,2488-INV-0015,Real estate,Government bonds,Issuer_118,CA,Government,USD,805908.8111425496,197.68076725892539,159312672.1273876,154677619.26686978,2027-01-01,AA,None,2
2488,2024-12-31,2488-INV-0016,Real estate,Government bonds,Issuer_91,CH,Financial,CAD,85603.65353343153,260.0119043979838,22257968.978652727,22218198.659857146,2034-09-01,Not rated,S&P,1
2488,2024-12-31,2488-INV-0017,Policy loans,Loans and mortgages,Issuer_67,IT,Financial,CAD,841067.8016925042,149.5574134007288,125787924.91576803,124290938.84255598,2036-11-01,BBB,None,3
2488,2024-12-31,2488-INV-0018,Sovereign bonds,Loans and mortgages,Issuer_272,CA,Industrial,CAD,808597.3331547972,420.63062483703806,340120801.486465,336196184.1543888,2033-07-01,A,S&P,4
2488,2024-12-31,2488-INV-0019,Corporate bonds - Non-investment grade,Equities,Issuer_245,FR,Financial,EUR,459664.89926339424,186.4786508821773,85717690.27252969,89425450.78195153,2035-09-01,BBB,Fitch,2
2488,2024-12-31,2488-INV-0020,Sovereign bonds,Loans and mortgages,Issuer_381,GB,Financial,CHF,119525.12197583873,470.1872403506615,56199187.25439582,57232501.77004541,2026-07-01,B,Moodys,6
2488,2024-12-31,2488-INV-0021,Collective investment undertakings,Investment funds,Issuer_186,US,Industrial,JPY,532040.5805340444,64.69657735302314,34421204.57346814,34337203.72610151,2036-10-01,A,Fitch,5
2488,2024-12-31,2488-INV-0022,Mortgage loans,Property,Issuer_188,IT,Utilities,AUD,408340.35689772957,122.54846538880516,50041484.09413376,50824180.96270855,2032-04-01,BBB,None,2
2488,2024-12-31,2488-INV-0023,Collective investment undertakings,Property,Issuer_285,CH,Utilities,EUR,971179.7564609175,302.9849649790363,294252864.49966013,300572041.175092,2035-06-01,Not rated,None,6
2488,2024-12-31,2488-INV-0024,Corporate bonds - Non-investment grade,Cash and deposits,Issuer_443,US,Industrial,JPY,69382.00211345077,237.95014811764764,16509457.679594552,15876086.34426332,2038-12-01,AA,S&P,2
2488,2024-12-31,2488-INV-0025,Deposits with credit institutions,Investment funds,Issuer_403,AU,Financial,USD,613183.0397009739,472.3169711963696,289616756.10054725,294302110.3093211,2032-11-01,AAA,S&P,2
2488,2024-12-31,2488-INV-0026,Policy loans,Property,Issuer_223,US,Financial,EUR,77726.24526610711,209.59979224328728,16291404.859626843,16373942.622229625,2029-06-01,AAA,S&P,6
2488,2024-12-31,2488-INV-0027,Mortgage loans,Investment funds,Issuer_315,NL,Utilities,AUD,403804.54837711895,425.1398047138276,171673386.8396037,177075450.55148217,2035-01-01,Not rated,Moodys,6
2488,2024-12-31,2488-INV-0028,Policy loans,Investment funds,Issuer_6,FR,Utilities,USD,612219.1890831182,218.05607530971736,133498113.60076252,130231900.34382962,2026-10-01,BB,Moodys,5
2488,2024-12-31,2488-INV-0029,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_19,AU,Industrial,AUD,106768.44389491618,209.7039575689493,22389765.22824225,22195360.532734405,2026-03-01,AAA,Fitch,4
2488,2024-12-31,2488-INV-0030,Collective investment undertakings,Loans and mortgages,Issuer_203,CA,Industrial,CHF,676147.1021789695,346.17192093390804,234063141.1951893,224000957.2742082,2026-12-01,B,S&P,1
2488,2024-12-31,2488-INV-0031,Deposits with credit institutions,Equities,Issuer_372,NL,Utilities,EUR,395864.0561157266,131.80049024781286,52175076.66754047,50384494.32639832,2039-05-01,AA,Moodys,4
2488,2024-12-31,2488-INV-0032,Mortgage loans,Property,Issuer_3,JP,Industrial,JPY,827474.8475875086,68.86184752231588,56981446.78312259,56520939.11752777,2034-02-01,BB,S&P,5
2488,2024-12-31,2488-INV-0033,Equities - Unlisted,Equities,Issuer_485,US,Utilities,CHF,169035.45211075168,445.6985970553133,75338863.85837263,75768600.60477659,2039-10-01,A,None,4
2488,2024-12-31,2488-INV-0034,Real estate,Investment funds,Issuer_395,FR,Utilities,CAD,232149.25574047118,276.09227922486934,64094617.13774377,65578320.0975219,2033-11-01,BBB,S&P,4
2488,2024-12-31,2488-INV-0035,Corporate bonds - Investment grade,Equities,Issuer_35,CA,Industrial,AUD,958159.8909105143,149.2007019104385,142958128.2662779,148478910.59769446,2037-04-01,Not rated,Fitch,4
2488,2024-12-31,2488-INV-0036,Collective investment undertakings,Property,Issuer_275,GB,Utilities,USD,934369.8100533228,462.3892450394298,432042551.05819136,437893027.4770437,2030-02-01,BBB,Fitch,1
2488,2024-12-31,2488-INV-0037,Deposits with credit institutions,Corporate bonds,Issuer_244,AU,Utilities,USD,630190.833780273,231.44478493272024,145854381.99084693,149535715.7047687,2040-10-01,A,Moodys,6
2488,2024-12-31,2488-INV-0038,Other investments,Corporate bonds,Issuer_256,FR,Industrial,AUD,531762.724332581,354.8471320527325,188694477.66196418,187344517.81555483,2029-05-01,AA,Moodys,2
2488,2024-12-31,2488-INV-0039,Equities - Listed,Cash and deposits,Issuer_317,AU,Industrial,CAD,731764.967579096,421.0121829220471,308081966.38635623,297189305.0554837,2027-02-01,AAA,None,5
2488,2024-12-31,2488-INV-0040,Sovereign bonds,Cash and deposits,Issuer_439,NL,Financial,CAD,833096.7858586538,293.13343930563826,244208526.11322,252625561.4792597,2033-06-01,BB,Fitch,4
2488,2024-12-31,2488-INV-0041,Real estate,Cash and deposits,Issuer_141,CH,Industrial,CAD,431870.4046346736,220.56821842236576,95256885.73961617,99210625.01685561,2040-09-01,A,None,2
2488,2024-12-31,2488-INV-0042,Real estate,Corporate bonds,Issuer_28,NL,Government,JPY,251918.0982808529,429.8955463787644,108298468.50314651,108125413.75066766,2034-01-01,BB,Fitch,4
2488,2024-12-31,2488-INV-0043,Other investments,Cash and deposits,Issuer_90,CH,Financial,AUD,514581.34710870846,188.8107266702678,97158478.07856055,97868144.9833258,2034-08-01,A,S&P,1
2488,2024-12-31,2488-INV-0044,Other investments,Corporate bonds,Issuer_195,IT,Financial,EUR,325885.9850799351,67.67123640874354,22053107.53864056,21550293.611110464,2031-10-01,Not rated,Fitch,2
2488,2024-12-31,2488-INV-0045,Deposits with credit institutions,Equities,Issuer_122,JP,Government,CHF,7372.664363184088,490.25965417558547,3614519.881047294,3782865.135990872,2031-06-01,AA,None,4
2488,2024-12-31,2488-INV-0046,Equities - Listed,Investment funds,Issuer_359,AU,Utilities,CAD,395760.14217483276,377.7668844528407,149505075.89999986,147199798.8039532,2032-05-01,BBB,Moodys,5
2488,2024-12-31,2488-INV-0047,Corporate bonds - Non-investment grade,Property,Issuer_352,FR,Financial,AUD,671422.06392889,412.4435193706906,276923679.0299642,289295417.3209428,2030-04-01,BB,None,4
2488,2024-12-31,2488-INV-0048,Equities - Listed,Corporate bonds,Issuer_410,DE,Government,CAD,400812.0635738223,402.4840923302215,161320479.6025129,157544426.1419799,2026-03-01,BBB,None,2
6129,2024-12-31,6129-INV-0001,Other investments,Property,Issuer_274,AU,Government,EUR,990341.9714898547,61.596319443958016,61001420.43464825,61632960.859895475,2030-09-01,Not rated,S&P,4
6129,2024-12-31,6129-INV-0002,Corporate bonds - Investment grade,Loans and mortgages,Issuer_84,GB,Industrial,CAD,659846.4756696757,359.620500683358,237294319.954478,228286332.8207264,2030-08-01,Not rated,S&P,4
6129,2024-12-31,6129-INV-0003,Collective investment undertakings,Equities,Issuer_185,AU,Utilities,EUR,938591.2536896573,131.53247557253727,123455231.14853197,124970686.12565634,2026-07-01,AAA,Fitch,6
6129,2024-12-31,6129-INV-0004,Real estate,Corporate bonds,Issuer_296,IT,Industrial,CAD,223453.40304396188,188.2473876595719,42064519.38666726,42259945.00958716,2030-06-01,A,None,6
6129,2024-12-31,6129-INV-0005,Policy loans,Government bonds,Issuer_196,IT,Utilities,JPY,417776.2251460119,122.10152043942783,51011112.29377278,49332522.28098248,2036-03-01,Not rated,Moodys,6
6129,2024-12-31,6129-INV-0006,Collective investment undertakings,Investment funds,Issuer_324,IT,Government,CAD,418726.6433746368,390.77734022397533,163628883.97885364,170140735.08152786,2040-02-01,AAA,Moodys,3
6129,2024-12-31,6129-INV-0007,Equities - Listed,Equities,Issuer_163,JP,Utilities,CHF,85043.53459712346,226.89675840173047,19296102.32311273,18524732.07246057,2036-07-01,A,None,3
6129,2024-12-31,6129-INV-0008,Real estate,Property,Issuer_495,CH,Government,USD,17575.888151965286,347.77340718978047,6112426.506995462,6175047.975465808,2028-01-01,AA,Moodys,6
6129,2024-12-31,6129-INV-0009,Equities - Unlisted,Loans and mortgages,Issuer_359,US,Industrial,USD,163856.09470107133,155.21577489187885,25433050.70978387,24221694.224360287,2032-02-01,AAA,S&P,4
6129,2024-12-31,6129-INV-0010,Deposits with credit institutions,Government bonds,Issuer_14,CA,Financial,GBP,835112.2584887093,488.61076822184816,408044842.1716509,393169956.5942718,2030-10-01,AA,S&P,6
6129,2024-12-31,6129-INV-0011,Mortgage loans,Equities,Issuer_118,FR,Utilities,JPY,232243.73855153282,440.7842857761203,102369390.42341341,106735074.32685624,2036-03-01,AA,Moodys,1
6129,2024-12-31,6129-INV-0012,Sovereign bonds,Loans and mortgages,Issuer_183,AU,Government,JPY,420207.7554240035,72.78011252108335,30582767.72199085,29174100.465888385,2039-09-01,A,None,2
6129,2024-12-31,6129-INV-0013,Deposits with credit institutions,Corporate bonds,Issuer_303,IT,Government,AUD,574375.9162029414,226.80279900193057,130270065.47412544,124129817.56207253,2037-11-01,BB,None,5
6129,2024-12-31,6129-INV-0014,Other investments,Loans and mortgages,Issuer_274,JP,Utilities,JPY,583669.1399202442,55.08614146506011,32152080.810436536,33076041.45254342,2034-04-01,Not rated,S&P,4
6129,2024-12-31,6129-INV-0015,Equities - Unlisted,Equities,Issuer_212,JP,Industrial,EUR,307126.3898806682,68.11610135415444,20920252.301647145,21105087.377084993,2026-01-01,BB,Moodys,3
6129,2024-12-31,6129-INV-0016,Equities - Unlisted,Investment funds,Issuer_274,GB,Government,CAD,398286.73001862166,488.2101860107173,194447638.5479916,195307071.10307407,2033-05-01,AAA,None,3
6129,2024-12-31,6129-INV-0017,Real estate,Corporate bonds,Issuer_408,GB,Utilities,USD,275963.9418559713,369.24748908528863,101898992.608396,99570519.13401003,2032-09-01,BBB,None,2
6129,2024-12-31,6129-INV-0018,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_378,CA,Government,USD,904339.0481161575,218.62488672831938,197711021.9583911,198696978.40939906,2030-02-01,BBB,Moodys,5
6129,2024-12-31,6129-INV-0019,Real estate,Cash and deposits,Issuer_356,JP,Utilities,AUD,51522.53072040463,241.75455707850386,12455806.59387503,12869792.190762337,2037-09-01,Not rated,Fitch,4
6129,2024-12-31,6129-INV-0020,Equities - Listed,Cash and deposits,Issuer_36,DE,Industrial,EUR,805843.1565579786,150.9433514840868,121636666.82137695,118304783.94388792,2027-11-01,BBB,None,3
6129,2024-12-31,6129-INV-0021,Real estate,Investment funds,Issuer_97,AU,Financial,USD,817488.0069010236,468.6792890761965,383139697.9026885,367636368.46438015,2026-09-01,AAA,Moodys,1
6129,2024-12-31,6129-INV-0022,Equities - Unlisted,Equities,Issuer_65,CH,Financial,USD,450608.580786799,201.85442553390303,90957336.21536665,94329019.66278638,2027-03-01,AAA,None,2
6129,2024-12-31,6129-INV-0023,Collective investment undertakings,Investment funds,Issuer_160,CH,Utilities,JPY,84441.38976533875,145.00667415111684,12244565.090569928,12553701.589858511,2037-01-01,A,S&P,2
6129,2024-12-31,6129-INV-0024,Sovereign bonds,Equities,Issuer_398,CA,Financial,CHF,52242.55513223437,271.64092132143014,14191215.808305752,14109058.651841467,2033-03-01,AA,Fitch,4
6129,2024-12-31,6129-INV-0025,Sovereign bonds,Government bonds,Issuer_499,FR,Government,CAD,335066.7778097599,227.5575418935157,76246972.32856975,76475260.23888682,2033-04-01,B,S&P,2
6129,2024-12-31,6129-INV-0026,Policy loans,Loans and mortgages,Issuer_395,US,Industrial,JPY,162205.99102999474,307.39814522761674,49861820.78742782,51384761.994052075,2032-11-01,A,Fitch,2
6129,2024-12-31,6129-INV-0027,Other investments,Loans and mortgages,Issuer_22,NL,Financial,EUR,760400.7688603689,119.25495711219816,90681561.0785258,87500900.5152294,2033-11-01,A,Moodys,3
6129,2024-12-31,6129-INV-0028,Sovereign bonds,Cash and deposits,Issuer_342,FR,Financial,USD,268906.1933771684,212.48362685346675,57138163.25214042,56615095.25870998,2036-07-01,A,S&P,2
6129,2024-12-31,6129-INV-0029,Equities - Unlisted,Property,Issuer_62,CA,Industrial,GBP,680017.5196165119,75.50619447462593,51345535.0823171,48956287.183325075,2026-10-01,Not rated,None,6
6129,2024-12-31,6129-INV-0030,Real estate,Corporate bonds,Issuer_191,US,Industrial,USD,392518.6523809651,363.72366146209123,142768321.43617043,138391549.2863946,2033-02-01,B,Fitch,6
6129,2024-12-31,6129-INV-0031,Sovereign bonds,Government bonds,Issuer_183,DE,Financial,USD,641862.9767749954,166.92266207313475,107141476.7694689,111278060.35531472,2033-04-01,A,Fitch,4
6129,2024-12-31,6129-INV-0032,Equities - Listed,Government bonds,Issuer_353,CA,Utilities,AUD,895794.2543223499,183.7792419265969,164628388.9815626,160183319.6515635,2028-05-01,AAA,None,6
6129,2024-12-31,6129-INV-0033,Policy loans,Property,Issuer_151,NL,Government,USD,411892.66809416504,158.23921333106694,65177571.776054926,66301127.80797265,2035-03-01,BB,Fitch,3
6129,2024-12-31,6129-INV-0034,Policy loans,Equities,Issuer_445,IT,Industrial,GBP,826238.6198637373,352.8914589100477,291572551.97153854,301029720.7352988,2034-03-01,BBB,Fitch,3
6129,2024-12-31,6129-INV-0035,Deposits with credit institutions,Equities,Issuer_233,GB,Government,AUD,397595.1700452667,120.34263681898739,47847651.14974106,48986190.5419241,2028-01-01,BB,Fitch,5
