Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Gross_Ultimate_Estimate
4242,2024-12-31,Other motor insurance,2023,1,2557853.5144100734,1023141.4057640294,1534712.108646044,7620955.374716205
4242,2024-12-31,Other motor insurance,2024,0,7328639.2560673775,730452.6462684907,6598186.609798887,29326759.4282787
4242,2024-12-31,Credit and suretyship insurance,2015,0,14406242.480200917,532871.6374488402,13873370.842752077,
4242,2024-12-31,Credit and suretyship insurance,2015,1,15611706.345513646,6244682.538205459,9367023.807308186,
4242,2024-12-31,Credit and suretyship insurance,2015,2,17870843.456227437,8935421.728113718,8935421.728113718,
4242,2024-12-31,Credit and suretyship insurance,2015,3,19805326.565522037,11883195.939313222,7922130.626208812,
4242,2024-12-31,Credit and suretyship insurance,2015,4,21538142.786719035,15076699.950703325,6461442.8360157125,
4242,2024-12-31,Credit and suretyship insurance,2015,5,23625167.449453626,18900133.959562898,4725033.489890724,
4242,2024-12-31,Credit and suretyship insurance,2015,6,26207721.87603364,23586949.68843028,2620772.187603362,
4242,2024-12-31,Credit and suretyship insurance,2015,7,27553928.923238877,26176232.47707693,1377696.4461619444,
4242,2024-12-31,Credit and suretyship insurance,2015,8,29471249.438502204,27997686.96657709,1473562.4719251134,
4242,2024-12-31,Credit and suretyship insurance,2015,9,31637887.355402388,30055992.987632267,1581894.3677701205,45574044.04647898
4242,2024-12-31,Credit and suretyship insurance,2016,0,11834849.70147915,1972254.6122436963,9862595.089235451,
4242,2024-12-31,Credit and suretyship insurance,2016,1,12235879.2743512,4894351.70974048,7341527.56461072,
4242,2024-12-31,Credit and suretyship insurance,2016,2,13543559.59264288,6771779.79632144,6771779.79632144,
4242,2024-12-31,Credit and suretyship insurance,2016,3,15721040.243965369,9432624.14637922,6288416.097586146,
4242,2024-12-31,Credit and suretyship insurance,2016,4,17046662.323226396,11932663.626258476,5113998.69696792,
4242,2024-12-31,Credit and suretyship insurance,2016,5,18777392.06513859,15021913.652110873,3755478.413027717,
4242,2024-12-31,Credit and suretyship insurance,2016,6,20281083.921371546,18252975.529234394,2028108.3921371512,
4242,2024-12-31,Credit and suretyship insurance,2016,7,21996150.349161368,20896342.831703298,1099807.51745807,
4242,2024-12-31,Credit and suretyship insurance,2016,8,24021662.639212225,22820579.507251613,1201083.1319606118,35745599.531217545
4242,2024-12-31,Credit and suretyship insurance,2017,0,3313749.073445237,231834.77294177777,3081914.3005034598,
4242,2024-12-31,Credit and suretyship insurance,2017,1,4158422.153020869,1663368.8612083476,2495053.2918125214,
4242,2024-12-31,Credit and suretyship insurance,2017,2,4678676.363193429,2339338.1815967145,2339338.1815967145,
4242,2024-12-31,Credit and suretyship insurance,2017,3,5126820.391505684,3076092.2349034105,2050728.1566022728,
4242,2024-12-31,Credit and suretyship insurance,2017,4,6036252.443952485,4225376.710766739,1810875.7331857455,
4242,2024-12-31,Credit and suretyship insurance,2017,5,6303318.341835022,5042654.673468018,1260663.668367004,
4242,2024-12-31,Credit and suretyship insurance,2017,6,6976622.183029402,6278959.964726463,697662.2183029391,
4242,2024-12-31,Credit and suretyship insurance,2017,7,7325717.3420607215,6959431.474957685,366285.8671030365,12196806.735935263
4242,2024-12-31,Credit and suretyship insurance,2018,0,11765996.45133291,2508654.0893070274,9257342.362025885,
4242,2024-12-31,Credit and suretyship insurance,2018,1,16525631.338961003,6610252.535584402,9915378.803376604,
4242,2024-12-31,Credit and suretyship insurance,2018,2,18771017.711122356,9385508.855561176,9385508.855561176,
4242,2024-12-31,Credit and suretyship insurance,2018,3,22254073.09091596,13352443.854549576,8901629.236366382,
4242,2024-12-31,Credit and suretyship insurance,2018,4,23232719.621163588,16262903.73481451,6969815.886349078,
4242,2024-12-31,Credit and suretyship insurance,2018,5,26081019.959445693,20864815.967556555,5216203.991889138,
4242,2024-12-31,Credit and suretyship insurance,2018,6,27985067.956281938,25186561.160653748,2798506.79562819,49713356.38664177
4242,2024-12-31,Credit and suretyship insurance,2019,0,10266749.140234604,1236995.1450390762,9029753.995195528,
4242,2024-12-31,Credit and suretyship insurance,2019,1,13498624.01761809,5399449.6070472365,8099174.410570853,
4242,2024-12-31,Credit and suretyship insurance,2019,2,15752150.697430888,7876075.348715444,7876075.348715444,
4242,2024-12-31,Credit and suretyship insurance,2019,3,17201539.180227492,10320923.508136496,6880615.672090996,
4242,2024-12-31,Credit and suretyship insurance,2019,4,19121753.447209436,13385227.413046602,5736526.034162831,
4242,2024-12-31,Credit and suretyship insurance,2019,5,20962149.83047296,16769719.864378368,4192429.966094591,40291851.97828763
4242,2024-12-31,Credit and suretyship insurance,2020,0,10516993.194718815,2694502.292971755,7822490.901747063,
4242,2024-12-31,Credit and suretyship insurance,2020,1,10713975.592372442,4285590.236948977,6428385.355423464,
4242,2024-12-31,Credit and suretyship insurance,2020,2,11975409.247221446,5987704.623610723,5987704.623610723,
4242,2024-12-31,Credit and suretyship insurance,2020,3,13800589.863602906,8280353.918161745,5520235.945441161,
4242,2024-12-31,Credit and suretyship insurance,2020,4,14463215.813552435,10124251.069486706,4338964.744065732,30889606.043437865
4242,2024-12-31,Credit and suretyship insurance,2021,0,9621212.61921302,185835.95173133156,9435376.667481689,
4242,2024-12-31,Credit and suretyship insurance,2021,1,9136832.644390505,3654733.057756202,5482099.586634302,
4242,2024-12-31,Credit and suretyship insurance,2021,2,10792886.462133162,5396443.231066581,5396443.231066581,
4242,2024-12-31,Credit and suretyship insurance,2021,3,12289196.982178615,7373518.18930717,4915678.792871445,27355606.629336312
4242,2024-12-31,Credit and suretyship insurance,2022,0,9404957.810121024,1146241.2707806153,8258716.539340408,
4242,2024-12-31,Credit and suretyship insurance,2022,1,10273324.936592354,4109329.9746369417,6163994.961955411,
4242,2024-12-31,Credit and suretyship insurance,2022,2,12522524.441454455,6261262.220727229,6261262.220727229,30972973.791710418
4242,2024-12-31,Credit and suretyship insurance,2023,0,13234819.369621972,974196.747341866,12260622.622280108,
4242,2024-12-31,Credit and suretyship insurance,2023,1,12284934.086320842,4913973.634528337,7370960.451792505,36401892.93888396
4242,2024-12-31,Credit and suretyship insurance,2024,0,2988870.499781648,650982.6163858626,2337887.883395785,14029088.40002275
4242,2024-12-31,General liability insurance,2015,0,4751400.621853075,910868.3427532722,3840532.279099803,
4242,2024-12-31,General liability insurance,2015,1,5577928.9731245125,2231171.589249805,3346757.3838747074,
4242,2024-12-31,General liability insurance,2015,2,6169339.251950595,3084669.6259752973,3084669.6259752973,
4242,2024-12-31,General liability insurance,2015,3,6881129.770943426,4128677.862566056,2752451.9083773694,
4242,2024-12-31,General liability insurance,2015,4,8057066.044796832,5639946.231357782,2417119.8134390498,
4242,2024-12-31,General liability insurance,2015,5,8553353.709387751,6842682.967510201,1710670.7418775505,
4242,2024-12-31,General liability insurance,2015,6,9387708.47220956,8448937.624988604,938770.8472209554,
4242,2024-12-31,General liability insurance,2015,7,10261278.406082204,9748214.485778091,513063.9203041103,
4242,2024-12-31,General liability insurance,2015,8,10650033.088724852,10117531.43428861,532501.6544362437,
4242,2024-12-31,General liability insurance,2015,9,11680546.20045007,11096518.890427569,584027.3100225031,16347699.754933368
4242,2024-12-31,General liability insurance,2016,0,16234227.6444837,3779787.394815409,12454440.249668287,
4242,2024-12-31,General liability insurance,2016,1,16832611.231867436,6733044.492746975,10099566.73912046,
4242,2024-12-31,General liability insurance,2016,2,18087465.93677916,9043732.96838958,9043732.96838958,
4242,2024-12-31,General liability insurance,2016,3,20381524.385027625,12228914.631016577,8152609.754011048,
4242,2024-12-31,General liability insurance,2016,4,22503475.61631676,15752432.931421729,6751042.684895029,
4242,2024-12-31,General liability insurance,2016,5,24723081.694143534,19778465.35531483,4944616.338828705,
4242,2024-12-31,General liability insurance,2016,6,27211220.81495906,24490098.73346316,2721122.0814959034,
4242,2024-12-31,General liability insurance,2016,7,28249240.29319775,26836778.278537866,1412462.014659889,
4242,2024-12-31,General liability insurance,2016,8,30821823.153205644,29280731.99554536,1541091.1576602831,46857592.15914551
4242,2024-12-31,General liability insurance,2017,0,2004942.4004207363,139591.56124774466,1865350.839172992,
4242,2024-12-31,General liability insurance,2017,1,1717292.570606209,686917.0282424837,1030375.5423637254,
4242,2024-12-31,General liability insurance,2017,2,1910828.5304889928,955414.2652444964,955414.2652444964,
4242,2024-12-31,General liability insurance,2017,3,2242070.7485002647,1345242.449100159,896828.2994001056,
4242,2024-12-31,General liability insurance,2017,4,2505094.5896659805,1753566.2127661863,751528.3768997942,
4242,2024-12-31,General liability insurance,2017,5,2745617.355838028,2196493.884670423,549123.4711676054,
4242,2024-12-31,General liability insurance,2017,6,2956469.364050906,2660822.427645816,295646.9364050901,
4242,2024-12-31,General liability insurance,2017,7,3081387.2722561057,2927317.9086433,154069.3636128055,5093668.055746412
4242,2024-12-31,General liability insurance,2018,0,6890687.574379324,832897.2861183538,6057790.28826097,
4242,2024-12-31,General liability insurance,2018,1,9951722.651185494,3980689.060474198,5971033.590711296,
4242,2024-12-31,General liability insurance,2018,2,10782101.123238858,5391050.561619429,5391050.561619429,
4242,2024-12-31,General liability insurance,2018,3,12081433.223921863,7248859.934353119,4832573.289568745,
4242,2024-12-31,General liability insurance,2018,4,13236689.24200393,9265682.469402753,3971006.77260118,
4242,2024-12-31,General liability insurance,2018,5,14652869.00514167,11722295.204113336,2930573.8010283336,
4242,2024-12-31,General liability insurance,2018,6,15744818.62650502,14170336.76385452,1574481.8626505006,27985172.81031864
4242,2024-12-31,General liability insurance,2019,0,6205769.782793765,1849998.362575442,4355771.420218322,
4242,2024-12-31,General liability insurance,2019,1,9868030.224545805,3947212.089818321,5920818.134727482,
4242,2024-12-31,General liability insurance,2019,2,11407637.929637656,5703818.964818828,5703818.964818828,
4242,2024-12-31,General liability insurance,2019,3,12342390.85714601,7405434.514287607,4936956.342858403,
4242,2024-12-31,General liability insurance,2019,4,13220216.07011094,9254151.24907766,3966064.821033282,
4242,2024-12-31,General liability insurance,2019,5,14444114.680076452,11555291.744061165,2888822.9360152893,28312064.798512623
4242,2024-12-31,General liability insurance,2020,0,6368348.845117813,561388.2636987485,5806960.581419065,
4242,2024-12-31,General liability insurance,2020,1,6908489.087737175,2763395.63509487,4145093.452642305,
4242,2024-12-31,General liability insurance,2020,2,8135809.672857961,4067904.83642898,4067904.83642898,
4242,2024-12-31,General liability insurance,2020,3,8690543.588270063,5214326.152962038,3476217.4353080243,
4242,2024-12-31,General liability insurance,2020,4,9676444.949169189,6773511.464418431,2902933.484750756,20662352.914592035
4242,2024-12-31,General liability insurance,2021,0,4157941.487931498,575172.0191887815,3582769.468742716,
4242,2024-12-31,General liability insurance,2021,1,5019614.9335600585,2007845.9734240237,3011768.960136035,
4242,2024-12-31,General liability insurance,2021,2,5484988.423953103,2742494.2119765515,2742494.2119765515,
4242,2024-12-31,General liability insurance,2021,3,6388027.67854,3832816.607124,2555211.0714159994,14228817.43873888
4242,2024-12-31,General liability insurance,2022,0,6734245.769785897,931755.2390911906,5802490.530694706,
4242,2024-12-31,General liability insurance,2022,1,9978771.87945672,3991508.751782688,5987263.127674032,
4242,2024-12-31,General liability insurance,2022,2,11186711.553205194,5593355.776602597,5593355.776602597,29263589.182513926
4242,2024-12-31,General liability insurance,2023,0,5187703.072021519,692628.8350323644,4495074.2369891545,
4242,2024-12-31,General liability insurance,2023,1,8954599.393207015,3581839.7572828066,5372759.635924209,25381979.175805382
4242,2024-12-31,General liability insurance,2024,0,6773307.740944459,368384.9112200371,6404922.829724422,17880039.546157125
218,2024-12-31,Fire and other damage to property insurance,2015,0,10297626.956722485,715025.5248600107,9582601.431862472,
218,2024-12-31,Fire and other damage to property insurance,2015,1,9729178.968344543,3891671.587337818,5837507.381006727,
218,2024-12-31,Fire and other damage to property insurance,2015,2,11185267.172739536,5592633.586369769,5592633.586369769,
218,2024-12-31,Fire and other damage to property insurance,2015,3,12538259.282425169,7522955.569455102,5015303.712970067,
218,2024-12-31,Fire and other damage to property insurance,2015,4,13093498.334200796,9165448.833940556,3928049.50026024,
218,2024-12-31,Fire and other damage to property insurance,2015,5,15007299.06387858,12005839.251102865,3001459.812775716,
218,2024-12-31,Fire and other damage to property insurance,2015,6,16043857.360207226,14439471.624186506,1604385.7360207196,
218,2024-12-31,Fire and other damage to property insurance,2015,7,17281559.169990383,16417481.211490864,864077.9584995192,
218,2024-12-31,Fire and other damage to property insurance,2015,8,18970346.78063812,18021829.44160621,948517.3390319088,
218,2024-12-31,Fire and other damage to property insurance,2015,9,19690784.4389728,18706245.21702416,984539.2219486424,28131849.121033967
218,2024-12-31,Fire and other damage to property insurance,2016,0,2140310.5319360574,36807.52219999293,2103503.0097360644,
218,2024-12-31,Fire and other damage to property insurance,2016,1,2437455.787495132,974982.3149980528,1462473.472497079,
218,2024-12-31,Fire and other damage to property insurance,2016,2,2871819.0105028497,1435909.5052514249,1435909.5052514249,
218,2024-12-31,Fire and other damage to property insurance,2016,3,3207498.6554973554,1924499.1932984132,1282999.462198942,
218,2024-12-31,Fire and other damage to property insurance,2016,4,3560384.162875246,2492268.914012672,1068115.248862574,
218,2024-12-31,Fire and other damage to property insurance,2016,5,3761091.211002055,3008872.968801644,752218.2422004109,
218,2024-12-31,Fire and other damage to property insurance,2016,6,4058048.1043797545,3652243.29394178,405804.810437975,
218,2024-12-31,Fire and other damage to property insurance,2016,7,4400416.11705355,4180395.311200872,220020.80585267767,
218,2024-12-31,Fire and other damage to property insurance,2016,8,4785642.00305345,4546359.902900778,239282.10015267227,7254744.192723733
218,2024-12-31,Fire and other damage to property insurance,2017,0,17324620.456020437,1165014.9151013114,16159605.540919123,
218,2024-12-31,Fire and other damage to property insurance,2017,1,16968252.943304602,6787301.177321841,10180951.765982762,
218,2024-12-31,Fire and other damage to property insurance,2017,2,19509109.73142241,9754554.865711205,9754554.865711205,
218,2024-12-31,Fire and other damage to property insurance,2017,3,20980079.9698306,12588047.981898364,8392031.987932239,
218,2024-12-31,Fire and other damage to property insurance,2017,4,23181178.18397011,16226824.728779076,6954353.455191033,
218,2024-12-31,Fire and other damage to property insurance,2017,5,25324965.920280617,20259972.73622449,5064993.184056122,
218,2024-12-31,Fire and other damage to property insurance,2017,6,28121389.972272117,25309250.975044902,2812138.997227207,
218,2024-12-31,Fire and other damage to property insurance,2017,7,29737891.240443744,28250996.67842156,1486894.5620221868,48573210.12228281
218,2024-12-31,Fire and other damage to property insurance,2018,0,4559462.245382381,306180.27587130823,4253281.969511072,
218,2024-12-31,Fire and other damage to property insurance,2018,1,5807216.422269869,2322886.568907948,3484329.853361921,
218,2024-12-31,Fire and other damage to property insurance,2018,2,6869428.259638549,3434714.1298192744,3434714.1298192744,
218,2024-12-31,Fire and other damage to property insurance,2018,3,7822096.378312237,4693257.826987343,3128838.5513248937,
218,2024-12-31,Fire and other damage to property insurance,2018,4,8210343.16048675,5747240.212340725,2463102.9481460257,
218,2024-12-31,Fire and other damage to property insurance,2018,5,9085889.453178383,7268711.562542707,1817177.890635677,
218,2024-12-31,Fire and other damage to property insurance,2018,6,9850361.72147274,8865325.549325468,985036.1721472722,17497131.46333544
218,2024-12-31,Fire and other damage to property insurance,2019,0,5317902.539412105,1370993.795179627,3946908.744232479,
218,2024-12-31,Fire and other damage to property insurance,2019,1,5362772.508654637,2145109.003461855,3217663.5051927823,
218,2024-12-31,Fire and other damage to property insurance,2019,2,6199436.994671942,3099718.497335971,3099718.497335971,
218,2024-12-31,Fire and other damage to property insurance,2019,3,6732671.266546563,4039602.759927938,2693068.506618625,
218,2024-12-31,Fire and other damage to property insurance,2019,4,7545557.374712371,5281890.16229866,2263667.2124137115,
218,2024-12-31,Fire and other damage to property insurance,2019,5,8152217.115277256,6521773.692221805,1630443.4230554504,15763390.202236114
218,2024-12-31,Fire and other damage to property insurance,2020,0,6136011.479678985,1223760.590585682,4912250.889093302,
218,2024-12-31,Fire and other damage to property insurance,2020,1,5374852.249329914,2149940.8997319657,3224911.3495979486,
218,2024-12-31,Fire and other damage to property insurance,2020,2,6015875.575861618,3007937.787930809,3007937.787930809,
218,2024-12-31,Fire and other damage to property insurance,2020,3,6907469.177523161,4144481.506513897,2762987.671009264,
218,2024-12-31,Fire and other damage to property insurance,2020,4,7583434.712368326,5308404.298657828,2275030.4137104983,15534406.356079975
218,2024-12-31,Fire and other damage to property insurance,2021,0,5844474.991555733,1042835.8105124296,4801639.181043304,
218,2024-12-31,Fire and other damage to property insurance,2021,1,7774367.423243785,3109746.9692975143,4664620.453946271,
218,2024-12-31,Fire and other damage to property insurance,2021,2,8540848.395091789,4270424.197545894,4270424.197545894,
218,2024-12-31,Fire and other damage to property insurance,2021,3,9739462.65418114,5843677.592508685,3895785.061672455,22379131.604564644
218,2024-12-31,Fire and other damage to property insurance,2022,0,12781542.775453156,1151293.0440417333,11630249.731411424,
218,2024-12-31,Fire and other damage to property insurance,2022,1,16245480.156559842,6498192.062623937,9747288.093935903,
218,2024-12-31,Fire and other damage to property insurance,2022,2,18941523.970782973,9470761.985391486,9470761.985391486,47591277.31838511
218,2024-12-31,Fire and other damage to property insurance,2023,0,13304791.770403774,3033582.008040932,10271209.762362842,
218,2024-12-31,Fire and other damage to property insurance,2023,1,13231410.924131898,5292564.369652759,7938846.554479139,39851643.13044653
218,2024-12-31,Fire and other damage to property insurance,2024,0,5789340.028708517,537753.6623465783,5251586.366361938,18241268.36398075
218,2024-12-31,Miscellaneous financial loss,2015,0,9090169.918128785,217724.83561708717,8872445.082511697,
218,2024-12-31,Miscellaneous financial loss,2015,1,8124582.343581408,3249832.9374325634,4874749.406148845,
218,2024-12-31,Miscellaneous financial loss,2015,2,9552161.51095624,4776080.75547812,4776080.75547812,
218,2024-12-31,Miscellaneous financial loss,2015,3,10471539.109593423,6282923.465756056,4188615.643837369,
218,2024-12-31,Miscellaneous financial loss,2015,4,11839416.476806002,8287591.5337642,3551824.943041801,
218,2024-12-31,Miscellaneous financial loss,2015,5,12790558.49416746,10232446.795333968,2558111.698833492,
218,2024-12-31,Miscellaneous financial loss,2015,6,13428687.853565007,12085819.068208508,1342868.7853564993,
218,2024-12-31,Miscellaneous financial loss,2015,7,14814055.614349851,14073352.83363236,740702.780717494,
218,2024-12-31,Miscellaneous financial loss,2015,8,15642947.74711522,14860800.359759456,782147.3873557616,
218,2024-12-31,Miscellaneous financial loss,2015,9,16569915.83324954,15741420.041587062,828495.791662477,23919763.06757916
218,2024-12-31,Miscellaneous financial loss,2016,0,15535621.225296376,2063538.8637894727,13472082.361506904,
218,2024-12-31,Miscellaneous financial loss,2016,1,14743283.073243368,5897313.229297347,8845969.84394602,
218,2024-12-31,Miscellaneous financial loss,2016,2,17055041.01878181,8527520.509390905,8527520.509390905,
218,2024-12-31,Miscellaneous financial loss,2016,3,18700148.46189579,11220089.077137476,7480059.384758314,
218,2024-12-31,Miscellaneous financial loss,2016,4,21299323.65787928,14909526.560515497,6389797.097363785,
218,2024-12-31,Miscellaneous financial loss,2016,5,22880328.41039493,18304262.728315946,4576065.682078984,
218,2024-12-31,Miscellaneous financial loss,2016,6,24610336.033950485,22149302.43055544,2461033.603395045,
218,2024-12-31,Miscellaneous financial loss,2016,7,26272624.28377968,24958993.06959069,1313631.2141889855,
218,2024-12-31,Miscellaneous financial loss,2016,8,28804399.354947258,27364179.387199894,1440219.9677473642,43333887.85313674
218,2024-12-31,Miscellaneous financial loss,2017,0,13945207.964492155,493380.87861905794,13451827.085873095,
218,2024-12-31,Miscellaneous financial loss,2017,1,12060611.231318915,4824244.492527567,7236366.73879135,
218,2024-12-31,Miscellaneous financial loss,2017,2,14159906.734299218,7079953.367149609,7079953.367149609,
218,2024-12-31,Miscellaneous financial loss,2017,3,16112733.878332363,9667640.32699942,6445093.551332943,
218,2024-12-31,Miscellaneous financial loss,2017,4,17063111.261990324,11944177.883393226,5118933.3785970975,
218,2024-12-31,Miscellaneous financial loss,2017,5,19009689.49872457,15207751.598979656,3801937.899744913,
218,2024-12-31,Miscellaneous financial loss,2017,6,20828702.890184514,18745832.601166066,2082870.2890184484,
218,2024-12-31,Miscellaneous financial loss,2017,7,22623432.20489189,21492260.594647296,1131171.6102445945,36099058.39228244
218,2024-12-31,Miscellaneous financial loss,2018,0,4082039.0270498064,122177.1023493053,3959861.924700501,
218,2024-12-31,Miscellaneous financial loss,2018,1,5561035.151369507,2224414.060547803,3336621.0908217044,
218,2024-12-31,Miscellaneous financial loss,2018,2,6175130.810494341,3087565.4052471705,3087565.4052471705,
218,2024-12-31,Miscellaneous financial loss,2018,3,7096173.001315741,4257703.800789445,2838469.200526296,
218,2024-12-31,Miscellaneous financial loss,2018,4,8026055.523749251,5618238.866624475,2407816.6571247755,
218,2024-12-31,Miscellaneous financial loss,2018,5,8391145.388529733,6712916.310823787,1678229.0777059458,
218,2024-12-31,Miscellaneous financial loss,2018,6,9382583.477643916,8444325.129879527,938258.3477643896,16415426.821780857
218,2024-12-31,Miscellaneous financial loss,2019,0,17288401.95056016,4088676.265241152,13199725.685319008,
218,2024-12-31,Miscellaneous financial loss,2019,1,15823698.843660258,6329479.537464104,9494219.306196151,
218,2024-12-31,Miscellaneous financial loss,2019,2,17445078.656887878,8722539.328443939,8722539.328443939,
218,2024-12-31,Miscellaneous financial loss,2019,3,20104734.486729525,12062840.692037717,8041893.794691808,
218,2024-12-31,Miscellaneous financial loss,2019,4,21603625.105143897,15122537.573600726,6481087.531543171,
218,2024-12-31,Miscellaneous financial loss,2019,5,23686650.213161856,18949320.170529485,4737330.042632371,45837785.71694285
218,2024-12-31,Miscellaneous financial loss,2020,0,5833061.897983156,933932.193932226,4899129.70405093,
218,2024-12-31,Miscellaneous financial loss,2020,1,4958507.568626963,1983403.027450785,2975104.5411761776,
218,2024-12-31,Miscellaneous financial loss,2020,2,5931731.61346256,2965865.80673128,2965865.80673128,
218,2024-12-31,Miscellaneous financial loss,2020,3,6188807.179959428,3713284.307975657,2475522.8719837703,
218,2024-12-31,Miscellaneous financial loss,2020,4,7104516.182658424,4973161.3278608965,2131354.854797527,14659012.129539007
218,2024-12-31,Miscellaneous financial loss,2021,0,5438655.785309154,562196.3983739095,4876459.386935244,
218,2024-12-31,Miscellaneous financial loss,2021,1,5768958.592286754,2307583.436914702,3461375.1553720525,
218,2024-12-31,Miscellaneous financial loss,2021,2,6398731.126049032,3199365.563024516,3199365.563024516,
218,2024-12-31,Miscellaneous financial loss,2021,3,7270147.811176199,4362088.68670572,2908059.124470479,16854953.336939342
218,2024-12-31,Miscellaneous financial loss,2022,0,10522120.040016403,175846.39306286443,10346273.646953538,
218,2024-12-31,Miscellaneous financial loss,2022,1,12293662.189891135,4917464.875956455,7376197.313934682,
218,2024-12-31,Miscellaneous financial loss,2022,2,13789454.850435644,6894727.425217822,6894727.425217822,35848760.67548764
218,2024-12-31,Miscellaneous financial loss,2023,0,8507937.030863,1485760.6541036642,7022176.376759335,
218,2024-12-31,Miscellaneous financial loss,2023,1,14032963.630498378,5613185.452199351,8419778.178299027,41827305.03617532
218,2024-12-31,Miscellaneous financial loss,2024,0,3758959.563362069,442619.7577985975,3316339.805563471,13639292.04022918
218,2024-12-31,"Marine, aviation and transport insurance",2015,0,7140509.317428256,2043539.291118522,5096970.026309734,
218,2024-12-31,"Marine, aviation and transport insurance",2015,1,8350418.832548512,3340167.533019405,5010251.299529107,
218,2024-12-31,"Marine, aviation and transport insurance",2015,2,8826892.49038203,4413446.245191015,4413446.245191015,
218,2024-12-31,"Marine, aviation and transport insurance",2015,3,10229825.60349437,6137895.362096624,4091930.241397747,
218,2024-12-31,"Marine, aviation and transport insurance",2015,4,11158427.227884624,7810899.059519236,3347528.168365388,
218,2024-12-31,"Marine, aviation and transport insurance",2015,5,12115656.370734729,9692525.096587785,2423131.274146946,
218,2024-12-31,"Marine, aviation and transport insurance",2015,6,13175823.872941893,11858241.485647704,1317582.387294188,
218,2024-12-31,"Marine, aviation and transport insurance",2015,7,14318515.584588405,13602589.805358982,715925.7792294212,
218,2024-12-31,"Marine, aviation and transport insurance",2015,8,15120095.951179788,14364091.153620798,756004.7975589894,
218,2024-12-31,"Marine, aviation and transport insurance",2015,9,16095822.641416185,15291031.509345377,804791.1320708096,23268265.53528152
218,2024-12-31,"Marine, aviation and transport insurance",2016,0,6259141.609041664,1301440.3288896196,4957701.280152044,
218,2024-12-31,"Marine, aviation and transport insurance",2016,1,10373510.09442904,4149404.037771616,6224106.056657424,
218,2024-12-31,"Marine, aviation and transport insurance",2016,2,11113345.053962098,5556672.526981049,5556672.526981049,
218,2024-12-31,"Marine, aviation and transport insurance",2016,3,12659700.528516598,7595820.31710996,5063880.211406638,
218,2024-12-31,"Marine, aviation and transport insurance",2016,4,14538345.215913538,10176841.651139475,4361503.564774063,
218,2024-12-31,"Marine, aviation and transport insurance",2016,5,15063622.489407506,12050897.991526006,3012724.4978815,
218,2024-12-31,"Marine, aviation and transport insurance",2016,6,16487636.684899077,14838873.016409172,1648763.668489905,
218,2024-12-31,"Marine, aviation and transport insurance",2016,7,17801849.208984084,16911756.74853488,890092.4604492038,
218,2024-12-31,"Marine, aviation and transport insurance",2016,8,19012492.292037185,18061867.677435324,950624.6146018616,29428490.79641025
218,2024-12-31,"Marine, aviation and transport insurance",2017,0,2195813.051641491,494826.36850830895,1700986.683133182,
218,2024-12-31,"Marine, aviation and transport insurance",2017,1,3348377.650007558,1339351.0600030234,2009026.5900045347,
218,2024-12-31,"Marine, aviation and transport insurance",2017,2,3872014.875505464,1936007.437752732,1936007.437752732,
218,2024-12-31,"Marine, aviation and transport insurance",2017,3,4339664.423751352,2603798.654250812,1735865.7695005406,
218,2024-12-31,"Marine, aviation and transport insurance",2017,4,4705755.080439376,3294028.5563075626,1411726.524131813,
218,2024-12-31,"Marine, aviation and transport insurance",2017,5,5096267.831410603,4077014.265128482,1019253.5662821204,
218,2024-12-31,"Marine, aviation and transport insurance",2017,6,5754254.056896514,5178828.651206864,575425.4056896502,
218,2024-12-31,"Marine, aviation and transport insurance",2017,7,5979749.889937777,5680762.395440888,298987.4944968894,9965400.250494976
218,2024-12-31,"Marine, aviation and transport insurance",2018,0,4746697.108273426,1375203.5312194184,3371493.577054008,
218,2024-12-31,"Marine, aviation and transport insurance",2018,1,5449903.796595286,2179961.5186381144,3269942.277957171,
218,2024-12-31,"Marine, aviation and transport insurance",2018,2,6372493.573299957,3186246.7866499787,3186246.7866499787,
218,2024-12-31,"Marine, aviation and transport insurance",2018,3,7109536.6991982125,4265722.019518928,2843814.679679285,
218,2024-12-31,"Marine, aviation and transport insurance",2018,4,7843455.160159227,5490418.612111459,2353036.548047769,
218,2024-12-31,"Marine, aviation and transport insurance",2018,5,8526560.271843154,6821248.217474524,1705312.05436863,
218,2024-12-31,"Marine, aviation and transport insurance",2018,6,9462741.875567716,8516467.688010948,946274.1875567696,16204246.98041814
218,2024-12-31,"Marine, aviation and transport insurance",2019,0,2584038.454421094,442522.4009478686,2141516.053473226,
218,2024-12-31,"Marine, aviation and transport insurance",2019,1,3535067.674198018,1414027.0696792072,2121040.6045188108,
218,2024-12-31,"Marine, aviation and transport insurance",2019,2,3941931.746888922,1970965.873444461,1970965.873444461,
218,2024-12-31,"Marine, aviation and transport insurance",2019,3,4382573.451808843,2629544.071085306,1753029.380723537,
218,2024-12-31,"Marine, aviation and transport insurance",2019,4,4756631.954833875,3329642.3683837126,1426989.5864501628,
218,2024-12-31,"Marine, aviation and transport insurance",2019,5,5247788.139260452,4198230.511408362,1049557.6278520906,10144849.75982759
218,2024-12-31,"Marine, aviation and transport insurance",2020,0,10459799.63777911,1814371.2975054816,8645428.340273628,
218,2024-12-31,"Marine, aviation and transport insurance",2020,1,13352237.920848642,5340895.168339457,8011342.752509184,
