Reserve_ID,Syndicate_Number,LOB_Code,LOB_Name,Valuation_Date,Quarter,Reserve_Type,Movement_Type,Amount,Currency,Discounted,Confidence_Level
RES00001979,2010,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,1808463.56,GBP,True,0.5
RES00001980,2010,A2,Accident & Health Reinsurance,2024-09-30,2024-Q3,IBNR,Revaluation,1255683.66,GBP,False,0.75
RES00001981,2010,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,5314753.85,GBP,True,0.5
RES00001982,2010,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Risk_Margin,Revaluation,294617.56,GBP,True,0.5
RES00001983,2010,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,1825469.71,GBP,True,0.5
RES00001984,2010,A2,Accident & Health Reinsurance,2024-12-30,2024-Q4,IBNR,Revaluation,1196125.45,GBP,False,0.75
RES00001985,2010,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,5551262.82,GBP,True,0.5
RES00001986,2010,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Risk_Margin,Revaluation,310294.67,GBP,True,0.5
RES00001987,2010,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,1586345.49,GBP,True,0.5
RES00001988,2010,A2,Accident & Health Reinsurance,2025-03-30,2025-Q1,IBNR,Revaluation,1094372.57,GBP,False,0.75
RES00001989,2010,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,5237473.11,GBP,True,0.5
RES00001990,2010,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Risk_Margin,Revaluation,321351.05,GBP,True,0.5
RES00001991,2010,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,1770478.12,GBP,True,0.5
RES00001992,2010,A2,Accident & Health Reinsurance,2025-06-30,2025-Q2,IBNR,Revaluation,1007837.67,GBP,False,0.75
RES00001993,2010,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,5917914.71,GBP,True,0.5
RES00001994,2010,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Risk_Margin,Revaluation,313563.67,GBP,True,0.5
RES00001995,2010,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,1872659.52,GBP,True,0.5
RES00001996,2010,A2,Accident & Health Reinsurance,2025-09-30,2025-Q3,IBNR,Revaluation,1531658.72,GBP,False,0.75
RES00001997,2010,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,5648464.36,GBP,True,0.5
RES00001998,2010,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Risk_Margin,Revaluation,298178.06,GBP,True,0.5
RES00001999,2010,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,1736955.55,GBP,True,0.5
RES00002000,2010,A2,Accident & Health Reinsurance,2025-12-30,2025-Q4,IBNR,Revaluation,709053.3,GBP,False,0.75
RES00002001,2010,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,5512381.47,GBP,True,0.5
RES00002002,2010,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Risk_Margin,Revaluation,303799.01,GBP,True,0.5
RES00002003,2010,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,1640112.87,GBP,True,0.5
RES00002004,2010,A2,Accident & Health Reinsurance,2026-03-30,2026-Q1,IBNR,Revaluation,582897.12,GBP,False,0.75
RES00002005,2010,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,5784588.18,GBP,True,0.5
RES00002006,2010,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Risk_Margin,Revaluation,274597.8,GBP,True,0.5
RES00002007,2010,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,1698064.62,GBP,True,0.5
RES00002008,2010,A2,Accident & Health Reinsurance,2026-06-30,2026-Q2,IBNR,Revaluation,1142038.69,GBP,False,0.75
RES00002009,2010,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,5418539.46,GBP,True,0.5
RES00002010,2010,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Risk_Margin,Revaluation,305112.83,GBP,True,0.5
RES00002011,2010,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,1644547.18,GBP,True,0.5
RES00002012,2010,A2,Accident & Health Reinsurance,2026-09-30,2026-Q3,IBNR,Revaluation,895466.36,GBP,False,0.75
RES00002013,2010,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,4854738.33,GBP,True,0.5
RES00002014,2010,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Risk_Margin,Revaluation,328809.27,GBP,True,0.5
RES00002015,2010,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,1776384.23,GBP,True,0.5
RES00002016,2010,A2,Accident & Health Reinsurance,2026-12-30,2026-Q4,IBNR,Revaluation,1420615.17,GBP,False,0.75
RES00002017,2010,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,5587356.75,GBP,True,0.5
RES00002018,2010,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Risk_Margin,Revaluation,298817.92,GBP,True,0.5
RES00002019,2010,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,1089129.57,GBP,True,0.5
RES00002020,2010,D1,Direct Motor (Private Car),2024-03-30,2024-Q1,IBNR,Revaluation,1012672.85,GBP,False,0.75
RES00002021,2010,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,5406084.85,GBP,True,0.5
RES00002022,2010,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Risk_Margin,Revaluation,277492.14,GBP,True,0.5
RES00002023,2010,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,1063520.41,GBP,True,0.5
RES00002024,2010,D1,Direct Motor (Private Car),2024-06-30,2024-Q2,IBNR,Revaluation,1124452.64,GBP,False,0.75
RES00002025,2010,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,5599433.8,GBP,True,0.5
RES00002026,2010,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Risk_Margin,Revaluation,311950.19,GBP,True,0.5
RES00002027,2010,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,1164898.94,GBP,True,0.5
RES00002028,2010,D1,Direct Motor (Private Car),2024-09-30,2024-Q3,IBNR,Revaluation,909390.68,GBP,False,0.75
RES00002029,2010,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,5445735.9,GBP,True,0.5
RES00002030,2010,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Risk_Margin,Revaluation,297266.61,GBP,True,0.5
RES00002031,2010,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,1064916.14,GBP,True,0.5
RES00002032,2010,D1,Direct Motor (Private Car),2024-12-30,2024-Q4,IBNR,Revaluation,894399.92,GBP,False,0.75
RES00002033,2010,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,4824769.29,GBP,True,0.5
RES00002034,2010,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Risk_Margin,Revaluation,276026.06,GBP,True,0.5
RES00002035,2010,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,1007395.36,GBP,True,0.5
RES00002036,2010,D1,Direct Motor (Private Car),2025-03-30,2025-Q1,IBNR,Revaluation,856379.64,GBP,False,0.75
RES00002037,2010,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,5199620.08,GBP,True,0.5
RES00002038,2010,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Risk_Margin,Revaluation,282073.98,GBP,True,0.5
RES00002039,2010,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,1149726.59,GBP,True,0.5
RES00002040,2010,D1,Direct Motor (Private Car),2025-06-30,2025-Q2,IBNR,Revaluation,747053.06,GBP,False,0.75
RES00002041,2010,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,5096184.44,GBP,True,0.5
RES00002042,2010,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Risk_Margin,Revaluation,295243.77,GBP,True,0.5
RES00002043,2010,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,1039332.06,GBP,True,0.5
RES00002044,2010,D1,Direct Motor (Private Car),2025-09-30,2025-Q3,IBNR,Revaluation,1493444.1,GBP,False,0.75
RES00002045,2010,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,5469407.12,GBP,True,0.5
RES00002046,2010,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Risk_Margin,Revaluation,285460.69,GBP,True,0.5
RES00002047,2010,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,1075806.9,GBP,True,0.5
RES00002048,2010,D1,Direct Motor (Private Car),2025-12-30,2025-Q4,IBNR,Revaluation,987168.52,GBP,False,0.75
RES00002049,2010,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,5767365.61,GBP,True,0.5
RES00002050,2010,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Risk_Margin,Revaluation,300047.68,GBP,True,0.5
RES00002051,2010,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,1058306.59,GBP,True,0.5
RES00002052,2010,D1,Direct Motor (Private Car),2026-03-30,2026-Q1,IBNR,Revaluation,1064856.03,GBP,False,0.75
RES00002053,2010,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,5202570.47,GBP,True,0.5
RES00002054,2010,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Risk_Margin,Revaluation,310942.0,GBP,True,0.5
RES00002055,2010,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,981618.31,GBP,True,0.5
RES00002056,2010,D1,Direct Motor (Private Car),2026-06-30,2026-Q2,IBNR,Revaluation,1067610.5,GBP,False,0.75
RES00002057,2010,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,5079142.35,GBP,True,0.5
RES00002058,2010,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Risk_Margin,Revaluation,279279.09,GBP,True,0.5
RES00002059,2010,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,1017751.19,GBP,True,0.5
RES00002060,2010,D1,Direct Motor (Private Car),2026-09-30,2026-Q3,IBNR,Revaluation,1070512.78,GBP,False,0.75
RES00002061,2010,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,4928641.72,GBP,True,0.5
RES00002062,2010,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Risk_Margin,Revaluation,296234.14,GBP,True,0.5
RES00002063,2010,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,1108608.37,GBP,True,0.5
RES00002064,2010,D1,Direct Motor (Private Car),2026-12-30,2026-Q4,IBNR,Revaluation,1496403.67,GBP,False,0.75
RES00002065,2010,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,12473930.43,GBP,True,0.5
RES00002066,2010,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Risk_Margin,Revaluation,627181.38,GBP,True,0.5
RES00002067,2010,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,3722584.63,GBP,True,0.5
RES00002068,2010,D2,Direct Motor (Commercial),2024-03-30,2024-Q1,IBNR,Revaluation,2017389.55,GBP,False,0.75
RES00002069,2010,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,11921066.74,GBP,True,0.5
RES00002070,2010,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Risk_Margin,Revaluation,558471.88,GBP,True,0.5
RES00002071,2010,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,3523164.95,GBP,True,0.5
RES00002072,2010,D2,Direct Motor (Commercial),2024-06-30,2024-Q2,IBNR,Revaluation,2105847.61,GBP,False,0.75
RES00002073,2010,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,12823387.19,GBP,True,0.5
RES00002074,2010,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Risk_Margin,Revaluation,584802.83,GBP,True,0.5
RES00002075,2010,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,3638288.35,GBP,True,0.5
RES00002076,2010,D2,Direct Motor (Commercial),2024-09-30,2024-Q3,IBNR,Revaluation,2813491.76,GBP,False,0.75
RES00002077,2010,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,12350076.13,GBP,True,0.5
RES00002078,2010,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Risk_Margin,Revaluation,630991.86,GBP,True,0.5
RES00002079,2010,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,3775665.05,GBP,True,0.5
RES00002080,2010,D2,Direct Motor (Commercial),2024-12-30,2024-Q4,IBNR,Revaluation,2596331.44,GBP,False,0.75
RES00002081,2010,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,12686949.08,GBP,True,0.5
RES00002082,2010,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Risk_Margin,Revaluation,630096.56,GBP,True,0.5
RES00002083,2010,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,3774779.65,GBP,True,0.5
RES00002084,2010,D2,Direct Motor (Commercial),2025-03-30,2025-Q1,IBNR,Revaluation,2910854.91,GBP,False,0.75
RES00002085,2010,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,11744826.15,GBP,True,0.5
RES00002086,2010,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Risk_Margin,Revaluation,581010.04,GBP,True,0.5
RES00002087,2010,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,3794290.57,GBP,True,0.5
RES00002088,2010,D2,Direct Motor (Commercial),2025-06-30,2025-Q2,IBNR,Revaluation,1497488.7,GBP,False,0.75
RES00002089,2010,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,12720514.32,GBP,True,0.5
RES00002090,2010,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Risk_Margin,Revaluation,627492.64,GBP,True,0.5
RES00002091,2010,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,3584637.94,GBP,True,0.5
RES00002092,2010,D2,Direct Motor (Commercial),2025-09-30,2025-Q3,IBNR,Revaluation,2455059.96,GBP,False,0.75
RES00002093,2010,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,11353184.98,GBP,True,0.5
RES00002094,2010,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Risk_Margin,Revaluation,622096.36,GBP,True,0.5
RES00002095,2010,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,3490835.66,GBP,True,0.5
RES00002096,2010,D2,Direct Motor (Commercial),2025-12-30,2025-Q4,IBNR,Revaluation,2130428.27,GBP,False,0.75
RES00002097,2010,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,12179681.8,GBP,True,0.5
RES00002098,2010,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Risk_Margin,Revaluation,558026.42,GBP,True,0.5
RES00002099,2010,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,3580969.43,GBP,True,0.5
RES00002100,2010,D2,Direct Motor (Commercial),2026-03-30,2026-Q1,IBNR,Revaluation,3547850.1,GBP,False,0.75
RES00002101,2010,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,10761762.67,GBP,True,0.5
RES00002102,2010,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Risk_Margin,Revaluation,605850.87,GBP,True,0.5
RES00002103,2010,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,3474808.34,GBP,True,0.5
RES00002104,2010,D2,Direct Motor (Commercial),2026-06-30,2026-Q2,IBNR,Revaluation,1359753.77,GBP,False,0.75
RES00002105,2010,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,11828682.68,GBP,True,0.5
RES00002106,2010,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Risk_Margin,Revaluation,566342.75,GBP,True,0.5
RES00002107,2010,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,3733296.38,GBP,True,0.5
RES00002108,2010,D2,Direct Motor (Commercial),2026-09-30,2026-Q3,IBNR,Revaluation,3317312.6,GBP,False,0.75
RES00002109,2010,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,12612735.98,GBP,True,0.5
RES00002110,2010,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Risk_Margin,Revaluation,661098.32,GBP,True,0.5
RES00002111,2010,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,3610645.07,GBP,True,0.5
RES00002112,2010,D2,Direct Motor (Commercial),2026-12-30,2026-Q4,IBNR,Revaluation,3182954.62,GBP,False,0.75
RES00002113,2010,E1,Energy Offshore,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,16469926.44,GBP,True,0.5
RES00002114,2010,E1,Energy Offshore,2024-03-30,2024-Q1,Risk_Margin,Revaluation,1197970.35,GBP,True,0.5
RES00002115,2010,E1,Energy Offshore,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,3756352.04,GBP,True,0.5
RES00002116,2010,E1,Energy Offshore,2024-03-30,2024-Q1,IBNR,Revaluation,2901401.95,GBP,False,0.75
RES00002117,2010,E1,Energy Offshore,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,17573368.85,GBP,True,0.5
RES00002118,2010,E1,Energy Offshore,2024-06-30,2024-Q2,Risk_Margin,Revaluation,1126395.36,GBP,True,0.5
RES00002119,2010,E1,Energy Offshore,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,3526156.83,GBP,True,0.5
RES00002120,2010,E1,Energy Offshore,2024-06-30,2024-Q2,IBNR,Revaluation,4555533.94,GBP,False,0.75
RES00002121,2010,E1,Energy Offshore,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,17727315.76,GBP,True,0.5
RES00002122,2010,E1,Energy Offshore,2024-09-30,2024-Q3,Risk_Margin,Revaluation,1187095.21,GBP,True,0.5
RES00002123,2010,E1,Energy Offshore,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,3319069.19,GBP,True,0.5
RES00002124,2010,E1,Energy Offshore,2024-09-30,2024-Q3,IBNR,Revaluation,1932399.86,GBP,False,0.75
RES00002125,2010,E1,Energy Offshore,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,18076137.25,GBP,True,0.5
RES00002126,2010,E1,Energy Offshore,2024-12-30,2024-Q4,Risk_Margin,Revaluation,1147766.68,GBP,True,0.5
RES00002127,2010,E1,Energy Offshore,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,3179816.42,GBP,True,0.5
RES00002128,2010,E1,Energy Offshore,2024-12-30,2024-Q4,IBNR,Revaluation,4808009.61,GBP,False,0.75
RES00002129,2010,E1,Energy Offshore,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,16331692.27,GBP,True,0.5
RES00002130,2010,E1,Energy Offshore,2025-03-30,2025-Q1,Risk_Margin,Revaluation,1236939.22,GBP,True,0.5
RES00002131,2010,E1,Energy Offshore,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,3355392.22,GBP,True,0.5
RES00002132,2010,E1,Energy Offshore,2025-03-30,2025-Q1,IBNR,Revaluation,4643088.95,GBP,False,0.75
RES00002133,2010,E1,Energy Offshore,2025-06-30,2025-Q2,Best_Estimate_Liabilities,Revaluation,17636562.41,GBP,True,0.5
RES00002134,2010,E1,Energy Offshore,2025-06-30,2025-Q2,Risk_Margin,Revaluation,1125748.97,GBP,True,0.5
RES00002135,2010,E1,Energy Offshore,2025-06-30,2025-Q2,Reinsurance_Recoverables,Revaluation,3318951.18,GBP,True,0.5
RES00002136,2010,E1,Energy Offshore,2025-06-30,2025-Q2,IBNR,Revaluation,4086775.54,GBP,False,0.75
RES00002137,2010,E1,Energy Offshore,2025-09-30,2025-Q3,Best_Estimate_Liabilities,Revaluation,17626922.08,GBP,True,0.5
RES00002138,2010,E1,Energy Offshore,2025-09-30,2025-Q3,Risk_Margin,Revaluation,1028695.1,GBP,True,0.5
RES00002139,2010,E1,Energy Offshore,2025-09-30,2025-Q3,Reinsurance_Recoverables,Revaluation,3258602.79,GBP,True,0.5
RES00002140,2010,E1,Energy Offshore,2025-09-30,2025-Q3,IBNR,Revaluation,3063544.91,GBP,False,0.75
RES00002141,2010,E1,Energy Offshore,2025-12-30,2025-Q4,Best_Estimate_Liabilities,Revaluation,15510075.16,GBP,True,0.5
RES00002142,2010,E1,Energy Offshore,2025-12-30,2025-Q4,Risk_Margin,Revaluation,1080469.83,GBP,True,0.5
RES00002143,2010,E1,Energy Offshore,2025-12-30,2025-Q4,Reinsurance_Recoverables,Revaluation,3458552.11,GBP,True,0.5
RES00002144,2010,E1,Energy Offshore,2025-12-30,2025-Q4,IBNR,Revaluation,2908720.27,GBP,False,0.75
RES00002145,2010,E1,Energy Offshore,2026-03-30,2026-Q1,Best_Estimate_Liabilities,Revaluation,17903793.31,GBP,True,0.5
RES00002146,2010,E1,Energy Offshore,2026-03-30,2026-Q1,Risk_Margin,Revaluation,1209672.33,GBP,True,0.5
RES00002147,2010,E1,Energy Offshore,2026-03-30,2026-Q1,Reinsurance_Recoverables,Revaluation,3247138.58,GBP,True,0.5
RES00002148,2010,E1,Energy Offshore,2026-03-30,2026-Q1,IBNR,Revaluation,4771146.97,GBP,False,0.75
RES00002149,2010,E1,Energy Offshore,2026-06-30,2026-Q2,Best_Estimate_Liabilities,Revaluation,15539966.81,GBP,True,0.5
RES00002150,2010,E1,Energy Offshore,2026-06-30,2026-Q2,Risk_Margin,Revaluation,1154117.97,GBP,True,0.5
RES00002151,2010,E1,Energy Offshore,2026-06-30,2026-Q2,Reinsurance_Recoverables,Revaluation,3315192.97,GBP,True,0.5
RES00002152,2010,E1,Energy Offshore,2026-06-30,2026-Q2,IBNR,Revaluation,2585203.73,GBP,False,0.75
RES00002153,2010,E1,Energy Offshore,2026-09-30,2026-Q3,Best_Estimate_Liabilities,Revaluation,16605248.02,GBP,True,0.5
RES00002154,2010,E1,Energy Offshore,2026-09-30,2026-Q3,Risk_Margin,Revaluation,1233460.61,GBP,True,0.5
RES00002155,2010,E1,Energy Offshore,2026-09-30,2026-Q3,Reinsurance_Recoverables,Revaluation,3392436.92,GBP,True,0.5
RES00002156,2010,E1,Energy Offshore,2026-09-30,2026-Q3,IBNR,Revaluation,2574113.6,GBP,False,0.75
RES00002157,2010,E1,Energy Offshore,2026-12-30,2026-Q4,Best_Estimate_Liabilities,Revaluation,15649855.13,GBP,True,0.5
RES00002158,2010,E1,Energy Offshore,2026-12-30,2026-Q4,Risk_Margin,Revaluation,1089023.51,GBP,True,0.5
RES00002159,2010,E1,Energy Offshore,2026-12-30,2026-Q4,Reinsurance_Recoverables,Revaluation,3410205.69,GBP,True,0.5
RES00002160,2010,E1,Energy Offshore,2026-12-30,2026-Q4,IBNR,Revaluation,4523800.45,GBP,False,0.75
RES00002161,2525,A1,Direct Accident & Health,2024-03-30,2024-Q1,Best_Estimate_Liabilities,Revaluation,14080999.82,GBP,True,0.5
RES00002162,2525,A1,Direct Accident & Health,2024-03-30,2024-Q1,Risk_Margin,Revaluation,969037.08,GBP,True,0.5
RES00002163,2525,A1,Direct Accident & Health,2024-03-30,2024-Q1,Reinsurance_Recoverables,Revaluation,3156721.14,GBP,True,0.5
RES00002164,2525,A1,Direct Accident & Health,2024-03-30,2024-Q1,IBNR,Revaluation,3191177.87,GBP,False,0.75
RES00002165,2525,A1,Direct Accident & Health,2024-06-30,2024-Q2,Best_Estimate_Liabilities,Revaluation,14463793.8,GBP,True,0.5
RES00002166,2525,A1,Direct Accident & Health,2024-06-30,2024-Q2,Risk_Margin,Revaluation,952424.93,GBP,True,0.5
RES00002167,2525,A1,Direct Accident & Health,2024-06-30,2024-Q2,Reinsurance_Recoverables,Revaluation,2918381.54,GBP,True,0.5
RES00002168,2525,A1,Direct Accident & Health,2024-06-30,2024-Q2,IBNR,Revaluation,2983574.35,GBP,False,0.75
RES00002169,2525,A1,Direct Accident & Health,2024-09-30,2024-Q3,Best_Estimate_Liabilities,Revaluation,13993638.24,GBP,True,0.5
RES00002170,2525,A1,Direct Accident & Health,2024-09-30,2024-Q3,Risk_Margin,Revaluation,944796.99,GBP,True,0.5
RES00002171,2525,A1,Direct Accident & Health,2024-09-30,2024-Q3,Reinsurance_Recoverables,Revaluation,2815941.15,GBP,True,0.5
RES00002172,2525,A1,Direct Accident & Health,2024-09-30,2024-Q3,IBNR,Revaluation,1854999.89,GBP,False,0.75
RES00002173,2525,A1,Direct Accident & Health,2024-12-30,2024-Q4,Best_Estimate_Liabilities,Revaluation,15591190.49,GBP,True,0.5
RES00002174,2525,A1,Direct Accident & Health,2024-12-30,2024-Q4,Risk_Margin,Revaluation,945363.68,GBP,True,0.5
RES00002175,2525,A1,Direct Accident & Health,2024-12-30,2024-Q4,Reinsurance_Recoverables,Revaluation,2801186.05,GBP,True,0.5
RES00002176,2525,A1,Direct Accident & Health,2024-12-30,2024-Q4,IBNR,Revaluation,2606824.34,GBP,False,0.75
RES00002177,2525,A1,Direct Accident & Health,2025-03-30,2025-Q1,Best_Estimate_Liabilities,Revaluation,15874871.64,GBP,True,0.5
RES00002178,2525,A1,Direct Accident & Health,2025-03-30,2025-Q1,Risk_Margin,Revaluation,1019617.83,GBP,True,0.5
RES00002179,2525,A1,Direct Accident & Health,2025-03-30,2025-Q1,Reinsurance_Recoverables,Revaluation,2805900.49,GBP,True,0.5
RES00002180,2525,A1,Direct Accident & Health,2025-03-30,2025-Q1,IBNR,Revaluation,3536572.0,GBP,False,0.75
