Transaction_ID,Claim_Reference,Syndicate_Number,Year_of_Account,Risk_Code,Currency,Status,Transaction_Type,Transaction_Date,Loss_Date,Report_Date,Amount,Outstanding_Amount,Incurred_Amount,LOB_Code,Country,Claim_Type,Reinsurance_Recovery
TXN00000532,CLM175576,4242,2024,1,CAD,Open,Payment,2024-05-14,2024-04-01,2024-04-04,8496.14,0,0,A1,FR,Gross,383.23
TXN00000533,CLM175576,4242,2024,1,CAD,Open,Payment,2027-02-16,2024-04-11,2024-05-24,14463.15,0,0,A1,FR,Gross,2751.67
TXN00000534,CLM550137,2525,2024,7,EUR,Open,Payment,2025-01-09,2024-08-26,2024-10-22,5191.02,222353,355544,A2,DE,Gross,197.18
TXN00000535,CLM550137,2525,2024,7,EUR,Open,Payment,2025-06-12,2024-01-23,2024-03-06,10742.98,0,0,A1,FR,Gross,3020.55
TXN00000536,CLM940247,1183,2025,6,GBP,Closed,Payment,2028-04-16,2025-08-05,2025-11-01,22252.09,452753,270135,D1,JP,Gross,1831.92
TXN00000537,CLM940247,1183,2025,6,GBP,Closed,Payment,2026-06-08,2025-08-04,2025-08-12,7095.39,0,0,A2,JP,Gross,265.7
TXN00000538,CLM940247,1183,2025,6,GBP,Closed,Payment,2025-09-03,2025-07-16,2025-07-28,8312.05,0,0,A1,FR,Gross,728.93
TXN00000539,CLM940247,1183,2025,6,GBP,Closed,Payment,2027-12-28,2025-05-10,2025-05-28,5313.63,0,0,E1,JP,Gross,955.88
TXN00000540,CLM940247,1183,2025,6,GBP,Closed,Payment,2027-04-15,2025-04-23,2025-07-05,17528.84,0,0,A1,JP,Gross,4178.17
TXN00000541,CLM717476,5000,2024,9,GBP,Closed,Payment,2025-02-19,2024-11-16,2024-11-29,38325.99,466405,797033,A2,DE,Gross,6132.85
TXN00000542,CLM717476,5000,2024,9,GBP,Closed,Payment,2025-10-02,2024-01-21,2024-04-10,129347.01,0,0,A1,JP,Gross,29444.59
TXN00000543,CLM332335,4242,2023,3,GBP,Reopened,Payment,2025-11-12,2023-09-06,2023-11-09,10897.6,341992,571379,E1,JP,Gross,2782.6
TXN00000544,CLM332335,4242,2023,3,GBP,Reopened,Payment,2024-08-26,2023-01-22,2023-04-15,20362.01,0,0,D2,JP,Gross,2450.56
TXN00000545,CLM332335,4242,2023,3,GBP,Reopened,Payment,2026-01-06,2023-06-20,2023-07-19,33522.39,0,0,E1,JP,Gross,169.22
TXN00000546,CLM303322,2010,2023,6,JPY,Reopened,Payment,2025-02-25,2023-01-25,2023-03-19,25294.27,437314,262745,E1,JP,Gross,1440.9
TXN00000547,CLM303322,2010,2023,6,JPY,Reopened,Payment,2025-03-06,2023-01-11,2023-01-26,19897.17,0,0,E1,FR,Gross,1064.11
TXN00000548,CLM303322,2010,2023,6,JPY,Reopened,Payment,2025-07-06,2023-12-01,2024-01-29,37240.56,0,0,A2,GB,Gross,4486.89
TXN00000549,CLM253557,33,2022,4,USD,Reopened,Payment,2024-07-18,2022-10-01,2022-12-15,10855.42,90147,200751,D1,GB,Gross,300.76
TXN00000550,CLM253557,33,2022,4,USD,Reopened,Payment,2025-06-19,2022-10-18,2023-01-02,33650.58,0,0,A2,FR,Gross,7372.39
TXN00000551,CLM586490,1910,2025,6,CHF,Reopened,Payment,2027-08-09,2025-02-13,2025-05-07,84145.0,175747,476124,A2,DE,Gross,13479.68
TXN00000552,CLM591699,33,2025,5,CHF,Closed,Payment,2026-04-07,2025-08-13,2025-11-07,6351.17,320074,384038,A1,US,Gross,1687.52
TXN00000553,CLM591699,33,2025,5,CHF,Closed,Payment,2027-02-26,2025-07-22,2025-08-09,3958.86,0,0,A2,US,Gross,537.93
TXN00000554,CLM591699,33,2025,5,CHF,Closed,Payment,2027-11-26,2025-02-27,2025-03-20,24139.97,0,0,D2,FR,Gross,6844.35
TXN00000555,CLM177794,2010,2022,8,CAD,Open,Payment,2025-06-29,2022-12-20,2023-01-07,22358.88,39826,316022,A1,JP,Gross,6164.02
TXN00000556,CLM177794,2010,2022,8,CAD,Open,Payment,2024-04-06,2022-02-17,2022-03-18,54487.58,0,0,A1,DE,Gross,11703.15
TXN00000557,CLM177794,2010,2022,8,CAD,Open,Payment,2025-07-24,2022-09-17,2022-12-14,12865.68,0,0,A1,DE,Gross,241.9
TXN00000558,CLM177794,2010,2022,8,CAD,Open,Payment,2023-06-19,2022-07-10,2022-09-13,35930.04,0,0,E1,FR,Gross,22.12
TXN00000559,CLM177794,2010,2022,8,CAD,Open,Payment,2022-12-26,2022-05-16,2022-06-15,72681.82,0,0,A2,GB,Gross,17597.17
TXN00000560,CLM775981,33,2019,9,CAD,Closed,Payment,2021-01-01,2019-11-23,2020-01-25,295621.0,314259,789814,A2,FR,Gross,29433.5
TXN00000561,CLM571579,2987,2021,6,AUD,Closed,Payment,2023-06-22,2021-03-25,2021-04-23,26203.23,272860,79879,D2,US,Gross,2903.45
TXN00000562,CLM571579,2987,2021,6,AUD,Closed,Payment,2022-05-29,2021-03-21,2021-05-20,57890.77,0,0,A1,JP,Gross,12198.89
TXN00000563,CLM208529,1910,2023,2,AUD,Reopened,Payment,2025-06-27,2023-10-22,2024-01-12,8854.11,100470,274778,A1,DE,Gross,1127.45
TXN00000564,CLM208529,1910,2023,2,AUD,Reopened,Payment,2025-11-01,2023-09-11,2023-11-26,16666.89,0,0,D2,US,Gross,2437.42
TXN00000565,CLM560767,1910,2026,9,AUD,Open,Payment,2027-10-04,2026-06-20,2026-06-28,23588.59,200787,311635,E1,US,Gross,431.4
TXN00000566,CLM560767,1910,2026,9,AUD,Open,Payment,2027-04-21,2026-09-21,2026-11-03,25850.13,0,0,A2,GB,Gross,4653.86
TXN00000567,CLM560767,1910,2026,9,AUD,Open,Payment,2028-04-10,2026-09-15,2026-10-30,20744.11,0,0,E1,GB,Gross,2560.91
TXN00000568,CLM560767,1910,2026,9,AUD,Open,Payment,2028-11-07,2026-10-15,2026-12-14,48636.5,0,0,A2,JP,Gross,8160.98
TXN00000569,CLM560767,1910,2026,9,AUD,Open,Payment,2027-04-13,2026-10-21,2026-10-26,81661.67,0,0,E1,JP,Gross,15577.27
TXN00000570,CLM528625,5000,2023,1,CHF,Reopened,Payment,2024-10-15,2023-09-21,2023-12-16,49028.54,349374,84113,A1,US,Gross,8855.53
TXN00000571,CLM528625,5000,2023,1,CHF,Reopened,Payment,2025-04-18,2023-03-27,2023-05-29,14671.79,0,0,E1,US,Gross,3928.2
TXN00000572,CLM528625,5000,2023,1,CHF,Reopened,Payment,2024-04-25,2023-02-09,2023-04-10,116751.67,0,0,D2,JP,Gross,29811.65
TXN00000573,CLM199096,4242,2026,7,EUR,Closed,Payment,2027-01-19,2026-10-26,2026-12-11,31950.69,389444,364555,E1,JP,Gross,6560.59
TXN00000574,CLM199096,4242,2026,7,EUR,Closed,Payment,2027-01-21,2026-12-17,2027-02-16,51887.31,0,0,E1,DE,Gross,3017.45
TXN00000575,CLM711046,33,2020,6,EUR,Reopened,Payment,2022-05-16,2020-05-02,2020-07-09,57086.03,376204,150215,A1,JP,Gross,4308.86
TXN00000576,CLM711046,33,2020,6,EUR,Reopened,Payment,2023-01-23,2020-11-12,2020-11-17,49385.33,0,0,E1,US,Gross,1773.97
TXN00000577,CLM711046,33,2020,6,EUR,Reopened,Payment,2022-12-16,2020-03-04,2020-03-19,13122.42,0,0,A1,US,Gross,2493.14
TXN00000578,CLM711046,33,2020,6,EUR,Reopened,Payment,2021-04-11,2020-08-01,2020-09-12,90904.23,0,0,D1,FR,Gross,5875.03
TXN00000579,CLM843266,2525,2019,5,AUD,Closed,Payment,2022-08-01,2019-09-06,2019-11-04,22031.01,347375,149001,D1,FR,Gross,3170.48
TXN00000580,CLM843266,2525,2019,5,AUD,Closed,Payment,2021-01-11,2019-06-02,2019-07-27,28147.56,0,0,A1,JP,Gross,7060.7
TXN00000581,CLM843266,2525,2019,5,AUD,Closed,Payment,2022-05-26,2019-07-20,2019-07-23,38883.93,0,0,A1,DE,Gross,1147.84
TXN00000582,CLM843266,2525,2019,5,AUD,Closed,Payment,2022-02-28,2019-08-26,2019-09-10,12161.11,0,0,E1,JP,Gross,2520.22
TXN00000583,CLM843266,2525,2019,5,AUD,Closed,Payment,2021-10-10,2019-12-03,2020-02-15,75992.39,0,0,A2,US,Gross,11585.01
TXN00000584,CLM197992,2010,2024,9,EUR,Open,Payment,2026-01-30,2024-03-27,2024-04-12,47590.93,200105,204019,A1,GB,Gross,2566.35
TXN00000585,CLM197992,2010,2024,9,EUR,Open,Payment,2027-01-14,2024-01-22,2024-03-01,16023.37,0,0,D2,GB,Gross,412.41
TXN00000586,CLM197992,2010,2024,9,EUR,Open,Payment,2026-07-02,2024-09-19,2024-10-29,103319.7,0,0,D2,GB,Gross,28804.22
TXN00000587,CLM458332,2791,2025,4,USD,Open,Payment,2028-03-31,2025-10-01,2025-12-28,45456.0,91235,325160,D1,US,Gross,8139.88
TXN00000588,CLM632351,33,2026,9,GBP,Reopened,Payment,2028-10-09,2026-07-10,2026-08-07,27236.21,186561,641258,E1,DE,Gross,2514.0
TXN00000589,CLM632351,33,2026,9,GBP,Reopened,Payment,2027-09-26,2026-08-18,2026-08-27,9944.52,0,0,D1,GB,Gross,2239.34
TXN00000590,CLM632351,33,2026,9,GBP,Reopened,Payment,2026-11-16,2026-01-13,2026-01-23,36526.27,0,0,A2,JP,Gross,1325.87
TXN00000591,CLM261745,5000,2020,3,CHF,Reopened,Payment,2023-02-11,2020-09-16,2020-11-10,10863.96,414277,771215,E1,JP,Gross,7.18
TXN00000592,CLM261745,5000,2020,3,CHF,Reopened,Payment,2021-02-20,2020-11-19,2020-12-14,15160.45,0,0,D2,JP,Gross,2053.71
TXN00000593,CLM261745,5000,2020,3,CHF,Reopened,Payment,2023-05-07,2020-09-03,2020-09-18,7826.78,0,0,E1,GB,Gross,903.89
TXN00000594,CLM261745,5000,2020,3,CHF,Reopened,Payment,2022-11-07,2020-09-25,2020-12-20,57938.81,0,0,A1,DE,Gross,8150.44
TXN00000595,CLM145814,1910,2024,6,JPY,Reopened,Payment,2025-01-16,2024-01-09,2024-01-17,39928.82,134534,655255,A1,US,Gross,7853.44
TXN00000596,CLM145814,1910,2024,6,JPY,Reopened,Payment,2027-06-14,2024-08-14,2024-10-30,29652.14,0,0,D1,GB,Gross,6026.7
TXN00000597,CLM145814,1910,2024,6,JPY,Reopened,Payment,2027-07-16,2024-10-18,2024-11-24,48846.23,0,0,A1,JP,Gross,11493.59
TXN00000598,CLM145814,1910,2024,6,JPY,Reopened,Payment,2026-07-08,2024-10-03,2024-11-20,119460.81,0,0,D2,GB,Gross,19689.08
TXN00000599,CLM888939,623,2025,4,AUD,Open,Payment,2027-06-21,2025-07-20,2025-10-15,250899.0,172250,218440,D1,DE,Gross,42057.36
TXN00000600,CLM811256,4242,2025,8,CHF,Closed,Payment,2027-05-20,2025-08-15,2025-11-12,39910.65,417961,542335,E1,FR,Gross,10926.99
TXN00000601,CLM811256,4242,2025,8,CHF,Closed,Payment,2026-06-15,2025-05-12,2025-07-26,57604.57,0,0,D1,GB,Gross,1497.93
TXN00000602,CLM811256,4242,2025,8,CHF,Closed,Payment,2027-03-01,2025-06-12,2025-07-19,33977.12,0,0,A2,DE,Gross,4397.49
TXN00000603,CLM811256,4242,2025,8,CHF,Closed,Payment,2027-09-08,2025-04-10,2025-05-16,73718.66,0,0,E1,GB,Gross,3520.17
TXN00000604,CLM538997,2010,2020,4,CHF,Reopened,Payment,2022-10-27,2020-01-19,2020-03-13,47645.62,82560,69714,A2,FR,Gross,11269.98
TXN00000605,CLM538997,2010,2020,4,CHF,Reopened,Payment,2022-12-27,2020-05-12,2020-07-07,28662.77,0,0,A2,FR,Gross,3103.26
TXN00000606,CLM538997,2010,2020,4,CHF,Reopened,Payment,2022-09-21,2020-02-04,2020-02-29,59764.6,0,0,A1,GB,Gross,6855.23
TXN00000607,CLM489244,1910,2026,2,JPY,Reopened,Payment,2029-06-06,2026-07-16,2026-10-09,14048.3,456256,313910,E1,FR,Gross,2600.86
TXN00000608,CLM489244,1910,2026,2,JPY,Reopened,Payment,2029-01-20,2026-02-01,2026-04-28,21512.0,0,0,A1,FR,Gross,4766.96
TXN00000609,CLM489244,1910,2026,2,JPY,Reopened,Payment,2028-01-16,2026-03-04,2026-03-05,13064.98,0,0,E1,US,Gross,815.54
TXN00000610,CLM489244,1910,2026,2,JPY,Reopened,Payment,2027-08-03,2026-12-07,2027-01-18,21741.72,0,0,D2,DE,Gross,6066.96
TXN00000611,CLM900185,33,2020,5,CAD,Reopened,Payment,2022-04-06,2020-11-23,2020-12-04,45653.69,87253,111168,A2,GB,Gross,758.47
TXN00000612,CLM900185,33,2020,5,CAD,Reopened,Payment,2021-03-27,2020-12-24,2021-03-07,60748.41,0,0,A1,US,Gross,2610.03
TXN00000613,CLM900185,33,2020,5,CAD,Reopened,Payment,2022-01-24,2020-05-26,2020-08-05,127958.9,0,0,E1,GB,Gross,461.99
TXN00000614,CLM956375,2791,2025,6,GBP,Closed,Payment,2026-05-17,2025-10-14,2025-12-27,40117.28,37921,541392,D2,GB,Gross,1104.91
TXN00000615,CLM956375,2791,2025,6,GBP,Closed,Payment,2025-12-23,2025-11-09,2026-02-03,42000.96,0,0,D1,FR,Gross,3591.09
TXN00000616,CLM956375,2791,2025,6,GBP,Closed,Payment,2026-12-06,2025-05-24,2025-07-31,46270.87,0,0,E1,JP,Gross,12159.37
TXN00000617,CLM956375,2791,2025,6,GBP,Closed,Payment,2027-06-24,2025-01-02,2025-02-01,84466.89,0,0,E1,GB,Gross,549.98
TXN00000618,CLM347231,4242,2024,2,EUR,Open,Payment,2027-01-14,2024-12-28,2025-03-19,54566.96,24778,118896,D1,US,Gross,6800.06
TXN00000619,CLM347231,4242,2024,2,EUR,Open,Payment,2026-08-27,2024-12-18,2025-02-07,14144.23,0,0,A1,US,Gross,1201.47
TXN00000620,CLM347231,4242,2024,2,EUR,Open,Payment,2025-03-10,2024-01-23,2024-03-13,21139.0,0,0,A2,GB,Gross,1806.92
TXN00000621,CLM347231,4242,2024,2,EUR,Open,Payment,2026-05-01,2024-04-20,2024-07-07,27271.52,0,0,D2,GB,Gross,4737.76
TXN00000622,CLM347231,4242,2024,2,EUR,Open,Payment,2026-04-12,2024-02-22,2024-03-14,54960.29,0,0,E1,DE,Gross,16193.5
TXN00000623,CLM929822,4242,2020,3,GBP,Closed,Payment,2023-02-22,2020-04-28,2020-06-03,73735.29,490979,744884,A2,JP,Gross,6690.72
TXN00000624,CLM929822,4242,2020,3,GBP,Closed,Payment,2022-09-03,2020-02-27,2020-05-01,178966.71,0,0,A2,US,Gross,36481.7
TXN00000625,CLM895702,1183,2025,8,AUD,Open,Payment,2027-09-30,2025-04-15,2025-05-31,46537.0,484930,34927,E1,GB,Gross,1332.25
TXN00000626,CLM326130,623,2020,9,JPY,Reopened,Payment,2022-08-26,2020-02-15,2020-04-15,88135.55,286704,131587,E1,GB,Gross,20483.0
TXN00000627,CLM326130,623,2020,9,JPY,Reopened,Payment,2022-11-24,2020-07-28,2020-10-07,51294.26,0,0,A1,JP,Gross,12451.27
TXN00000628,CLM326130,623,2020,9,JPY,Reopened,Payment,2022-06-12,2020-09-19,2020-10-19,10381.08,0,0,D2,US,Gross,1839.64
TXN00000629,CLM326130,623,2020,9,JPY,Reopened,Payment,2022-01-07,2020-07-28,2020-09-29,77096.12,0,0,A1,DE,Gross,23104.04
TXN00000630,CLM349183,623,2022,2,GBP,Open,Payment,2024-11-28,2022-10-24,2022-11-13,70990.32,230109,80858,A2,DE,Gross,353.64
TXN00000631,CLM349183,623,2022,2,GBP,Open,Payment,2023-03-13,2022-10-06,2022-12-13,67781.04,0,0,A1,DE,Gross,461.6
TXN00000632,CLM349183,623,2022,2,GBP,Open,Payment,2024-02-10,2022-05-12,2022-08-02,105887.64,0,0,A1,FR,Gross,26173.34
TXN00000633,CLM977330,33,2025,9,GBP,Reopened,Payment,2027-08-20,2025-12-26,2026-02-04,32304.42,280205,768448,D1,JP,Gross,7145.67
TXN00000634,CLM977330,33,2025,9,GBP,Reopened,Payment,2025-12-25,2025-07-10,2025-09-23,99540.58,0,0,A1,DE,Gross,15708.16
TXN00000635,CLM405420,1183,2024,1,AUD,Closed,Payment,2026-08-09,2024-06-09,2024-08-05,86086.34,136124,211412,D1,DE,Gross,12920.04
TXN00000636,CLM405420,1183,2024,1,AUD,Closed,Payment,2024-12-18,2024-09-26,2024-10-28,137314.66,0,0,E1,US,Gross,19390.15
TXN00000637,CLM648913,33,2023,2,AUD,Reopened,Payment,2026-03-16,2023-03-24,2023-06-10,65816.26,275985,596070,D2,US,Gross,206.23
TXN00000638,CLM648913,33,2023,2,AUD,Reopened,Payment,2024-04-01,2023-02-19,2023-03-17,38901.74,0,0,D1,DE,Gross,9358.7
TXN00000639,CLM648913,33,2023,2,AUD,Reopened,Payment,2024-08-11,2023-02-14,2023-02-16,65721.26,0,0,E1,GB,Gross,18917.01
TXN00000640,CLM648913,33,2023,2,AUD,Reopened,Payment,2024-06-01,2023-12-06,2024-01-10,22574.77,0,0,D1,DE,Gross,4321.16
TXN00000641,CLM648913,33,2023,2,AUD,Reopened,Payment,2025-09-28,2023-04-19,2023-04-27,78125.97,0,0,D1,US,Gross,3748.91
TXN00000642,CLM509420,2987,2025,1,JPY,Closed,Payment,2028-02-13,2025-10-22,2025-12-04,137985.0,205717,798618,A1,DE,Gross,26494.32
TXN00000643,CLM474440,2987,2019,6,USD,Reopened,Payment,2020-05-26,2019-12-03,2019-12-16,15852.84,354511,625169,D1,FR,Gross,3535.91
TXN00000644,CLM474440,2987,2019,6,USD,Reopened,Payment,2021-03-08,2019-08-23,2019-10-13,7313.64,0,0,A2,FR,Gross,2043.94
TXN00000645,CLM474440,2987,2019,6,USD,Reopened,Payment,2020-07-08,2019-02-15,2019-04-17,36182.51,0,0,A1,FR,Gross,8600.6
TXN00000646,CLM239890,4242,2018,6,AUD,Closed,Payment,2019-08-30,2018-06-15,2018-06-23,23136.03,436512,732941,D2,JP,Gross,2543.06
TXN00000647,CLM239890,4242,2018,6,AUD,Closed,Payment,2019-08-05,2018-04-13,2018-06-05,22144.64,0,0,A2,FR,Gross,513.98
TXN00000648,CLM239890,4242,2018,6,AUD,Closed,Payment,2021-01-31,2018-05-09,2018-05-19,6864.61,0,0,A2,JP,Gross,1019.88
TXN00000649,CLM239890,4242,2018,6,AUD,Closed,Payment,2020-08-11,2018-10-06,2018-12-22,15209.7,0,0,E1,FR,Gross,700.3
TXN00000650,CLM239890,4242,2018,6,AUD,Closed,Payment,2021-09-02,2018-09-08,2018-09-15,29442.02,0,0,A2,US,Gross,344.41
TXN00000651,CLM829168,1910,2025,3,CHF,Open,Payment,2027-11-09,2025-09-16,2025-11-29,94539.24,43082,53780,A2,JP,Gross,17583.55
TXN00000652,CLM829168,1910,2025,3,CHF,Open,Payment,2026-09-09,2025-08-20,2025-10-14,150415.76,0,0,D2,DE,Gross,10447.72
TXN00000653,CLM311383,623,2018,4,GBP,Closed,Payment,2021-09-05,2018-12-09,2019-01-25,51857.85,499355,555418,A1,FR,Gross,7635.96
TXN00000654,CLM311383,623,2018,4,GBP,Closed,Payment,2019-09-04,2018-06-23,2018-09-02,115711.15,0,0,A1,DE,Gross,6018.67
TXN00000655,CLM955015,5000,2026,8,EUR,Open,Payment,2028-12-25,2026-04-19,2026-06-14,27114.25,404941,315009,E1,GB,Gross,3094.88
TXN00000656,CLM955015,5000,2026,8,EUR,Open,Payment,2027-10-21,2026-02-08,2026-02-14,78078.75,0,0,D2,JP,Gross,4489.77
TXN00000657,CLM918771,4242,2018,6,EUR,Open,Payment,2020-06-05,2018-03-03,2018-04-03,43572.74,429085,473176,D2,DE,Gross,182.99
TXN00000658,CLM918771,4242,2018,6,EUR,Open,Payment,2019-04-24,2018-12-08,2019-03-04,154375.26,0,0,A2,GB,Gross,11929.74
TXN00000659,CLM879414,5000,2025,7,EUR,Open,Payment,2028-04-04,2025-05-26,2025-06-01,77469.06,270153,400191,D2,FR,Gross,17136.29
TXN00000660,CLM879414,5000,2025,7,EUR,Open,Payment,2025-11-11,2025-09-06,2025-10-13,188375.94,0,0,E1,GB,Gross,18829.15
TXN00000661,CLM379676,2010,2019,7,GBP,Closed,Payment,2022-04-13,2019-04-17,2019-05-31,14293.86,325859,586971,A1,JP,Gross,3729.09
TXN00000662,CLM379676,2010,2019,7,GBP,Closed,Payment,2020-09-27,2019-05-11,2019-08-02,85317.14,0,0,E1,FR,Gross,2378.49
TXN00000663,CLM436814,623,2019,2,EUR,Reopened,Payment,2020-12-12,2019-02-25,2019-03-27,22376.86,165000,482576,A1,JP,Gross,953.45
TXN00000664,CLM436814,623,2019,2,EUR,Reopened,Payment,2020-11-01,2019-12-12,2019-12-18,35925.57,0,0,A2,DE,Gross,3306.97
TXN00000665,CLM436814,623,2019,2,EUR,Reopened,Payment,2020-01-11,2019-10-19,2019-11-17,107389.57,0,0,A1,DE,Gross,22541.17
TXN00000666,CLM852524,2525,2024,3,JPY,Closed,Payment,2024-03-25,2024-02-21,2024-03-28,92428.48,194311,59412,E1,GB,Gross,2090.66
TXN00000667,CLM852524,2525,2024,3,JPY,Closed,Payment,2025-09-12,2024-10-14,2024-12-25,46929.84,0,0,A1,DE,Gross,7301.97
TXN00000668,CLM852524,2525,2024,3,JPY,Closed,Payment,2026-06-17,2024-07-12,2024-10-05,32291.38,0,0,D1,US,Gross,6589.52
TXN00000669,CLM852524,2525,2024,3,JPY,Closed,Payment,2024-06-02,2024-02-02,2024-02-12,16744.72,0,0,A2,FR,Gross,3458.48
TXN00000670,CLM852524,2525,2024,3,JPY,Closed,Payment,2026-11-08,2024-01-05,2024-03-10,51029.58,0,0,E1,DE,Gross,3773.15
TXN00000671,CLM744718,4242,2024,5,JPY,Open,Payment,2026-05-15,2024-11-21,2025-02-07,217971.0,49343,395959,D1,GB,Gross,1673.2
TXN00000672,CLM940010,2010,2020,1,USD,Reopened,Payment,2022-11-15,2020-03-28,2020-03-29,66836.81,365513,51489,A1,US,Gross,9527.93
TXN00000673,CLM940010,2010,2020,1,USD,Reopened,Payment,2021-05-29,2020-01-27,2020-04-04,52760.13,0,0,A2,DE,Gross,14564.26
TXN00000674,CLM940010,2010,2020,1,USD,Reopened,Payment,2022-03-21,2020-10-01,2020-10-21,15972.84,0,0,A1,DE,Gross,2701.0
TXN00000675,CLM940010,2010,2020,1,USD,Reopened,Payment,2020-12-09,2020-03-01,2020-05-07,17954.28,0,0,A2,FR,Gross,185.76
TXN00000676,CLM940010,2010,2020,1,USD,Reopened,Payment,2022-09-27,2020-07-24,2020-10-15,81203.94,0,0,A1,DE,Gross,18161.58
TXN00000677,CLM170499,1183,2021,6,EUR,Closed,Payment,2023-08-19,2021-02-11,2021-02-28,5879.17,307399,649487,E1,JP,Gross,412.29
TXN00000678,CLM170499,1183,2021,6,EUR,Closed,Payment,2022-01-20,2021-02-06,2021-02-18,16099.83,0,0,D1,DE,Gross,1897.85
TXN00000679,CLM812048,1183,2025,6,EUR,Closed,Payment,2027-07-23,2025-09-17,2025-10-16,9402.97,410076,616800,A2,FR,Gross,1185.88
TXN00000680,CLM812048,1183,2025,6,EUR,Closed,Payment,2027-08-09,2025-06-24,2025-06-29,35907.03,0,0,A2,DE,Gross,5322.83
TXN00000681,CLM655178,1183,2023,7,EUR,Reopened,Payment,2024-05-26,2023-04-05,2023-05-08,27989.56,156113,133959,D1,DE,Gross,6501.45
TXN00000682,CLM655178,1183,2023,7,EUR,Reopened,Payment,2024-12-26,2023-11-27,2024-01-03,17951.2,0,0,A1,FR,Gross,3781.02
TXN00000683,CLM655178,1183,2023,7,EUR,Reopened,Payment,2023-06-06,2023-02-02,2023-03-08,89927.24,0,0,D1,FR,Gross,21401.8
TXN00000684,CLM871411,2987,2020,8,AUD,Closed,Payment,2022-03-14,2020-04-03,2020-06-01,89233.42,488959,138481,A2,GB,Gross,14725.99
TXN00000685,CLM871411,2987,2020,8,AUD,Closed,Payment,2020-09-23,2020-07-19,2020-09-16,38219.88,0,0,D1,FR,Gross,5830.62
TXN00000686,CLM871411,2987,2020,8,AUD,Closed,Payment,2022-10-13,2020-09-27,2020-11-28,39165.68,0,0,D2,FR,Gross,10777.41
TXN00000687,CLM871411,2987,2020,8,AUD,Closed,Payment,2022-06-16,2020-10-20,2020-12-31,132859.02,0,0,E1,US,Gross,7180.77
TXN00000688,CLM912609,623,2022,8,USD,Reopened,Payment,2024-08-29,2022-05-18,2022-08-14,77071.5,159724,224902,A2,GB,Gross,5213.75
TXN00000689,CLM912609,623,2022,8,USD,Reopened,Payment,2023-01-31,2022-07-25,2022-09-30,39909.67,0,0,A1,JP,Gross,1443.59
TXN00000690,CLM912609,623,2022,8,USD,Reopened,Payment,2022-10-28,2022-07-03,2022-08-27,15779.61,0,0,E1,FR,Gross,2914.02
TXN00000691,CLM912609,623,2022,8,USD,Reopened,Payment,2025-03-13,2022-04-18,2022-07-03,129769.22,0,0,A2,US,Gross,36931.77
TXN00000692,CLM242321,33,2019,8,USD,Reopened,Payment,2021-12-18,2019-10-23,2019-12-25,51027.0,243366,730054,E1,JP,Gross,10973.27
TXN00000693,CLM800280,4242,2023,2,AUD,Reopened,Payment,2025-07-14,2023-01-05,2023-03-16,61746.97,162233,180156,D2,US,Gross,7541.98
TXN00000694,CLM800280,4242,2023,2,AUD,Reopened,Payment,2024-02-20,2023-08-21,2023-11-15,14906.79,0,0,A1,US,Gross,867.27
TXN00000695,CLM800280,4242,2023,2,AUD,Reopened,Payment,2023-10-09,2023-03-22,2023-06-15,21100.27,0,0,D2,FR,Gross,4818.48
TXN00000696,CLM800280,4242,2023,2,AUD,Reopened,Payment,2023-12-11,2023-02-14,2023-04-16,64508.97,0,0,A1,US,Gross,4381.18
TXN00000697,CLM932250,1183,2023,9,USD,Open,Payment,2026-02-16,2023-11-27,2023-12-29,13761.31,115371,263235,D1,DE,Gross,1698.43
TXN00000698,CLM932250,1183,2023,9,USD,Open,Payment,2025-07-25,2023-12-23,2023-12-27,64049.69,0,0,D1,FR,Gross,6371.66
TXN00000699,CLM127560,1910,2023,9,AUD,Closed,Payment,2026-09-15,2023-12-19,2024-02-06,99498.21,255055,151074,A1,DE,Gross,25258.42
TXN00000700,CLM127560,1910,2023,9,AUD,Closed,Payment,2025-04-29,2023-02-18,2023-03-11,67252.56,0,0,D1,GB,Gross,36.73
TXN00000701,CLM127560,1910,2023,9,AUD,Closed,Payment,2025-11-10,2023-10-18,2023-10-28,127470.22,0,0,A2,DE,Gross,15003.02
TXN00000702,CLM190403,2525,2019,5,CAD,Reopened,Payment,2019-11-02,2019-09-22,2019-11-26,53430.05,386894,566231,A2,DE,Gross,3276.24
TXN00000703,CLM190403,2525,2019,5,CAD,Reopened,Payment,2021-09-13,2019-04-19,2019-06-13,76788.9,0,0,E1,JP,Gross,5168.52
TXN00000704,CLM190403,2525,2019,5,CAD,Reopened,Payment,2020-02-16,2019-08-22,2019-11-11,25154.54,0,0,D1,DE,Gross,5374.27
TXN00000705,CLM190403,2525,2019,5,CAD,Reopened,Payment,2020-02-23,2019-07-05,2019-09-23,35150.77,0,0,E1,JP,Gross,4397.41
TXN00000706,CLM190403,2525,2019,5,CAD,Reopened,Payment,2020-12-10,2019-08-01,2019-10-22,65433.73,0,0,D1,DE,Gross,634.89
TXN00000707,CLM906527,5000,2024,2,USD,Closed,Payment,2027-03-19,2024-05-03,2024-07-24,43883.0,346770,486832,D2,JP,Gross,1941.37
TXN00000708,CLM813145,1910,2026,6,USD,Reopened,Payment,2029-05-20,2026-08-26,2026-11-21,35312.73,345436,150300,A2,DE,Gross,4614.68
