LEI,Undertaking_Name,Reporting_Date,Line_Of_Business,Accident_Year,Development_Year,Calendar_Year,Claims_Paid_Cumulative,Claims_Paid_Incremental,Case_Reserves,IBNR,Incurred_Claims,Ultimate_Claims,Reinsurance_Recoveries_Paid,Reinsurance_Recoveries_Outstanding,Net_Claims_Paid,Net_Ultimate,Claim_Count,Average_Claim_Size
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Motor vehicle liability insurance,2022,0,2022,43709884.05,43709884.05,49980333.36,33320222.24,102020272.97,127010439.65,7613054.5,22264149.54,35189813.51,90591712.38,1316,58828.92
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Motor vehicle liability insurance,2022,1,2023,77131296.56,11569694.48,29927485.85,19951657.24,112046696.72,127010439.65,21683175.24,12699461.48,59905316.27,94848791.69,1956,48056.88
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Motor vehicle liability insurance,2022,2,2024,98945229.36,14841784.4,16839126.17,11226084.11,118590876.56,127010439.65,21116963.31,7810801.65,80882775.34,104457709.61,1330,575262.96
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Motor vehicle liability insurance,2023,0,2023,46698943.3,46698943.3,48297961.61,32198641.08,103046565.18,127195545.99,12249776.22,12485517.35,34128292.46,89708382.15,172,60024.35
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Motor vehicle liability insurance,2023,1,2024,73950830.83,11092624.62,31946829.1,21297886.07,111222131.44,127195545.99,11774150.05,11992975.75,52078462.51,98053375.68,1370,202605.02
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Motor vehicle liability insurance,2024,0,2024,25683581.93,25683581.93,26930144.32,17953429.55,57102083.64,70567155.8,6736454.29,13087753.4,18851672.49,55018591.39,1486,22372.46
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,0,2014,22469491.25,22469491.25,23367502.6,15578335.06,49731577.61,61415328.91,6298234.81,6225116.4,16289787.96,48343946.17,1670,83529.71
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,1,2015,35863223.65,5379483.55,15331263.16,10220842.11,53749697.33,61415328.91,10406076.73,6728855.3,26574423.75,43046938.26,307,34188.01
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,2,2016,47440796.18,7116119.43,8384719.64,5589813.09,57222969.09,61415328.91,10133992.45,3442719.16,35250704.46,44306921.47,526,67966.76
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,3,2017,53118209.19,7967731.38,4978271.83,3318847.89,58926193.0,61415328.91,11555796.73,1537252.63,38279329.37,48338282.02,1193,31922.0
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,4,2018,57776507.18,8666476.08,2183293.04,1455528.69,60323682.39,61415328.91,11126775.64,947081.15,42030579.18,46108316.88,1370,36132.9
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,5,2019,58829528.23,8824429.23,1551480.41,1034320.27,60639588.71,61415328.91,14649819.01,492798.13,42258441.44,43382008.14,761,34625.97
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,6,2020,60316113.8,9047417.07,659529.07,439686.05,61085564.38,61415328.91,9727257.63,183818.2,44371946.87,47096372.96,1876,63624.59
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,7,2021,60983238.49,9147485.77,259254.25,172836.17,61285701.78,61415328.91,11411308.53,100040.27,43514948.3,47269944.66,1551,137040.99
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,8,2022,58246827.42,8737024.11,1901100.89,1267400.6,60464778.46,61415328.91,10582209.86,649619.69,47424692.4,49844555.93,93,39867.78
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,9,2023,60588666.99,9088300.05,495997.15,330664.77,61167330.33,61415328.91,10166819.1,158804.85,47004891.82,51000011.79,823,77380.16
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2014,10,2024,64291130.03,9643669.5,-1725480.67,-1150320.45,62278069.25,61415328.91,15791228.52,-582645.86,51691226.94,46088182.89,1533,197818.86
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,0,2015,29838555.92,29838555.92,32614810.51,21743207.01,67889168.18,84196573.44,5566829.76,10330649.1,21223682.59,64243768.21,563,15787.6
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,1,2016,51114937.44,7667240.62,19848981.6,13232654.4,74272082.64,84196573.44,13715121.25,8983393.74,43389766.6,60045911.12,130,49007.61
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,2,2017,63104090.54,9465613.58,12655489.74,8436993.16,77868828.57,84196573.44,14400743.84,5709313.57,46694110.16,59813738.15,1497,66706.23
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,3,2018,70234213.47,10535132.02,8377415.98,5584943.99,80007865.45,84196573.44,20900941.6,3978102.26,53327928.35,70004466.36,1194,107556.22
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,4,2019,73841524.2,11076228.63,6213029.55,4142019.7,81090058.67,84196573.44,14556424.83,2682183.26,54141922.7,61443177.16,1161,49994.26
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,5,2020,81572082.52,12235812.38,1574694.55,1049796.37,83409226.16,84196573.44,19772509.48,783025.81,58748250.65,63435320.15,1053,186237.63
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,6,2021,78476701.98,11771505.3,3431922.87,2287948.58,82480612.0,84196573.44,22131986.6,1077020.21,59094459.4,60741519.84,1210,181659.03
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,7,2022,83487317.91,12523097.69,425553.32,283702.21,83983796.78,84196573.44,15499879.13,113656.81,63890031.7,63881516.31,1163,109563.41
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,8,2023,79852510.34,11977876.55,2606437.86,1737625.24,82893354.51,84196573.44,13578091.63,1235814.63,56709390.12,60191847.75,712,51551.01
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2015,9,2024,81639709.11,12245956.37,1534118.6,1022745.73,83429514.14,84196573.44,23914383.51,416277.04,67140678.34,70203761.6,1009,133180.6
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,0,2016,31951889.64,31951889.64,36280780.93,24187187.28,74279467.39,92419857.85,6201355.66,15214143.47,25733898.23,75506707.27,1826,18237.38
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,1,2017,57284970.81,8592745.62,21080932.23,14053954.82,81879391.74,92419857.85,10898999.5,8890680.8,41258690.14,71774158.05,1276,29804.88
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,2,2018,70097367.85,10514605.18,13393494.0,8928996.0,85723110.85,92419857.85,12215152.64,3604545.97,51115837.8,70524513.34,1812,59153.9
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,3,2019,81603636.86,12240545.53,6489732.6,4326488.4,89174991.55,92419857.85,18751468.26,2836812.83,59254169.83,66163073.99,378,427244.17
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,4,2020,82812332.76,12421849.91,5764515.06,3843010.04,89537600.32,92419857.85,16320825.29,2231014.35,68915305.19,70600813.36,1137,225646.68
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,5,2021,86575007.06,12986251.06,3506910.48,2337940.32,90666402.61,92419857.85,13046163.6,905933.22,61690352.8,74384040.6,970,132175.58
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,6,2022,87677626.74,13151644.01,2845338.66,1896892.44,90997188.52,92419857.85,15689401.0,1132871.19,68536883.86,65924923.32,1728,148858.45
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,7,2023,90437436.43,13565615.46,1189452.85,792968.57,91825131.42,92419857.85,23972543.47,382573.95,72632415.03,67462607.9,1159,112905.66
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2016,8,2024,92896691.06,13934503.66,-286099.93,-190733.28,92562907.81,92419857.85,26639624.15,-103129.52,68436370.99,70227678.61,979,1821503.75
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,0,2017,8430374.2,8430374.2,9764293.66,6509529.1,19822050.13,24704196.96,1266123.39,4028885.76,5955039.27,18072568.01,1639,6217.09
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,1,2018,15152244.43,2272836.67,5731171.52,3820781.01,21838611.2,24704196.96,3785920.89,1537858.02,12106767.72,20741303.68,1086,18344.12
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,2,2019,17739779.61,2660966.94,4178650.41,2785766.94,22614871.75,24704196.96,3767099.57,1806674.91,14194634.56,18132302.03,1552,41351.47
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,3,2020,20291056.97,3043658.55,2647884.0,1765256.0,23380254.96,24704196.96,5430638.64,1294977.23,16540001.86,20862216.86,1858,230580.19
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,4,2021,22966493.35,3444974.0,1042622.17,695081.45,24182885.88,24704196.96,6645695.42,440621.43,19207629.68,17891726.73,1319,12730.87
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,5,2022,23827330.08,3574099.51,526120.13,350746.75,24441136.9,24704196.96,4277288.58,135137.78,18529035.4,18472261.07,795,14537.72
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,6,2023,22397701.45,3359655.22,1383897.3,922598.2,24012248.31,24704196.96,6653139.94,576554.48,18708168.99,20995167.82,1320,41554.18
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2017,7,2024,23582003.63,3537300.54,673316.0,448877.33,24367538.96,24704196.96,4438381.97,199282.08,18329774.18,19538848.71,706,15453.48
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2018,0,2018,17564581.89,17564581.89,19655229.41,13103486.27,40495682.87,50323297.58,3654975.24,5740666.31,13459369.26,35869765.67,179,12564.08
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2018,1,2019,31296202.97,4694430.45,11416256.77,7610837.84,44615169.2,50323297.58,4914611.68,3940452.49,22377432.34,41076244.45,1153,18121.72
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2018,2,2020,37035696.23,5555354.43,7972560.81,5315040.54,46337017.17,50323297.58,6183696.2,3052476.88,31015230.9,42085209.24,843,84556.38
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2018,3,2021,41703940.2,6255591.03,5171614.43,3447742.95,47737490.37,50323297.58,10757487.64,1332058.15,30017569.06,38996572.81,1123,28781.19
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2018,4,2022,45041645.67,6756246.85,3168991.14,2112660.76,48738802.01,50323297.58,12149500.99,1529887.65,31558428.93,36984472.2,1068,27837.85
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2018,5,2023,46767867.93,7015180.19,2133257.79,1422171.86,49256668.68,50323297.58,10965282.86,1021778.63,38994230.94,40035983.38,1179,128131.15
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2018,6,2024,46647274.36,6997091.15,2205613.93,1470409.29,49220490.61,50323297.58,12477827.36,663146.38,39406490.78,35270390.88,1305,74161.01
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2019,0,2019,39339735.01,39339735.01,43368435.77,28912290.52,89936243.41,111620461.3,6422588.89,15261347.46,31284532.09,89680318.24,710,44251.67
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2019,1,2020,68884800.54,10332720.08,25641396.46,17094264.31,98799763.07,111620461.3,16463409.15,8021393.9,57407765.22,91714750.45,1362,97157.69
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2019,2,2021,80869462.19,12130419.33,18450599.47,12300399.64,102395161.57,111620461.3,22156346.57,9099118.46,64338358.63,82852607.26,276,327406.73
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2019,3,2022,95888726.58,14383308.99,9439040.83,6292693.89,106900940.88,111620461.3,19310096.72,3954831.79,74958134.76,93696848.54,1121,68540.91
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2019,4,2023,103901636.95,15585245.54,4631294.61,3087529.74,109304813.99,111620461.3,18920202.62,1997373.02,77420408.32,82694983.48,186,747493.79
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2019,5,2024,103235656.65,15485348.5,5030882.79,3353921.86,109105019.9,111620461.3,15671121.25,2476628.97,80508292.43,91084984.7,1760,52403.89
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2020,0,2020,41147130.92,41147130.92,47600107.36,31733404.91,96680589.51,120480643.19,10780248.74,18649371.04,31420839.02,101878478.14,315,99149.71
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2020,1,2021,72243883.12,10836582.47,28942056.04,19294704.03,106009615.17,120480643.19,17961186.61,7346522.65,53837462.39,100396969.96,1838,633718.27
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2020,2,2022,92700448.96,13905067.34,16668116.54,11112077.69,112146584.92,120480643.19,21368668.36,7918020.86,71651243.25,94574420.55,463,344611.33
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2020,3,2023,101201691.15,15180253.67,11567371.23,7711580.82,114696957.58,120480643.19,24592618.72,3814345.09,76693052.85,101799991.69,1044,228963.1
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2020,4,2024,106533851.95,15980077.79,8368074.74,5578716.5,116296605.82,120480643.19,17662066.4,2182636.61,79688032.69,91533287.52,252,926381.32
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2021,0,2021,31575586.69,31575586.69,37471854.65,24981236.43,75292750.45,94028677.77,7337208.01,14832311.19,25660026.96,79585423.17,1219,23149.26
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2021,1,2022,57090558.7,8563583.81,22162871.44,14775247.63,82947242.05,94028677.77,9519714.85,6031205.72,46621978.82,74992583.17,1762,67562.79
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2021,2,2023,68137277.64,10220591.65,15534840.08,10356560.05,86261257.73,94028677.77,12810080.47,6797426.13,53482541.41,74071091.79,1397,64707.77
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2021,3,2024,77606638.5,11640995.78,9853223.56,6568815.71,89102065.99,94028677.77,18963857.08,4361599.85,64629864.37,76210957.83,1126,58482.77
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2022,0,2022,19470299.31,19470299.31,21442484.59,14294989.73,44486531.33,55207773.63,4886828.93,7961119.91,14291876.02,45951143.97,1486,15477.19
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2022,1,2023,33232725.55,4984908.83,13185028.85,8790019.23,48615259.21,55207773.63,7947531.43,6559910.86,28173121.24,43500780.16,574,221551.5
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2022,2,2024,39476141.57,5921421.24,9438979.23,6292652.82,50488284.01,55207773.63,8267177.68,4571517.76,29340483.88,46920551.45,800,78637.73
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2023,0,2023,24374191.61,24374191.61,28972046.14,19314697.43,58174912.1,72660935.17,5733227.33,10976417.2,17995537.25,61201656.8,1290,16035.65
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2023,1,2024,44116106.6,6617415.99,17126897.14,11417931.43,64097486.6,72660935.17,8140932.31,5926112.78,35653949.76,54107292.85,195,580475.09
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,Other motor insurance,2024,0,2024,11801274.85,11801274.85,12410106.41,8273404.28,26279732.33,32484785.54,2063465.71,3923160.68,8517390.65,23246983.96,1955,6095.7
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,0,2014,20700834.02,20700834.02,23004102.62,15336068.41,47538953.74,59041005.05,4282615.13,10337147.69,15558376.71,43365726.89,477,14871.29
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,1,2015,34751872.72,5212780.91,14573479.4,9715652.93,51754265.35,59041005.05,7504569.18,4423260.08,27493446.7,49159393.53,1056,17812.34
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,2,2016,44703458.41,6705518.76,8602527.98,5735018.65,54739741.06,59041005.05,9700661.48,3864403.46,36308407.91,44579425.6,1872,25486.58
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,3,2017,50707546.97,7606132.05,5000074.85,3333383.23,56540967.63,59041005.05,13157413.21,1556852.38,38281210.37,42265472.36,213,50305.11
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,4,2018,56966692.95,8545003.94,1244587.26,829724.84,58418711.42,59041005.05,9278828.8,363608.07,43976850.97,48991681.34,1690,41948.96
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,5,2019,54407760.36,8161164.05,2779946.82,1853297.88,57651031.64,59041005.05,14433803.3,1164821.4,43297674.56,48812303.7,174,68957.87
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,6,2020,53363986.73,8004598.01,3406210.99,2270807.33,57337899.55,59041005.05,15442094.57,1557682.58,44862040.79,48356837.47,1192,33946.56
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,7,2021,59131578.13,8869736.72,-54343.85,-36229.23,59068176.97,59041005.05,10670985.54,-17923.0,44188032.09,42295500.69,1971,31570.52
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,8,2022,59188534.77,8878280.21,-88517.83,-59011.89,59085263.96,59041005.05,10087243.56,-23291.46,48316608.94,49340536.95,901,34153.8
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,9,2023,60297413.76,9044612.06,-753845.23,-502563.49,59417927.66,59041005.05,16509602.65,-300712.95,50237510.87,45727584.46,805,35976.98
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2014,10,2024,61924110.87,9288616.63,-1729863.49,-1153242.33,59905936.8,59041005.05,10249199.32,-782408.91,49304498.0,46470992.65,1500,366414.86
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,0,2015,53647294.46,53647294.46,57747565.54,38498377.03,121019454.25,149893237.02,14808999.25,26894254.93,38964413.24,109355418.91,1736,40858.56
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,1,2016,85584540.13,12837681.02,38585218.14,25723478.76,130600627.95,149893237.02,14530232.44,12191795.42,69165605.98,115622415.71,594,75537.99
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,2,2017,115319277.45,17297891.62,20744375.74,13829583.83,139521049.15,149893237.02,25713935.98,8067474.52,82644711.99,122385391.17,133,74255.81
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,3,2018,130698022.29,19604703.34,11517128.84,7678085.89,144134672.6,149893237.02,25634357.11,3825351.22,95795405.27,123223625.43,194,74344.72
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,4,2019,141308045.78,21196206.87,5151114.75,3434076.5,147317679.65,149893237.02,34107828.34,1595328.7,102558270.83,106055510.04,672,676115.05
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,5,2020,133781913.51,20067287.03,9666794.11,6444529.41,145059839.97,149893237.02,23822601.66,2659655.35,104806911.74,112976559.17,1984,271914.46
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,6,2021,141614610.95,21242191.64,4967175.64,3311450.43,147409649.2,149893237.02,33861480.61,2060262.44,112899452.82,110790361.64,1113,571026.66
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,7,2022,149125634.87,22368845.23,460561.29,307040.86,149662956.38,149893237.02,42896950.8,151517.57,104769678.07,125141835.66,257,97150.25
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,8,2023,153117107.16,22967566.07,-1934322.08,-1289548.06,150860398.06,149893237.02,24137681.81,-485977.43,125932805.81,111703363.62,523,134549.3
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2015,9,2024,155327005.61,23299050.84,-3260261.15,-2173507.44,151523367.6,149893237.02,28348970.37,-1516962.52,110328250.26,110785421.02,839,354627.87
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,0,2016,11826244.88,11826244.88,12261947.3,8174631.54,26131850.07,32262823.72,2184064.97,3473236.38,9798732.14,23154064.53,445,10493.56
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,1,2017,18578462.08,2786769.31,8210616.99,5473744.66,28157515.23,32262823.72,3688080.55,3356764.0,14985609.64,26848664.33,1395,33235.17
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,2,2018,24296111.89,3644416.78,4780027.1,3186684.73,29872810.17,32262823.72,5078195.17,1623815.55,20093744.84,26086825.46,1217,18267.75
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,3,2019,28535224.37,4280283.66,2236559.61,1491039.74,31144543.92,32262823.72,8406628.86,726910.3,22241812.53,25641625.1,1990,68594.29
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,4,2020,28684041.06,4302606.16,2147269.59,1431513.06,31189188.92,32262823.72,4532137.44,1002648.17,22382975.5,25346194.79,1193,18108.61
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,5,2021,30331393.37,4549709.0,1158858.21,772572.14,31683394.61,32262823.72,7984560.52,331868.58,24025717.08,24855986.81,1193,33701.55
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,6,2022,31866346.69,4779952.0,237886.22,158590.81,32143880.61,32262823.72,7263715.15,115549.36,23994975.04,27263189.62,1578,119798.3
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,7,2023,32301627.57,4845244.14,-23282.31,-15521.54,32274464.88,32262823.72,7676142.41,-7879.37,24432579.74,26323651.26,1619,23803.7
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2016,8,2024,31872503.96,4780875.59,234191.85,156127.9,32145727.79,32262823.72,6700815.88,95787.69,25816250.43,22694801.88,1230,40705.62
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,0,2017,16007015.13,16007015.13,19009961.88,12673307.92,38185304.0,47690284.94,2627916.75,5854753.67,12230136.96,39132143.36,1431,16185.05
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,1,2018,28188103.2,4228215.48,11701309.05,7800872.7,41839630.42,47690284.94,4302115.33,4339318.87,23945632.69,35879936.07,1488,19963.25
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,2,2019,37417515.66,5612627.35,6163661.57,4109107.71,44608454.16,47690284.94,6181439.8,1807647.32,30256488.3,36968644.13,924,20138.6
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,3,2020,41611459.62,6241718.94,3647295.19,2431530.13,45866637.34,47690284.94,11631807.42,1140768.96,33390049.5,37729700.87,263,106423.17
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,4,2021,45461299.33,6819194.9,1337391.36,891594.24,47021589.26,47690284.94,9752157.23,351690.61,35738396.64,40242576.5,1672,108499.52
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,5,2022,42426136.64,6363920.5,3158488.98,2105659.32,46111040.45,47690284.94,7892903.23,1039196.4,34572033.44,35695774.74,1176,48653.83
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,6,2023,44123670.03,6618550.5,2139968.95,1426645.97,46620300.47,47690284.94,10911064.48,559818.71,32015672.95,36302061.14,1083,59546.11
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2017,7,2024,45356579.75,6803486.96,1400223.11,933482.08,46990173.38,47690284.94,9165425.09,388056.09,34204576.19,39091674.86,1396,121599.41
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2018,0,2018,19191779.1,19191779.1,21671042.87,14447361.91,44474662.45,55310183.88,4566217.05,6303994.81,13634928.13,46017708.29,1143,15017.04
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2018,1,2019,32626501.57,4893975.23,13610209.39,9073472.93,48505079.19,55310183.88,6608516.98,6388931.2,26302366.55,44991483.16,957,16637.69
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2018,2,2020,42237636.37,6335645.46,7843528.5,5229019.0,51388419.63,55310183.88,7005907.61,3839399.01,35326310.65,40676935.51,771,22253.76
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2018,3,2021,48442844.14,7266426.62,4120403.84,2746935.9,53249981.96,55310183.88,10241275.75,1734449.97,35113332.94,43185258.91,695,41192.89
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,"Marine, aviation and transport insurance",2018,4,2022,48985392.43,7347808.86,3794874.87,2529916.58,53412746.44,55310183.88,11287462.71,1179820.86,37614412.27,44258954.99,714,27519.88
