Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,LOB_Name,Currency,Cumulative_Paid,Case_Reserves,IBNR,Total_Incurred,As_At_Date
623,2023,2,D1,Direct Motor (Private Car),GBP,6091963,3655178,2436785,12183927,2025-12-31
623,2023,0,D2,Direct Motor (Commercial),GBP,2266967,5440722,3627148,11334837,2023-12-31
623,2023,1,D2,Direct Motor (Commercial),GBP,325782,363014,242009,930805,2024-12-31
623,2023,2,D2,Direct Motor (Commercial),GBP,1969224,1181534,787689,3938448,2025-12-31
623,2023,0,E1,Energy Offshore,GBP,1740949,4178277,2785518,8704745,2023-12-31
623,2023,1,E1,Energy Offshore,GBP,456612,508797,339198,1304608,2024-12-31
623,2023,2,E1,Energy Offshore,GBP,4146367,2487820,1658547,8292735,2025-12-31
623,2024,0,A1,Direct Accident & Health,GBP,1275505,3061213,2040808,6377527,2024-12-31
623,2024,1,A1,Direct Accident & Health,GBP,3105298,3460189,2306793,8872281,2025-12-31
623,2024,0,A2,Accident & Health Reinsurance,GBP,1400773,3361855,2241237,7003865,2024-12-31
623,2024,1,A2,Accident & Health Reinsurance,GBP,1477805,1646697,1097798,4222300,2025-12-31
623,2024,0,D1,Direct Motor (Private Car),GBP,493417,1184201,789467,2467085,2024-12-31
623,2024,1,D1,Direct Motor (Private Car),GBP,3182145,3545819,2363879,9091844,2025-12-31
623,2024,0,D2,Direct Motor (Commercial),GBP,748210,1795704,1197136,3741050,2024-12-31
623,2024,1,D2,Direct Motor (Commercial),GBP,1685546,1878179,1252119,4815845,2025-12-31
623,2024,0,E1,Energy Offshore,GBP,2688975,6453540,4302360,13444876,2024-12-31
623,2024,1,E1,Energy Offshore,GBP,791945,882453,588302,2262701,2025-12-31
623,2025,0,A1,Direct Accident & Health,GBP,1961646,4707950,3138633,9808230,2025-12-31
623,2025,0,A2,Accident & Health Reinsurance,GBP,2022376,4853704,3235802,10111883,2025-12-31
623,2025,0,D1,Direct Motor (Private Car),GBP,2251444,5403466,3602311,11257222,2025-12-31
623,2025,0,D2,Direct Motor (Commercial),GBP,1919778,4607468,3071645,9598893,2025-12-31
623,2025,0,E1,Energy Offshore,GBP,2676577,6423785,4282523,13382885,2025-12-31
4242,2018,0,A1,Direct Accident & Health,GBP,1669480,4006752,2671168,8347400,2018-12-31
4242,2018,1,A1,Direct Accident & Health,GBP,2397655,2671673,1781115,6850444,2019-12-31
4242,2018,2,A1,Direct Accident & Health,GBP,3103229,1861937,1241291,6206459,2020-12-31
4242,2018,3,A1,Direct Accident & Health,GBP,4534394,1464958,976638,6975990,2021-12-31
4242,2018,4,A1,Direct Accident & Health,GBP,5650786,847617,565078,7063483,2022-12-31
4242,2018,5,A1,Direct Accident & Health,GBP,7916127,249982,166655,8332765,2023-12-31
4242,2018,6,A1,Direct Accident & Health,GBP,5776157,0,0,5776157,2024-12-31
4242,2018,7,A1,Direct Accident & Health,GBP,10041345,0,0,10041345,2025-12-31
4242,2018,0,A2,Accident & Health Reinsurance,GBP,1712980,4111152,2740768,8564900,2018-12-31
4242,2018,1,A2,Accident & Health Reinsurance,GBP,2012659,2242677,1495118,5750455,2019-12-31
4242,2018,2,A2,Accident & Health Reinsurance,GBP,5785988,3471593,2314395,11571977,2020-12-31
4242,2018,3,A2,Accident & Health Reinsurance,GBP,7194307,2324314,1549543,11068165,2021-12-31
4242,2018,4,A2,Accident & Health Reinsurance,GBP,2679133,401870,267913,3348917,2022-12-31
4242,2018,5,A2,Accident & Health Reinsurance,GBP,8420035,265895,177263,8863194,2023-12-31
4242,2018,6,A2,Accident & Health Reinsurance,GBP,2149242,0,0,2149242,2024-12-31
4242,2018,7,A2,Accident & Health Reinsurance,GBP,11286859,0,0,11286859,2025-12-31
4242,2018,0,D1,Direct Motor (Private Car),GBP,1829080,4389793,2926529,9145404,2018-12-31
4242,2018,1,D1,Direct Motor (Private Car),GBP,3727722,4153748,2769165,10650636,2019-12-31
4242,2018,2,D1,Direct Motor (Private Car),GBP,7233034,4339820,2893213,14466069,2020-12-31
4242,2018,3,D1,Direct Motor (Private Car),GBP,1798996,581214,387476,2767686,2021-12-31
4242,2018,4,D1,Direct Motor (Private Car),GBP,3950957,592643,395095,4938696,2022-12-31
4242,2018,5,D1,Direct Motor (Private Car),GBP,9658844,305016,203344,10167205,2023-12-31
4242,2018,6,D1,Direct Motor (Private Car),GBP,4150749,0,0,4150749,2024-12-31
4242,2018,7,D1,Direct Motor (Private Car),GBP,8654975,0,0,8654975,2025-12-31
4242,2018,0,D2,Direct Motor (Commercial),GBP,1652156,3965175,2643450,8260782,2018-12-31
4242,2018,1,D2,Direct Motor (Commercial),GBP,888060,989552,659701,2537315,2019-12-31
4242,2018,2,D2,Direct Motor (Commercial),GBP,8187374,4912424,3274949,16374749,2020-12-31
4242,2018,3,D2,Direct Motor (Commercial),GBP,2509114,810636,540424,3860175,2021-12-31
4242,2018,4,D2,Direct Motor (Commercial),GBP,8697747,1304662,869774,10872184,2022-12-31
4242,2018,5,D2,Direct Motor (Commercial),GBP,5498278,173629,115753,5787661,2023-12-31
4242,2018,6,D2,Direct Motor (Commercial),GBP,6153931,0,0,6153931,2024-12-31
4242,2018,7,D2,Direct Motor (Commercial),GBP,2427461,0,0,2427461,2025-12-31
4242,2018,0,E1,Energy Offshore,GBP,568991,1365580,910387,2844959,2018-12-31
4242,2018,1,E1,Energy Offshore,GBP,2043451,2276989,1517992,5838434,2019-12-31
4242,2018,2,E1,Energy Offshore,GBP,917823,550694,367129,1835646,2020-12-31
4242,2018,3,E1,Energy Offshore,GBP,2757585,890912,593941,4242439,2021-12-31
4242,2018,4,E1,Energy Offshore,GBP,4545106,681765,454510,5681382,2022-12-31
4242,2018,5,E1,Energy Offshore,GBP,1789749,56518,37678,1883946,2023-12-31
4242,2018,6,E1,Energy Offshore,GBP,10958147,0,0,10958147,2024-12-31
4242,2018,7,E1,Energy Offshore,GBP,5979968,0,0,5979968,2025-12-31
4242,2019,0,A1,Direct Accident & Health,GBP,1715557,4117338,2744892,8577788,2019-12-31
4242,2019,1,A1,Direct Accident & Health,GBP,261240,291096,194064,746400,2020-12-31
4242,2019,2,A1,Direct Accident & Health,GBP,1889348,1133608,755739,3778696,2021-12-31
4242,2019,3,A1,Direct Accident & Health,GBP,4486575,1449509,966339,6902424,2022-12-31
4242,2019,4,A1,Direct Accident & Health,GBP,10149319,1522397,1014931,12686649,2023-12-31
4242,2019,5,A1,Direct Accident & Health,GBP,4132219,130491,86994,4349704,2024-12-31
4242,2019,6,A1,Direct Accident & Health,GBP,9339883,0,0,9339883,2025-12-31
4242,2019,0,A2,Accident & Health Reinsurance,GBP,556630,1335912,890608,2783150,2019-12-31
4242,2019,1,A2,Accident & Health Reinsurance,GBP,4071119,4536389,3024259,11631768,2020-12-31
4242,2019,2,A2,Accident & Health Reinsurance,GBP,1651171,990703,660468,3302343,2021-12-31
4242,2019,3,A2,Accident & Health Reinsurance,GBP,6132406,1981239,1320826,9434471,2022-12-31
4242,2019,4,A2,Accident & Health Reinsurance,GBP,3113454,467018,311345,3891817,2023-12-31
4242,2019,5,A2,Accident & Health Reinsurance,GBP,10834089,342129,228086,11404304,2024-12-31
4242,2019,6,A2,Accident & Health Reinsurance,GBP,10629581,0,0,10629581,2025-12-31
4242,2019,0,D1,Direct Motor (Private Car),GBP,2074121,4977890,3318593,10370605,2019-12-31
4242,2019,1,D1,Direct Motor (Private Car),GBP,2123605,2366303,1577535,6067445,2020-12-31
4242,2019,2,D1,Direct Motor (Private Car),GBP,4931243,2958745,1972497,9862486,2021-12-31
4242,2019,3,D1,Direct Motor (Private Car),GBP,2743556,886379,590919,4220856,2022-12-31
4242,2019,4,D1,Direct Motor (Private Car),GBP,6038807,905821,603880,7548509,2023-12-31
4242,2019,5,D1,Direct Motor (Private Car),GBP,7867816,248457,165638,8281911,2024-12-31
4242,2019,6,D1,Direct Motor (Private Car),GBP,7602722,0,0,7602722,2025-12-31
4242,2019,0,D2,Direct Motor (Commercial),GBP,153487,368371,245580,767439,2019-12-31
4242,2019,1,D2,Direct Motor (Commercial),GBP,3324770,3704743,2469829,9499343,2020-12-31
4242,2019,2,D2,Direct Motor (Commercial),GBP,1105986,663591,442394,2211972,2021-12-31
4242,2019,3,D2,Direct Motor (Commercial),GBP,6185656,1998442,1332295,9516394,2022-12-31
4242,2019,4,D2,Direct Motor (Commercial),GBP,8463378,1269506,846337,10579222,2023-12-31
4242,2019,5,D2,Direct Motor (Commercial),GBP,7887766,249087,166058,8302911,2024-12-31
4242,2019,6,D2,Direct Motor (Commercial),GBP,6507383,0,0,6507383,2025-12-31
4242,2019,0,E1,Energy Offshore,GBP,904380,2170512,1447008,4521901,2019-12-31
4242,2019,1,E1,Energy Offshore,GBP,1230370,1370984,913989,3515344,2020-12-31
4242,2019,2,E1,Energy Offshore,GBP,6092586,3655552,2437034,12185173,2021-12-31
4242,2019,3,E1,Energy Offshore,GBP,5423098,1752077,1168051,8343228,2022-12-31
4242,2019,4,E1,Energy Offshore,GBP,12669717,1900457,1266971,15837146,2023-12-31
4242,2019,5,E1,Energy Offshore,GBP,13939338,440189,293459,14672987,2024-12-31
4242,2019,6,E1,Energy Offshore,GBP,6286017,0,0,6286017,2025-12-31
4242,2020,0,A1,Direct Accident & Health,GBP,494770,1187449,791632,2473852,2020-12-31
4242,2020,1,A1,Direct Accident & Health,GBP,4793482,5341309,3560872,13695665,2021-12-31
4242,2020,2,A1,Direct Accident & Health,GBP,1478867,887320,591547,2957735,2022-12-31
4242,2020,3,A1,Direct Accident & Health,GBP,1470306,475021,316681,2262009,2023-12-31
4242,2020,4,A1,Direct Accident & Health,GBP,12573593,1886039,1257359,15716992,2024-12-31
4242,2020,5,A1,Direct Accident & Health,GBP,5021185,158563,105709,5285458,2025-12-31
4242,2020,0,A2,Accident & Health Reinsurance,GBP,621888,1492531,995021,3109440,2020-12-31
4242,2020,1,A2,Accident & Health Reinsurance,GBP,4049290,4512067,3008044,11569402,2021-12-31
4242,2020,2,A2,Accident & Health Reinsurance,GBP,2907331,1744398,1162932,5814662,2022-12-31
4242,2020,3,A2,Accident & Health Reinsurance,GBP,5501661,1777459,1184973,8464093,2023-12-31
4242,2020,4,A2,Accident & Health Reinsurance,GBP,9108978,1366346,910897,11386222,2024-12-31
4242,2020,5,A2,Accident & Health Reinsurance,GBP,1719535,54301,36200,1810036,2025-12-31
4242,2020,0,D1,Direct Motor (Private Car),GBP,2245537,5389289,3592859,11227685,2020-12-31
4242,2020,1,D1,Direct Motor (Private Car),GBP,3298700,3675695,2450463,9424859,2021-12-31
4242,2020,2,D1,Direct Motor (Private Car),GBP,5937969,3562781,2375187,11875939,2022-12-31
4242,2020,3,D1,Direct Motor (Private Car),GBP,5449687,1760668,1173778,8384134,2023-12-31
4242,2020,4,D1,Direct Motor (Private Car),GBP,6306142,945921,630614,7882678,2024-12-31
4242,2020,5,D1,Direct Motor (Private Car),GBP,782836,24721,16480,824038,2025-12-31
4242,2020,0,D2,Direct Motor (Commercial),GBP,323043,775304,516869,1615217,2020-12-31
4242,2020,1,D2,Direct Motor (Commercial),GBP,3209876,3576719,2384479,9171076,2021-12-31
4242,2020,2,D2,Direct Motor (Commercial),GBP,8119817,4871890,3247927,16239635,2022-12-31
4242,2020,3,D2,Direct Motor (Commercial),GBP,1820082,588026,392017,2800126,2023-12-31
4242,2020,4,D2,Direct Motor (Commercial),GBP,6233442,935016,623344,7791803,2024-12-31
4242,2020,5,D2,Direct Motor (Commercial),GBP,7299194,230500,153667,7683363,2025-12-31
4242,2020,0,E1,Energy Offshore,GBP,838655,2012774,1341849,4193279,2020-12-31
4242,2020,1,E1,Energy Offshore,GBP,3170911,3533301,2355534,9059746,2021-12-31
4242,2020,2,E1,Energy Offshore,GBP,4353626,2612175,1741450,8707253,2022-12-31
4242,2020,3,E1,Energy Offshore,GBP,5332297,1722742,1148494,8203533,2023-12-31
4242,2020,4,E1,Energy Offshore,GBP,7687188,1153078,768718,9608986,2024-12-31
4242,2020,5,E1,Energy Offshore,GBP,5987228,189070,126046,6302345,2025-12-31
4242,2021,0,A1,Direct Accident & Health,GBP,2310777,5545864,3697243,11553885,2021-12-31
4242,2021,1,A1,Direct Accident & Health,GBP,1367832,1524155,1016103,3908092,2022-12-31
4242,2021,2,A1,Direct Accident & Health,GBP,3320816,1992490,1328326,6641633,2023-12-31
4242,2021,3,A1,Direct Accident & Health,GBP,964126,311487,207658,1483272,2024-12-31
4242,2021,4,A1,Direct Accident & Health,GBP,9516701,1427505,951670,11895876,2025-12-31
4242,2021,0,A2,Accident & Health Reinsurance,GBP,2387956,5731095,3820730,11939782,2021-12-31
4242,2021,1,A2,Accident & Health Reinsurance,GBP,3744158,4172061,2781374,10697594,2022-12-31
4242,2021,2,A2,Accident & Health Reinsurance,GBP,2950888,1770532,1180355,5901776,2023-12-31
4242,2021,3,A2,Accident & Health Reinsurance,GBP,2259671,730047,486698,3476417,2024-12-31
4242,2021,4,A2,Accident & Health Reinsurance,GBP,1772463,265869,177246,2215579,2025-12-31
4242,2021,0,D1,Direct Motor (Private Car),GBP,2097286,5033488,3355658,10486433,2021-12-31
4242,2021,1,D1,Direct Motor (Private Car),GBP,291566,324888,216592,833048,2022-12-31
4242,2021,2,D1,Direct Motor (Private Car),GBP,798771,479263,319508,1597543,2023-12-31
4242,2021,3,D1,Direct Motor (Private Car),GBP,868887,280717,187145,1336750,2024-12-31
4242,2021,4,D1,Direct Motor (Private Car),GBP,1154217,173132,115421,1442771,2025-12-31
4242,2021,0,D2,Direct Motor (Commercial),GBP,303539,728494,485663,1517697,2021-12-31
4242,2021,1,D2,Direct Motor (Commercial),GBP,2065695,2301774,1534516,5901987,2022-12-31
4242,2021,2,D2,Direct Motor (Commercial),GBP,732247,439348,292898,1464494,2023-12-31
4242,2021,3,D2,Direct Motor (Commercial),GBP,3783332,1222307,814871,5820511,2024-12-31
4242,2021,4,D2,Direct Motor (Commercial),GBP,6374410,956161,637441,7968012,2025-12-31
4242,2021,0,E1,Energy Offshore,GBP,1281250,3075001,2050000,6406252,2021-12-31
4242,2021,1,E1,Energy Offshore,GBP,1715959,1912069,1274712,4902742,2022-12-31
4242,2021,2,E1,Energy Offshore,GBP,4977742,2986645,1991096,9955484,2023-12-31
4242,2021,3,E1,Energy Offshore,GBP,4034705,1303520,869013,6207239,2024-12-31
4242,2021,4,E1,Energy Offshore,GBP,13058440,1958766,1305844,16323050,2025-12-31
4242,2022,0,A1,Direct Accident & Health,GBP,963255,2311813,1541208,4816277,2022-12-31
4242,2022,1,A1,Direct Accident & Health,GBP,3608494,4020893,2680595,10309982,2023-12-31
4242,2022,2,A1,Direct Accident & Health,GBP,1079336,647601,431734,2158672,2024-12-31
4242,2022,3,A1,Direct Accident & Health,GBP,6850714,2213307,1475538,10539560,2025-12-31
4242,2022,0,A2,Accident & Health Reinsurance,GBP,1704009,4089622,2726414,8520046,2022-12-31
4242,2022,1,A2,Accident & Health Reinsurance,GBP,2622144,2921817,1947878,7491840,2023-12-31
4242,2022,2,A2,Accident & Health Reinsurance,GBP,3568503,2141101,1427401,7137006,2024-12-31
4242,2022,3,A2,Accident & Health Reinsurance,GBP,7917412,2557933,1705288,12180634,2025-12-31
4242,2022,0,D1,Direct Motor (Private Car),GBP,976493,2343584,1562389,4882467,2022-12-31
4242,2022,1,D1,Direct Motor (Private Car),GBP,1579586,1760110,1173407,4513104,2023-12-31
4242,2022,2,D1,Direct Motor (Private Car),GBP,990002,594001,396000,1980004,2024-12-31
4242,2022,3,D1,Direct Motor (Private Car),GBP,6550282,2116245,1410830,10077357,2025-12-31
4242,2022,0,D2,Direct Motor (Commercial),GBP,665832,1597997,1065331,3329162,2022-12-31
4242,2022,1,D2,Direct Motor (Commercial),GBP,1777145,1980247,1320165,5077558,2023-12-31
4242,2022,2,D2,Direct Motor (Commercial),GBP,1495770,897462,598308,2991540,2024-12-31
4242,2022,3,D2,Direct Motor (Commercial),GBP,4257881,1375623,917082,6550586,2025-12-31
4242,2022,0,E1,Energy Offshore,GBP,695709,1669703,1113135,3478549,2022-12-31
4242,2022,1,E1,Energy Offshore,GBP,3438686,3831679,2554452,9824818,2023-12-31
4242,2022,2,E1,Energy Offshore,GBP,930155,558093,372062,1860311,2024-12-31
4242,2022,3,E1,Energy Offshore,GBP,3669356,1185484,790322,5645163,2025-12-31
4242,2023,0,A1,Direct Accident & Health,GBP,2120591,5089418,3392945,10602955,2023-12-31
4242,2023,1,A1,Direct Accident & Health,GBP,2236366,2491951,1661301,6389619,2024-12-31
4242,2023,2,A1,Direct Accident & Health,GBP,3476903,2086141,1390761,6953806,2025-12-31
4242,2023,0,A2,Accident & Health Reinsurance,GBP,161969,388725,259150,809845,2023-12-31
4242,2023,1,A2,Accident & Health Reinsurance,GBP,2155239,2401552,1601035,6157827,2024-12-31
4242,2023,2,A2,Accident & Health Reinsurance,GBP,1848098,1108858,739239,3696196,2025-12-31
4242,2023,0,D1,Direct Motor (Private Car),GBP,2785047,6684113,4456075,13925237,2023-12-31
4242,2023,1,D1,Direct Motor (Private Car),GBP,1674898,1866315,1244210,4785424,2024-12-31
4242,2023,2,D1,Direct Motor (Private Car),GBP,3029011,1817406,1211604,6058022,2025-12-31
4242,2023,0,D2,Direct Motor (Commercial),GBP,1264501,3034804,2023202,6322508,2023-12-31
4242,2023,1,D2,Direct Motor (Commercial),GBP,4694837,5231390,3487593,13413821,2024-12-31
4242,2023,2,D2,Direct Motor (Commercial),GBP,3147199,1888319,1258879,6294398,2025-12-31
4242,2023,0,E1,Energy Offshore,GBP,2924541,7018899,4679266,14622707,2023-12-31
4242,2023,1,E1,Energy Offshore,GBP,2849918,3175623,2117082,8142623,2024-12-31
4242,2023,2,E1,Energy Offshore,GBP,6321521,3792912,2528608,12643043,2025-12-31
4242,2024,0,A1,Direct Accident & Health,GBP,1916194,4598867,3065911,9580974,2024-12-31
4242,2024,1,A1,Direct Accident & Health,GBP,2705351,3014534,2009689,7729574,2025-12-31
4242,2024,0,A2,Accident & Health Reinsurance,GBP,342088,821013,547342,1710444,2024-12-31
4242,2024,1,A2,Accident & Health Reinsurance,GBP,2201173,2452735,1635157,6289065,2025-12-31
4242,2024,0,D1,Direct Motor (Private Car),GBP,171198,410876,273917,855992,2024-12-31
4242,2024,1,D1,Direct Motor (Private Car),GBP,2984709,3325818,2217212,8527740,2025-12-31
4242,2024,0,D2,Direct Motor (Commercial),GBP,882591,2118219,1412146,4412957,2024-12-31
4242,2024,1,D2,Direct Motor (Commercial),GBP,3261356,3634082,2422721,9318160,2025-12-31
4242,2024,0,E1,Energy Offshore,GBP,1201376,2883303,1922202,6006881,2024-12-31
4242,2024,1,E1,Energy Offshore,GBP,2385548,2658182,1772121,6815853,2025-12-31
4242,2025,0,A1,Direct Accident & Health,GBP,2910610,6985464,4656976,14553051,2025-12-31
4242,2025,0,A2,Accident & Health Reinsurance,GBP,2215296,5316710,3544473,11076480,2025-12-31
4242,2025,0,D1,Direct Motor (Private Car),GBP,1327095,3185029,2123353,6635478,2025-12-31
4242,2025,0,D2,Direct Motor (Commercial),GBP,2496000,5990401,3993600,12480002,2025-12-31
4242,2025,0,E1,Energy Offshore,GBP,3247629,7794311,5196207,16238149,2025-12-31
5000,2018,0,A1,Direct Accident & Health,GBP,391884,940522,627014,1959420,2018-12-31
5000,2018,1,A1,Direct Accident & Health,GBP,1012686,1128421,752281,2893389,2019-12-31
5000,2018,2,A1,Direct Accident & Health,GBP,992988,595792,397195,1985976,2020-12-31
5000,2018,3,A1,Direct Accident & Health,GBP,4870404,1573515,1049010,7492930,2021-12-31
5000,2018,4,A1,Direct Accident & Health,GBP,3346271,501940,334627,4182839,2022-12-31
5000,2018,5,A1,Direct Accident & Health,GBP,2615025,82579,55053,2752658,2023-12-31
5000,2018,6,A1,Direct Accident & Health,GBP,11364031,0,0,11364031,2024-12-31
5000,2018,7,A1,Direct Accident & Health,GBP,2111179,0,0,2111179,2025-12-31
5000,2018,0,A2,Accident & Health Reinsurance,GBP,2457122,5897093,3931395,12285611,2018-12-31
5000,2018,1,A2,Accident & Health Reinsurance,GBP,242053,269717,179811,691582,2019-12-31
5000,2018,2,A2,Accident & Health Reinsurance,GBP,5994819,3596891,2397927,11989638,2020-12-31
5000,2018,3,A2,Accident & Health Reinsurance,GBP,671563,216966,144644,1033174,2021-12-31
5000,2018,4,A2,Accident & Health Reinsurance,GBP,5430623,814593,543062,6788279,2022-12-31
5000,2018,5,A2,Accident & Health Reinsurance,GBP,4609087,145550,97033,4851671,2023-12-31
5000,2018,6,A2,Accident & Health Reinsurance,GBP,11932792,0,0,11932792,2024-12-31
5000,2018,7,A2,Accident & Health Reinsurance,GBP,3457135,0,0,3457135,2025-12-31
5000,2018,0,D1,Direct Motor (Private Car),GBP,558383,1340121,893414,2791919,2018-12-31
5000,2018,1,D1,Direct Motor (Private Car),GBP,1675111,1866552,1244368,4786032,2019-12-31
5000,2018,2,D1,Direct Motor (Private Car),GBP,5141883,3085129,2056753,10283766,2020-12-31
5000,2018,3,D1,Direct Motor (Private Car),GBP,4667348,1507912,1005274,7180535,2021-12-31
5000,2018,4,D1,Direct Motor (Private Car),GBP,5516386,827457,551638,6895482,2022-12-31
5000,2018,5,D1,Direct Motor (Private Car),GBP,8802476,277972,185315,9265765,2023-12-31
5000,2018,6,D1,Direct Motor (Private Car),GBP,7750807,0,0,7750807,2024-12-31
5000,2018,7,D1,Direct Motor (Private Car),GBP,4889664,0,0,4889664,2025-12-31
5000,2018,0,D2,Direct Motor (Commercial),GBP,527224,1265339,843559,2636124,2018-12-31
5000,2018,1,D2,Direct Motor (Commercial),GBP,351953,392177,261451,1005582,2019-12-31
5000,2018,2,D2,Direct Motor (Commercial),GBP,4123752,2474251,1649500,8247504,2020-12-31
5000,2018,3,D2,Direct Motor (Commercial),GBP,5211954,1683862,1122574,8018390,2021-12-31
5000,2018,4,D2,Direct Motor (Commercial),GBP,770382,115557,77038,962978,2022-12-31
5000,2018,5,D2,Direct Motor (Commercial),GBP,2330541,73596,49064,2453201,2023-12-31
5000,2018,6,D2,Direct Motor (Commercial),GBP,11015613,0,0,11015613,2024-12-31
5000,2018,7,D2,Direct Motor (Commercial),GBP,8194294,0,0,8194294,2025-12-31
5000,2018,0,E1,Energy Offshore,GBP,678619,1628686,1085791,3393097,2018-12-31
5000,2018,1,E1,Energy Offshore,GBP,460474,513099,342066,1315640,2019-12-31
5000,2018,2,E1,Energy Offshore,GBP,4734197,2840518,1893679,9468395,2020-12-31
5000,2018,3,E1,Energy Offshore,GBP,1644089,531167,354111,2529368,2021-12-31
5000,2018,4,E1,Energy Offshore,GBP,6741934,1011290,674193,8427417,2022-12-31
5000,2018,5,E1,Energy Offshore,GBP,13489464,425983,283988,14199435,2023-12-31
5000,2018,6,E1,Energy Offshore,GBP,5765446,0,0,5765446,2024-12-31
5000,2018,7,E1,Energy Offshore,GBP,5270914,0,0,5270914,2025-12-31
5000,2019,0,A1,Direct Accident & Health,GBP,1089001,2613604,1742402,5445008,2019-12-31
5000,2019,1,A1,Direct Accident & Health,GBP,4130431,4602481,3068320,11801233,2020-12-31
5000,2019,2,A1,Direct Accident & Health,GBP,2843222,1705933,1137288,5686444,2021-12-31
5000,2019,3,A1,Direct Accident & Health,GBP,3988876,1288713,859142,6136733,2022-12-31
5000,2019,4,A1,Direct Accident & Health,GBP,8106520,1215978,810652,10133151,2023-12-31
5000,2019,5,A1,Direct Accident & Health,GBP,10594127,334551,223034,11151712,2024-12-31
5000,2019,6,A1,Direct Accident & Health,GBP,4364241,0,0,4364241,2025-12-31
5000,2019,0,A2,Accident & Health Reinsurance,GBP,472337,1133610,755740,2361689,2019-12-31
5000,2019,1,A2,Accident & Health Reinsurance,GBP,2080065,2317786,1545191,5943043,2020-12-31
5000,2019,2,A2,Accident & Health Reinsurance,GBP,4252270,2551362,1700908,8504541,2021-12-31
5000,2019,3,A2,Accident & Health Reinsurance,GBP,1353027,437131,291421,2081580,2022-12-31
5000,2019,4,A2,Accident & Health Reinsurance,GBP,9589248,1438387,958924,11986560,2023-12-31
5000,2019,5,A2,Accident & Health Reinsurance,GBP,5243761,165592,110394,5519749,2024-12-31
5000,2019,6,A2,Accident & Health Reinsurance,GBP,7764991,0,0,7764991,2025-12-31
5000,2019,0,D1,Direct Motor (Private Car),GBP,2083217,4999722,3333148,10416089,2019-12-31
5000,2019,1,D1,Direct Motor (Private Car),GBP,3039708,3387103,2258068,8684880,2020-12-31
5000,2019,2,D1,Direct Motor (Private Car),GBP,4233766,2540260,1693506,8467533,2021-12-31
5000,2019,3,D1,Direct Motor (Private Car),GBP,4329214,1398669,932446,6660330,2022-12-31
5000,2019,4,D1,Direct Motor (Private Car),GBP,6714564,1007184,671456,8393205,2023-12-31
5000,2019,5,D1,Direct Motor (Private Car),GBP,1589983,50210,33473,1673666,2024-12-31
5000,2019,6,D1,Direct Motor (Private Car),GBP,3717227,0,0,3717227,2025-12-31
5000,2019,0,D2,Direct Motor (Commercial),GBP,921389,2211334,1474222,4606946,2019-12-31
5000,2019,1,D2,Direct Motor (Commercial),GBP,2418176,2694539,1796359,6909075,2020-12-31
5000,2019,2,D2,Direct Motor (Commercial),GBP,920185,552111,368074,1840371,2021-12-31
5000,2019,3,D2,Direct Motor (Commercial),GBP,4629735,1495760,997173,7122669,2022-12-31
5000,2019,4,D2,Direct Motor (Commercial),GBP,3947506,592125,394750,4934382,2023-12-31
5000,2019,5,D2,Direct Motor (Commercial),GBP,1959531,61879,41253,2062664,2024-12-31
5000,2019,6,D2,Direct Motor (Commercial),GBP,10805538,0,0,10805538,2025-12-31
5000,2019,0,E1,Energy Offshore,GBP,2231457,5355498,3570332,11157287,2019-12-31
5000,2019,1,E1,Energy Offshore,GBP,319892,356451,237634,913977,2020-12-31
5000,2019,2,E1,Energy Offshore,GBP,4773966,2864379,1909586,9547933,2021-12-31
5000,2019,3,E1,Energy Offshore,GBP,6145893,1985596,1323730,9455221,2022-12-31
5000,2019,4,E1,Energy Offshore,GBP,641132,96169,64113,801415,2023-12-31
5000,2019,5,E1,Energy Offshore,GBP,10139147,320183,213455,10672786,2024-12-31
5000,2019,6,E1,Energy Offshore,GBP,16058885,0,0,16058885,2025-12-31
5000,2020,0,A1,Direct Accident & Health,GBP,1241508,2979619,1986412,6207540,2020-12-31
5000,2020,1,A1,Direct Accident & Health,GBP,1695607,1889391,1259594,4844592,2021-12-31
5000,2020,2,A1,Direct Accident & Health,GBP,1690394,1014236,676157,3380789,2022-12-31
5000,2020,3,A1,Direct Accident & Health,GBP,4022925,1299714,866476,6189116,2023-12-31
5000,2020,4,A1,Direct Accident & Health,GBP,2242216,336332,224221,2802770,2024-12-31
5000,2020,5,A1,Direct Accident & Health,GBP,8297084,262013,174675,8733772,2025-12-31
5000,2020,0,A2,Accident & Health Reinsurance,GBP,1423592,3416621,2277747,7117962,2020-12-31
5000,2020,1,A2,Accident & Health Reinsurance,GBP,745064,830214,553476,2128756,2021-12-31
5000,2020,2,A2,Accident & Health Reinsurance,GBP,3423844,2054306,1369537,6847688,2022-12-31
5000,2020,3,A2,Accident & Health Reinsurance,GBP,7881511,2546334,1697556,12125401,2023-12-31
5000,2020,4,A2,Accident & Health Reinsurance,GBP,3830023,574503,383002,4787528,2024-12-31
5000,2020,5,A2,Accident & Health Reinsurance,GBP,3013124,95151,63434,3171709,2025-12-31
5000,2020,0,D1,Direct Motor (Private Car),GBP,1664400,3994561,2663041,8322003,2020-12-31
5000,2020,1,D1,Direct Motor (Private Car),GBP,3712659,4136963,2757975,10607598,2021-12-31
5000,2020,2,D1,Direct Motor (Private Car),GBP,3774561,2264737,1509824,7549123,2022-12-31
